PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
16.0,3.0,5.0,19.0,0.263,4.0,13.0,0.308,2.0,2.0,1.0,1.0,0.402,23.3,0.368,84.0,125.0,6.2,-8.9,109.0
38.0,5.0,15.0,24.0,0.625,6.0,12.0,0.5,2.0,4.0,0.5,0.0,0.738,33.8,0.75,156.0,120.0,34.2,19.2,112.1
21.0,1.0,6.0,15.0,0.4,3.0,9.0,0.333,6.0,7.0,0.857,2.0,0.581,29.5,0.5,112.0,107.0,14.2,2.4,118.8
17.0,1.0,5.0,11.0,0.455,3.0,6.0,0.5,4.0,4.0,1.0,1.0,0.666,25.1,0.591,133.0,92.0,14.4,11.2,111.6
13.0,3.0,3.0,11.0,0.273,0.0,5.0,0.0,7.0,8.0,0.875,2.0,0.448,28.0,0.273,94.0,115.0,8.4,-5.5,112.7
15.0,4.0,3.0,13.0,0.231,3.0,10.0,0.3,6.0,6.0,1.0,4.0,0.48,28.2,0.346,90.0,101.0,8.9,-2.9,112.2
18.0,5.0,7.0,13.0,0.538,3.0,5.0,0.6,1.0,2.0,0.5,1.0,0.648,20.1,0.654,135.0,142.0,15.5,-1.4,119.4
7.0,4.0,3.0,15.0,0.2,0.0,8.0,0.0,1.0,1.0,1.0,3.0,0.227,28.8,0.2,55.0,118.0,-1.0,-14.9,112.9
33.0,3.0,14.0,24.0,0.583,4.0,13.0,0.308,1.0,1.0,1.0,1.0,0.675,32.3,0.667,121.0,101.0,26.2,10.2,118.8
18.0,3.0,5.0,16.0,0.313,2.0,8.0,0.25,6.0,6.0,1.0,0.0,0.483,27.7,0.375,112.0,126.0,12.9,2.1,109.0
24.0,5.0,8.0,17.0,0.471,1.0,7.0,0.143,7.0,8.0,0.875,2.0,0.585,28.2,0.5,120.0,117.0,18.2,1.4,115.2
14.0,3.0,5.0,12.0,0.417,4.0,7.0,0.571,0.0,1.0,0.0,5.0,0.563,20.1,0.583,87.0,106.0,5.0,-4.3,114.3
22.0,3.0,8.0,15.0,0.533,2.0,6.0,0.333,4.0,5.0,0.8,0.0,0.64,24.0,0.6,138.0,116.0,17.8,-0.6,119.6
15.0,1.0,5.0,16.0,0.313,3.0,11.0,0.273,2.0,3.0,0.667,3.0,0.433,27.9,0.406,74.0,99.0,6.0,-2.3,109.0
29.0,1.0,10.0,17.0,0.588,6.0,10.0,0.6,3.0,7.0,0.429,3.0,0.722,28.4,0.765,113.0,117.0,19.1,5.6,115.8
21.0,2.0,7.0,15.0,0.467,4.0,9.0,0.444,3.0,3.0,1.0,2.0,0.643,22.6,0.6,125.0,125.0,16.9,2.4,113.4
22.0,9.0,8.0,16.0,0.5,2.0,6.0,0.333,4.0,5.0,0.8,3.0,0.604,24.5,0.563,121.0,105.0,20.5,8.1,116.3
22.0,3.0,5.0,11.0,0.455,2.0,5.0,0.4,10.0,10.0,1.0,5.0,0.714,27.6,0.545,114.0,134.0,13.7,-2.2,109.0
26.0,6.0,10.0,21.0,0.476,3.0,9.0,0.333,3.0,3.0,1.0,2.0,0.582,29.0,0.548,116.0,124.0,20.3,3.5,112.9
26.0,1.0,9.0,20.0,0.45,4.0,12.0,0.333,4.0,4.0,1.0,1.0,0.597,31.0,0.55,115.0,110.0,21.4,11.0,119.4
27.0,4.0,10.0,18.0,0.556,4.0,7.0,0.571,3.0,3.0,1.0,0.0,0.699,25.0,0.667,145.0,109.0,25.3,8.3,117.5
31.0,3.0,10.0,14.0,0.714,4.0,8.0,0.5,7.0,7.0,1.0,0.0,0.907,27.9,0.857,186.0,114.0,30.7,21.3,117.5
22.0,4.0,7.0,18.0,0.389,5.0,8.0,0.625,3.0,3.0,1.0,2.0,0.569,29.0,0.528,112.0,114.0,16.9,4.6,113.8
12.0,1.0,4.0,14.0,0.286,1.0,5.0,0.2,3.0,3.0,1.0,2.0,0.392,22.6,0.321,83.0,111.0,3.1,-10.2,111.3
41.0,4.0,14.0,21.0,0.667,8.0,12.0,0.667,5.0,5.0,1.0,0.0,0.884,28.4,0.857,177.0,128.0,37.4,15.7,119.8
18.0,1.0,5.0,12.0,0.417,2.0,5.0,0.4,6.0,6.0,1.0,1.0,0.615,24.8,0.5,123.0,117.0,14.5,6.6,115.2
28.0,2.0,10.0,21.0,0.476,2.0,6.0,0.333,6.0,8.0,0.75,3.0,0.571,32.8,0.524,99.0,97.0,18.3,5.6,113.0
14.0,3.0,5.0,9.0,0.556,2.0,5.0,0.4,2.0,2.0,1.0,1.0,0.709,22.0,0.667,136.0,106.0,10.2,1.4,120.4
39.0,7.0,10.0,24.0,0.417,3.0,9.0,0.333,16.0,16.0,1.0,5.0,0.628,35.8,0.479,125.0,116.0,30.3,3.8,112.7
23.0,5.0,7.0,15.0,0.467,3.0,5.0,0.6,6.0,6.0,1.0,6.0,0.652,26.5,0.567,104.0,92.0,15.0,2.2,114.6
10.0,1.0,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.85,33.5,0.8,152.0,108.0,9.8,33.6,120.4
