Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Chris Paul,Point,2021-10-20,PHO,DEN,15.0,10.0,6.0,11.0,0.545,2.0,4.0,0.5,1.0,2.0,0.5,3.0,0.631,18.9,0.636,124.0,109.0,16.8,8.3,112.1
Chris Paul,Point,2021-10-22,PHO,LAL,23.0,14.0,6.0,12.0,0.5,1.0,4.0,0.25,10.0,10.0,1.0,5.0,0.701,32.1,0.542,128.0,101.0,24.1,12.7,113.3
Chris Paul,Point,2021-10-30,PHO,CLE,16.0,10.0,6.0,10.0,0.6,2.0,2.0,1.0,2.0,6.0,0.333,2.0,0.633,17.6,0.7,121.0,89.0,18.6,9.4,109.7
Chris Paul,Point,2021-11-04,PHO,HOU,9.0,13.0,3.0,10.0,0.3,1.0,5.0,0.2,2.0,2.0,1.0,2.0,0.414,15.6,0.35,115.0,95.0,17.0,7.2,116.7
Chris Paul,Point,2021-11-06,PHO,ATL,16.0,13.0,5.0,8.0,0.625,1.0,2.0,0.5,5.0,6.0,0.833,2.0,0.752,15.7,0.688,153.0,114.0,22.2,8.6,114.9
Chris Paul,Point,2021-11-08,PHO,SAC,16.0,5.0,6.0,12.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,2.0,0.621,24.7,0.583,113.0,95.0,15.0,6.1,115.3
Chris Paul,Point,2021-11-10,PHO,POR,21.0,7.0,9.0,16.0,0.563,1.0,3.0,0.333,2.0,3.0,0.667,2.0,0.606,23.2,0.594,124.0,117.0,17.4,1.4,116.9
Chris Paul,Point,2021-11-12,PHO,MEM,15.0,12.0,6.0,12.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,2.0,0.563,24.2,0.5,127.0,80.0,20.8,14.6,109.0
Chris Paul,Point,2021-11-14,PHO,HOU,15.0,4.0,6.0,11.0,0.545,2.0,5.0,0.4,1.0,1.0,1.0,2.0,0.656,18.9,0.636,121.0,72.0,17.6,13.1,116.7
Chris Paul,Point,2021-11-15,PHO,MIN,21.0,8.0,6.0,14.0,0.429,2.0,5.0,0.4,7.0,7.0,1.0,3.0,0.615,24.8,0.5,119.0,101.0,17.7,9.3,111.7
Chris Paul,Point,2021-11-17,PHO,DAL,7.0,14.0,2.0,12.0,0.167,0.0,6.0,0.0,3.0,4.0,0.75,0.0,0.254,16.9,0.167,99.0,110.0,9.2,-5.4,109.4
Chris Paul,Point,2021-11-19,PHO,DAL,18.0,14.0,7.0,14.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,5.0,0.605,26.3,0.571,119.0,102.0,19.5,7.7,109.4
Chris Paul,Point,2021-11-21,PHO,DEN,9.0,10.0,2.0,4.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,0.0,0.726,11.2,0.5,183.0,105.0,13.7,5.6,112.1
Chris Paul,Point,2021-11-24,PHO,CLE,17.0,12.0,4.0,8.0,0.5,2.0,3.0,0.667,7.0,8.0,0.875,3.0,0.738,19.1,0.625,140.0,118.0,17.4,6.9,109.7
Chris Paul,Point,2021-11-26,PHO,NYK,14.0,10.0,3.0,6.0,0.5,1.0,1.0,1.0,7.0,9.0,0.778,2.0,0.703,19.1,0.583,142.0,104.0,17.0,6.3,110.5
Chris Paul,Point,2021-11-27,PHO,BRK,22.0,5.0,9.0,19.0,0.474,3.0,8.0,0.375,1.0,2.0,0.5,2.0,0.553,25.8,0.553,112.0,109.0,15.4,1.9,112.8
Chris Paul,Point,2021-12-03,PHO,GSW,12.0,8.0,4.0,8.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,4.0,0.564,19.7,0.5,97.0,122.0,10.7,-2.1,106.9
Chris Paul,Point,2021-12-06,PHO,SAS,21.0,10.0,9.0,18.0,0.5,2.0,5.0,0.4,1.0,3.0,0.333,3.0,0.543,25.4,0.556,113.0,103.0,16.6,5.5,112.3
Chris Paul,Point,2021-12-10,PHO,BOS,10.0,12.0,4.0,9.0,0.444,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.506,15.6,0.444,139.0,94.0,14.8,9.7,106.9
Chris Paul,Point,2021-12-13,PHO,LAC,9.0,8.0,4.0,14.0,0.286,0.0,2.0,0.0,1.0,2.0,0.5,2.0,0.302,21.3,0.286,76.0,113.0,6.4,-4.6,110.1
Chris Paul,Point,2021-12-14,PHO,POR,24.0,14.0,10.0,19.0,0.526,1.0,1.0,1.0,3.0,4.0,0.75,3.0,0.578,27.0,0.553,120.0,96.0,24.9,9.8,116.9
Chris Paul,Point,2021-12-21,PHO,LAL,11.0,9.0,5.0,8.0,0.625,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.652,15.1,0.625,126.0,90.0,12.8,2.8,113.3
Chris Paul,Point,2021-12-23,PHO,OKC,16.0,7.0,7.0,14.0,0.5,1.0,6.0,0.167,1.0,2.0,0.5,2.0,0.538,22.9,0.536,114.0,97.0,14.8,2.5,112.8
Chris Paul,Point,2021-12-25,PHO,GSW,21.0,8.0,7.0,14.0,0.5,2.0,4.0,0.5,5.0,5.0,1.0,2.0,0.648,22.6,0.571,135.0,132.0,19.0,5.1,106.9
Chris Paul,Point,2021-12-27,PHO,MEM,13.0,13.0,4.0,13.0,0.308,0.0,3.0,0.0,5.0,5.0,1.0,3.0,0.428,22.2,0.308,104.0,111.0,15.6,2.0,109.0
Chris Paul,Point,2021-12-29,PHO,OKC,10.0,5.0,4.0,9.0,0.444,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.506,15.6,0.444,115.0,102.0,10.7,-1.2,112.8
Chris Paul,Point,2022-01-06,PHO,LAC,14.0,10.0,5.0,14.0,0.357,2.0,5.0,0.4,2.0,2.0,1.0,1.0,0.47,18.6,0.429,125.0,84.0,18.8,10.7,110.1
Chris Paul,Point,2022-01-08,PHO,MIA,9.0,7.0,3.0,9.0,0.333,1.0,1.0,1.0,2.0,3.0,0.667,4.0,0.436,20.0,0.389,82.0,131.0,4.8,-10.1,109.1
Chris Paul,Point,2022-01-11,PHO,TOR,15.0,12.0,6.0,11.0,0.545,1.0,3.0,0.333,2.0,2.0,1.0,2.0,0.631,19.3,0.591,139.0,97.0,20.5,16.9,110.5
Chris Paul,Point,2022-01-14,PHO,IND,12.0,9.0,5.0,10.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.551,19.3,0.5,104.0,96.0,12.1,1.7,116.1
Chris Paul,Point,2022-01-20,PHO,DAL,20.0,11.0,8.0,14.0,0.571,2.0,6.0,0.333,2.0,2.0,1.0,0.0,0.672,18.7,0.643,147.0,101.0,24.1,13.1,109.4
Chris Paul,Point,2022-01-22,PHO,IND,18.0,16.0,8.0,11.0,0.727,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.758,16.5,0.727,134.0,103.0,25.9,8.6,116.1
Chris Paul,Point,2022-01-24,PHO,UTA,27.0,13.0,10.0,17.0,0.588,4.0,7.0,0.571,3.0,4.0,0.75,7.0,0.72,25.6,0.706,122.0,115.0,24.1,6.4,110.5
Chris Paul,Point,2022-01-26,PHO,UTA,21.0,5.0,8.0,17.0,0.471,1.0,2.0,0.5,4.0,6.0,0.667,1.0,0.535,26.7,0.5,116.0,113.0,13.7,-0.6,110.5
Chris Paul,Point,2022-01-28,PHO,MIN,21.0,14.0,5.0,9.0,0.556,4.0,5.0,0.8,7.0,9.0,0.778,2.0,0.81,17.2,0.778,167.0,120.0,28.0,12.6,111.7
Chris Paul,Point,2022-01-30,PHO,SAS,20.0,19.0,9.0,16.0,0.563,1.0,3.0,0.333,1.0,2.0,0.5,2.0,0.592,20.7,0.594,138.0,110.0,26.6,8.8,112.3
Chris Paul,Point,2022-02-01,PHO,BRK,20.0,14.0,5.0,12.0,0.417,1.0,4.0,0.25,9.0,9.0,1.0,2.0,0.627,21.2,0.458,143.0,118.0,23.8,7.0,112.8
Chris Paul,Point,2022-02-03,PHO,ATL,18.0,12.0,7.0,14.0,0.5,1.0,5.0,0.2,3.0,4.0,0.75,0.0,0.571,18.3,0.536,137.0,121.0,21.2,4.4,114.9
Chris Paul,Point,2022-02-05,PHO,WAS,14.0,9.0,6.0,12.0,0.5,1.0,5.0,0.2,1.0,2.0,0.5,2.0,0.543,20.3,0.542,118.0,88.0,14.8,9.0,114.5
Chris Paul,Point,2022-02-07,PHO,CHI,19.0,11.0,7.0,11.0,0.636,1.0,2.0,0.5,4.0,4.0,1.0,4.0,0.745,21.9,0.682,132.0,128.0,19.7,3.7,113.6
Chris Paul,Point,2022-02-08,PHO,PHI,16.0,12.0,7.0,18.0,0.389,1.0,2.0,0.5,1.0,2.0,0.5,6.0,0.424,25.2,0.417,82.0,108.0,10.6,-4.4,110.8
Chris Paul,Point,2022-02-10,PHO,MIL,17.0,19.0,5.0,11.0,0.455,0.0,3.0,0.0,7.0,7.0,1.0,2.0,0.604,18.9,0.455,145.0,106.0,26.3,10.9,111.8
Chris Paul,Point,2022-02-15,PHO,LAC,17.0,14.0,7.0,14.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,3.0,0.571,22.0,0.536,121.0,101.0,19.3,6.7,110.1
Chris Paul,Point,2022-02-16,PHO,HOU,11.0,6.0,3.0,5.0,0.6,0.0,2.0,0.0,5.0,5.0,1.0,3.0,0.764,22.3,0.6,124.0,114.0,11.5,3.7,116.7
Chris Paul,Point,2022-03-24,PHO,DEN,17.0,13.0,6.0,10.0,0.6,1.0,3.0,0.333,4.0,4.0,1.0,3.0,0.723,22.1,0.65,142.0,130.0,21.4,8.8,112.1
Chris Paul,Point,2022-03-30,PHO,GSW,15.0,8.0,6.0,9.0,0.667,0.0,2.0,0.0,3.0,4.0,0.75,3.0,0.697,16.9,0.667,126.0,105.0,14.8,5.9,106.9
Chris Paul,Point,2022-04-01,PHO,MEM,8.0,11.0,2.0,6.0,0.333,1.0,3.0,0.333,3.0,5.0,0.6,2.0,0.488,13.9,0.417,115.0,113.0,11.6,2.3,109.0
Chris Paul,Point,2022-04-03,PHO,OKC,11.0,9.0,5.0,11.0,0.455,0.0,3.0,0.0,1.0,2.0,0.5,2.0,0.463,20.3,0.455,98.0,118.0,10.8,-2.2,112.8
Chris Paul,Point,2022-04-08,PHO,UTA,16.0,16.0,7.0,11.0,0.636,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.673,17.0,0.636,137.0,108.0,22.3,11.6,110.5
