Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Lebron James,Small,2021-10-19,LAL,GSW,34.0,5.0,13.0,23.0,0.565,5.0,11.0,0.455,3.0,6.0,0.5,4.0,0.663,32.2,0.674,117.0,105.0,24.8,10.4,106.9
Lebron James,Small,2021-10-22,LAL,PHO,25.0,5.0,8.0,18.0,0.444,5.0,9.0,0.556,4.0,4.0,1.0,5.0,0.633,28.3,0.583,104.0,115.0,15.1,4.3,107.3
Lebron James,Small,2021-10-24,LAL,MEM,19.0,6.0,7.0,19.0,0.368,4.0,9.0,0.444,1.0,2.0,0.5,3.0,0.478,24.6,0.474,97.0,116.0,14.1,-1.8,109.0
Lebron James,Small,2021-10-29,LAL,CLE,26.0,8.0,10.0,22.0,0.455,1.0,10.0,0.1,5.0,5.0,1.0,7.0,0.537,36.4,0.477,105.0,108.0,17.8,1.2,109.7
Lebron James,Small,2021-10-31,LAL,HOU,15.0,8.0,6.0,19.0,0.316,0.0,6.0,0.0,3.0,4.0,0.75,2.0,0.361,27.8,0.316,85.0,79.0,14.5,5.5,116.7
Lebron James,Small,2021-11-02,LAL,HOU,30.0,10.0,13.0,21.0,0.619,2.0,4.0,0.5,2.0,2.0,1.0,4.0,0.686,28.8,0.667,128.0,110.0,25.5,9.7,116.7
Lebron James,Small,2021-11-19,LAL,BOS,23.0,2.0,10.0,16.0,0.625,3.0,7.0,0.429,0.0,1.0,0.0,3.0,0.7,27.3,0.719,114.0,126.0,16.8,4.4,106.9
Lebron James,Small,2021-11-21,LAL,DET,10.0,5.0,4.0,7.0,0.571,1.0,3.0,0.333,1.0,1.0,1.0,2.0,0.672,18.1,0.643,120.0,119.0,8.1,-0.9,113.8
Lebron James,Small,2021-11-24,LAL,IND,39.0,6.0,13.0,29.0,0.448,5.0,12.0,0.417,8.0,9.0,0.889,2.0,0.592,35.9,0.534,121.0,108.0,28.8,11.0,116.1
Lebron James,Small,2021-11-26,LAL,SAC,30.0,11.0,10.0,25.0,0.4,2.0,13.0,0.154,8.0,11.0,0.727,7.0,0.503,35.0,0.44,98.0,117.0,17.9,-3.7,115.3
Lebron James,Small,2021-11-28,LAL,DET,33.0,9.0,12.0,20.0,0.6,4.0,9.0,0.444,5.0,8.0,0.625,2.0,0.702,30.0,0.7,131.0,105.0,30.7,15.2,113.8
Lebron James,Small,2021-12-03,LAL,LAC,23.0,6.0,9.0,23.0,0.391,2.0,8.0,0.25,3.0,5.0,0.6,3.0,0.456,33.9,0.435,103.0,125.0,16.6,-1.1,110.1
Lebron James,Small,2021-12-07,LAL,BOS,30.0,5.0,13.0,19.0,0.684,2.0,5.0,0.4,2.0,2.0,1.0,3.0,0.755,26.5,0.737,139.0,110.0,23.6,10.0,106.9
Lebron James,Small,2021-12-09,LAL,MEM,20.0,11.0,7.0,15.0,0.467,1.0,6.0,0.167,5.0,5.0,1.0,5.0,0.581,26.5,0.5,109.0,97.0,23.0,12.4,109.0
Lebron James,Small,2021-12-10,LAL,OKC,33.0,6.0,13.0,20.0,0.65,4.0,6.0,0.667,3.0,4.0,0.75,2.0,0.758,29.4,0.75,147.0,94.0,31.1,20.4,112.8
