Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Damian Lillard,Point,2021-11-20,POR,PHI,39.0,7.0,10.0,21.0,0.476,5.0,13.0,0.385,14.0,14.0,1.0,4.0,0.718,39.6,0.595,134.0,115.0,30.9,11.0,110.8
Damian Lillard,Point,2021-11-23,POR,DEN,25.0,5.0,9.0,13.0,0.692,5.0,8.0,0.625,2.0,2.0,1.0,1.0,0.901,21.6,0.885,173.0,115.0,23.5,12.9,112.1
Damian Lillard,Point,2021-11-24,POR,SAC,32.0,10.0,7.0,18.0,0.389,3.0,12.0,0.25,15.0,16.0,0.938,2.0,0.639,27.6,0.472,145.0,130.0,28.2,6.0,115.3
Damian Lillard,Point,2021-11-26,POR,GSW,16.0,6.0,5.0,15.0,0.333,2.0,7.0,0.286,4.0,4.0,1.0,4.0,0.477,24.7,0.4,89.0,126.0,8.3,-7.1,106.9
Damian Lillard,Point,2021-11-29,POR,UTA,11.0,5.0,4.0,12.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,2.0,0.427,21.5,0.375,94.0,137.0,8.2,-5.4,110.5
Damian Lillard,Point,2021-12-12,POR,MIN,24.0,6.0,5.0,17.0,0.294,3.0,14.0,0.214,11.0,15.0,0.733,5.0,0.508,33.0,0.382,105.0,119.0,16.2,-4.4,111.7
Damian Lillard,Point,2021-12-14,POR,PHO,31.0,10.0,11.0,31.0,0.355,5.0,16.0,0.313,4.0,5.0,0.8,4.0,0.467,35.3,0.435,98.0,112.0,17.6,2.6,107.3
Damian Lillard,Point,2021-12-15,POR,MEM,21.0,4.0,6.0,21.0,0.286,5.0,11.0,0.455,4.0,4.0,1.0,3.0,0.461,30.3,0.405,89.0,117.0,11.3,-2.8,109.0
Damian Lillard,Point,2021-12-17,POR,CHO,43.0,8.0,12.0,19.0,0.632,6.0,11.0,0.545,13.0,14.0,0.929,3.0,0.855,33.6,0.789,163.0,120.0,38.9,16.2,113.7
Damian Lillard,Point,2021-12-19,POR,MEM,32.0,5.0,9.0,19.0,0.474,3.0,9.0,0.333,11.0,12.0,0.917,5.0,0.659,34.8,0.553,122.0,110.0,20.7,2.1,109.0
Damian Lillard,Point,2021-12-21,POR,NOP,39.0,7.0,13.0,24.0,0.542,6.0,11.0,0.545,7.0,8.0,0.875,1.0,0.709,35.6,0.667,144.0,129.0,32.5,14.6,113.0
Damian Lillard,Point,2021-12-27,POR,DAL,26.0,5.0,5.0,15.0,0.333,3.0,8.0,0.375,13.0,14.0,0.929,5.0,0.614,31.0,0.433,111.0,136.0,16.5,-2.2,109.4
Damian Lillard,Point,2021-12-29,POR,UTA,32.0,4.0,10.0,23.0,0.435,5.0,14.0,0.357,7.0,10.0,0.7,2.0,0.584,35.5,0.543,117.0,124.0,22.3,6.4,110.5
Damian Lillard,Point,2021-12-31,POR,LAL,18.0,7.0,5.0,15.0,0.333,1.0,8.0,0.125,7.0,9.0,0.778,3.0,0.475,26.7,0.367,103.0,144.0,11.0,-5.6,113.3
