Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Jimmy Butler,Small,2021-10-23,MIA,IND,19.0,6.0,7.0,22.0,0.318,1.0,3.0,0.333,4.0,5.0,0.8,4.0,0.393,31.1,0.341,83.0,93.0,10.6,2.6,116.1
Jimmy Butler,Small,2021-10-29,MIA,CHO,32.0,5.0,12.0,19.0,0.632,1.0,3.0,0.333,7.0,7.0,1.0,4.0,0.725,29.5,0.658,139.0,102.0,28.5,14.1,113.7
Jimmy Butler,Small,2021-10-30,MIA,MEM,27.0,7.0,8.0,12.0,0.667,1.0,2.0,0.5,10.0,11.0,0.909,1.0,0.802,24.9,0.708,172.0,98.0,29.8,18.9,109.0
Jimmy Butler,Small,2021-11-02,MIA,DAL,23.0,6.0,4.0,11.0,0.364,0.0,1.0,0.0,15.0,17.0,0.882,1.0,0.622,27.6,0.364,144.0,111.0,24.0,9.8,109.4
Jimmy Butler,Small,2021-11-04,MIA,BOS,20.0,2.0,8.0,18.0,0.444,0.0,4.0,0.0,4.0,8.0,0.5,2.0,0.465,27.5,0.444,95.0,112.0,10.6,1.5,106.9
Jimmy Butler,Small,2021-11-08,MIA,DEN,31.0,8.0,10.0,18.0,0.556,2.0,3.0,0.667,9.0,11.0,0.818,1.0,0.679,29.7,0.611,141.0,122.0,28.8,16.0,112.1
Jimmy Butler,Small,2021-11-10,MIA,LAL,7.0,1.0,1.0,3.0,0.333,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.673,18.3,0.333,153.0,99.0,8.0,12.2,113.3
Jimmy Butler,Small,2021-11-17,MIA,NOP,31.0,10.0,10.0,18.0,0.556,1.0,2.0,0.5,10.0,12.0,0.833,3.0,0.666,33.0,0.583,139.0,107.0,29.7,13.5,113.0
Jimmy Butler,Small,2021-11-18,MIA,WAS,32.0,5.0,11.0,19.0,0.579,0.0,1.0,0.0,10.0,10.0,1.0,1.0,0.684,34.7,0.579,141.0,99.0,30.9,16.3,114.5
Jimmy Butler,Small,2021-11-20,MIA,WAS,29.0,4.0,11.0,19.0,0.579,0.0,2.0,0.0,7.0,9.0,0.778,1.0,0.632,29.4,0.579,132.0,112.0,24.2,9.6,114.5
Jimmy Butler,Small,2021-11-23,MIA,DET,15.0,5.0,4.0,13.0,0.308,0.0,1.0,0.0,7.0,9.0,0.778,3.0,0.442,26.3,0.308,103.0,102.0,11.7,-2.4,113.8
Jimmy Butler,Small,2021-11-24,MIA,MIN,16.0,5.0,5.0,9.0,0.556,0.0,3.0,0.0,6.0,7.0,0.857,3.0,0.662,17.4,0.556,117.0,110.0,14.8,1.5,111.7
Jimmy Butler,Small,2021-11-27,MIA,CHI,18.0,5.0,6.0,15.0,0.4,0.0,4.0,0.0,6.0,7.0,0.857,1.0,0.498,23.8,0.4,112.0,100.0,17.8,5.8,113.6
Jimmy Butler,Small,2021-12-06,MIA,MEM,10.0,4.0,4.0,13.0,0.308,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.36,28.8,0.308,81.0,101.0,8.6,0.6,109.0
Jimmy Butler,Small,2021-12-26,MIA,ORL,17.0,5.0,5.0,14.0,0.357,0.0,1.0,0.0,7.0,9.0,0.778,2.0,0.473,24.9,0.357,114.0,88.0,18.2,8.4,112.5
Jimmy Butler,Small,2021-12-31,MIA,HOU,37.0,2.0,12.0,21.0,0.571,2.0,3.0,0.667,11.0,11.0,1.0,0.0,0.716,30.9,0.619,154.0,114.0,31.2,13.7,116.7
Jimmy Butler,Small,2022-01-02,MIA,SAC,21.0,5.0,9.0,22.0,0.409,1.0,6.0,0.167,2.0,2.0,1.0,2.0,0.459,27.8,0.432,107.0,123.0,13.7,-1.3,115.3
Jimmy Butler,Small,2022-01-03,MIA,GSW,22.0,3.0,7.0,14.0,0.5,2.0,3.0,0.667,6.0,6.0,1.0,2.0,0.661,27.7,0.571,131.0,118.0,17.8,8.2,106.9
Jimmy Butler,Small,2022-01-15,MIA,PHI,8.0,9.0,1.0,11.0,0.091,0.0,2.0,0.0,6.0,7.0,0.857,1.0,0.284,18.8,0.091,91.0,113.0,10.2,0.2,110.8
Jimmy Butler,Small,2022-01-17,MIA,TOR,19.0,10.0,6.0,14.0,0.429,0.0,1.0,0.0,7.0,8.0,0.875,3.0,0.542,25.9,0.429,122.0,112.0,20.4,6.4,110.5
Jimmy Butler,Small,2022-01-21,MIA,ATL,13.0,8.0,5.0,14.0,0.357,1.0,3.0,0.333,2.0,2.0,1.0,2.0,0.437,21.1,0.393,107.0,119.0,13.2,0.6,114.9
Jimmy Butler,Small,2022-01-23,MIA,LAL,20.0,12.0,7.0,18.0,0.389,1.0,4.0,0.25,5.0,5.0,1.0,1.0,0.495,25.2,0.417,122.0,104.0,22.9,7.6,113.3
Jimmy Butler,Small,2022-01-26,MIA,NYK,22.0,5.0,7.0,8.0,0.875,0.0,1.0,0.0,8.0,9.0,0.889,4.0,0.92,26.0,0.875,146.0,101.0,21.3,10.9,110.5
Jimmy Butler,Small,2022-01-28,MIA,LAC,26.0,9.0,5.0,12.0,0.417,0.0,1.0,0.0,16.0,16.0,1.0,1.0,0.683,22.4,0.417,162.0,105.0,30.4,14.0,110.1
Jimmy Butler,Small,2022-01-29,MIA,TOR,37.0,10.0,14.0,25.0,0.56,1.0,5.0,0.2,8.0,11.0,0.727,5.0,0.62,29.5,0.58,124.0,101.0,34.6,15.7,110.5
Jimmy Butler,Small,2022-02-01,MIA,TOR,16.0,12.0,3.0,10.0,0.3,0.0,3.0,0.0,10.0,10.0,1.0,3.0,0.556,19.7,0.3,127.0,116.0,20.4,7.7,110.5
Jimmy Butler,Small,2022-02-03,MIA,SAS,17.0,3.0,7.0,14.0,0.5,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.555,28.2,0.5,129.0,104.0,14.2,1.1,112.3
