PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
26.0,7.0,10.0,20.0,0.5,2.0,6.0,0.333,4.0,4.0,1.0,0.0,0.597,23.2,0.55,136.0,123.0,21.4,2.2,119.6
30.0,7.0,8.0,18.0,0.444,4.0,8.0,0.5,10.0,12.0,0.833,0.0,0.644,25.4,0.556,150.0,122.0,25.8,8.1,119.4
24.0,6.0,8.0,13.0,0.615,5.0,9.0,0.556,3.0,3.0,1.0,2.0,0.838,26.6,0.808,150.0,105.0,20.2,9.7,119.6
9.0,9.0,2.0,13.0,0.154,0.0,6.0,0.0,5.0,6.0,0.833,1.0,0.288,21.7,0.154,95.0,115.0,6.8,-10.5,118.8
19.0,4.0,7.0,16.0,0.438,1.0,6.0,0.167,4.0,5.0,0.8,1.0,0.522,27.6,0.469,116.0,94.0,13.9,1.5,118.8
29.0,8.0,9.0,23.0,0.391,5.0,11.0,0.455,6.0,6.0,1.0,3.0,0.566,32.4,0.5,116.0,120.0,21.2,5.3,116.3
35.0,5.0,12.0,24.0,0.5,5.0,12.0,0.417,6.0,6.0,1.0,5.0,0.657,36.9,0.604,116.0,120.0,20.2,1.2,109.0
33.0,10.0,13.0,22.0,0.591,4.0,10.0,0.4,3.0,3.0,1.0,3.0,0.708,29.4,0.682,129.0,118.0,26.8,4.1,118.8
12.0,5.0,4.0,20.0,0.2,1.0,8.0,0.125,3.0,6.0,0.5,0.0,0.265,22.3,0.225,67.0,122.0,2.9,-13.5,112.2
23.0,2.0,9.0,18.0,0.5,3.0,6.0,0.5,2.0,3.0,0.667,1.0,0.595,25.0,0.583,125.0,101.0,16.1,4.8,111.3
42.0,4.0,13.0,26.0,0.5,2.0,9.0,0.222,14.0,15.0,0.933,1.0,0.644,35.3,0.538,141.0,137.0,32.3,3.4,113.4
20.0,7.0,8.0,22.0,0.364,2.0,8.0,0.25,2.0,5.0,0.4,2.0,0.413,33.7,0.409,88.0,120.0,8.9,-4.9,116.3
21.0,5.0,6.0,12.0,0.5,4.0,7.0,0.571,5.0,6.0,0.833,1.0,0.717,23.2,0.667,139.0,106.0,16.6,6.3,116.3
27.0,9.0,9.0,20.0,0.45,1.0,7.0,0.143,8.0,10.0,0.8,1.0,0.553,31.3,0.475,120.0,131.0,25.0,10.5,113.4
25.0,9.0,9.0,24.0,0.375,1.0,8.0,0.125,6.0,6.0,1.0,3.0,0.469,28.2,0.396,102.0,119.0,19.5,1.3,120.4
35.0,9.0,12.0,29.0,0.414,4.0,11.0,0.364,7.0,9.0,0.778,3.0,0.531,34.8,0.483,113.0,118.0,26.4,4.3,119.4
21.0,4.0,6.0,17.0,0.353,3.0,6.0,0.5,6.0,6.0,1.0,3.0,0.535,23.6,0.441,109.0,100.0,15.4,2.8,115.2
27.0,7.0,8.0,18.0,0.444,6.0,10.0,0.6,5.0,5.0,1.0,2.0,0.668,27.9,0.611,133.0,125.0,19.2,3.8,113.4
25.0,9.0,9.0,20.0,0.45,4.0,9.0,0.444,3.0,7.0,0.429,1.0,0.542,27.2,0.55,122.0,131.0,21.4,0.8,113.0
32.0,5.0,10.0,20.0,0.5,4.0,10.0,0.4,8.0,9.0,0.889,2.0,0.668,34.8,0.6,145.0,119.0,28.1,14.9,111.3
16.0,8.0,7.0,22.0,0.318,1.0,9.0,0.111,1.0,2.0,0.5,0.0,0.35,24.6,0.341,84.0,93.0,10.7,-2.7,119.8
18.0,8.0,7.0,15.0,0.467,2.0,5.0,0.4,2.0,2.0,1.0,2.0,0.567,17.4,0.533,125.0,134.0,15.1,-2.6,116.4
22.0,2.0,7.0,17.0,0.412,1.0,8.0,0.125,7.0,7.0,1.0,1.0,0.548,30.1,0.441,108.0,129.0,13.5,-4.2,118.0
51.0,1.0,17.0,27.0,0.63,7.0,9.0,0.778,10.0,11.0,0.909,0.0,0.801,34.7,0.759,162.0,137.0,38.9,11.9,120.4
23.0,5.0,8.0,23.0,0.348,3.0,8.0,0.375,4.0,6.0,0.667,1.0,0.449,37.0,0.413,100.0,130.0,15.3,-0.9,116.1
15.0,7.0,6.0,16.0,0.375,1.0,5.0,0.2,2.0,3.0,0.667,3.0,0.433,26.3,0.406,93.0,131.0,6.7,-8.3,115.4
28.0,7.0,11.0,25.0,0.44,3.0,7.0,0.429,3.0,4.0,0.75,2.0,0.523,31.8,0.5,112.0,113.0,19.7,1.7,119.6
22.0,9.0,9.0,21.0,0.429,2.0,5.0,0.4,2.0,4.0,0.5,4.0,0.483,28.9,0.476,104.0,133.0,12.0,-7.9,112.7
30.0,7.0,12.0,23.0,0.522,2.0,7.0,0.286,4.0,4.0,1.0,3.0,0.606,31.6,0.565,115.0,115.0,22.0,4.2,112.2
35.0,5.0,11.0,24.0,0.458,4.0,11.0,0.364,9.0,9.0,1.0,4.0,0.626,35.8,0.542,115.0,120.0,23.9,6.9,113.4
24.0,5.0,9.0,22.0,0.409,2.0,5.0,0.4,4.0,4.0,1.0,2.0,0.505,30.3,0.455,104.0,100.0,16.6,1.8,112.7
24.0,7.0,8.0,19.0,0.421,3.0,8.0,0.375,5.0,5.0,1.0,1.0,0.566,24.8,0.5,124.0,123.0,20.5,5.8,115.8
32.0,5.0,12.0,24.0,0.5,4.0,12.0,0.333,4.0,4.0,1.0,1.0,0.621,32.4,0.583,125.0,122.0,26.1,16.6,111.6
33.0,5.0,11.0,29.0,0.379,5.0,10.0,0.5,6.0,6.0,1.0,0.0,0.521,36.0,0.466,131.0,134.0,23.5,-0.3,119.8
24.0,3.0,8.0,15.0,0.533,1.0,5.0,0.2,7.0,7.0,1.0,4.0,0.664,24.6,0.567,114.0,124.0,15.8,-3.5,115.4
17.0,4.0,6.0,14.0,0.429,3.0,6.0,0.5,2.0,2.0,1.0,2.0,0.571,30.6,0.536,106.0,131.0,11.0,4.1,113.4
30.0,4.0,12.0,23.0,0.522,5.0,9.0,0.556,1.0,3.0,0.333,2.0,0.617,35.5,0.63,117.0,133.0,19.9,2.3,115.8
30.0,4.0,8.0,20.0,0.4,3.0,9.0,0.333,11.0,12.0,0.917,2.0,0.593,30.4,0.475,123.0,114.0,19.7,-0.2,119.8
30.0,10.0,11.0,24.0,0.458,3.0,10.0,0.3,5.0,5.0,1.0,3.0,0.573,33.3,0.521,115.0,96.0,24.5,6.5,112.2
27.0,3.0,10.0,26.0,0.385,1.0,9.0,0.111,6.0,6.0,1.0,0.0,0.471,30.7,0.404,104.0,106.0,16.9,4.1,115.3
24.0,6.0,9.0,17.0,0.529,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.64,19.9,0.618,149.0,126.0,21.1,1.1,115.4
29.0,2.0,10.0,16.0,0.625,5.0,7.0,0.714,4.0,6.0,0.667,2.0,0.778,27.1,0.781,143.0,125.0,20.1,11.4,115.2
26.0,8.0,9.0,20.0,0.45,3.0,8.0,0.375,5.0,6.0,0.833,2.0,0.574,26.3,0.525,124.0,117.0,22.9,6.5,115.4
16.0,11.0,7.0,26.0,0.269,2.0,12.0,0.167,0.0,1.0,0.0,3.0,0.303,30.0,0.308,85.0,127.0,7.5,-9.6,112.7
37.0,11.0,15.0,26.0,0.577,5.0,14.0,0.357,2.0,2.0,1.0,1.0,0.688,30.0,0.673,145.0,110.0,35.5,16.7,112.2
7.0,5.0,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.509,12.1,0.417,139.0,111.0,6.6,-4.8,114.3
52.0,7.0,19.0,41.0,0.463,2.0,10.0,0.2,12.0,12.0,1.0,1.0,0.562,38.4,0.488,117.0,109.0,37.5,5.4,116.4
28.0,3.0,10.0,19.0,0.526,5.0,10.0,0.5,3.0,4.0,0.75,1.0,0.674,23.6,0.658,134.0,116.0,20.3,4.3,111.3
26.0,3.0,10.0,20.0,0.5,3.0,7.0,0.429,3.0,4.0,0.75,2.0,0.597,34.0,0.575,111.0,91.0,16.4,5.8,116.1
