PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
21.0,1.0,8.0,12.0,0.667,0.0,1.0,0.0,5.0,6.0,0.833,2.0,0.717,24.1,0.667,147.0,105.0,21.6,6.1,115.3
12.0,3.0,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.551,15.8,0.5,135.0,109.0,17.3,5.7,106.9
14.0,1.0,5.0,9.0,0.556,0.0,2.0,0.0,4.0,7.0,0.571,2.0,0.579,16.3,0.556,118.0,111.0,16.0,1.6,106.9
