PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
41.0,5.0,12.0,21.0,0.571,0.0,1.0,0.0,17.0,18.0,0.944,3.0,0.709,37.2,0.571,138.0,114.0,36.9,17.3,111.5
27.0,2.0,10.0,17.0,0.588,0.0,1.0,0.0,7.0,7.0,1.0,6.0,0.672,36.1,0.588,109.0,110.0,18.4,2.6,113.3
35.0,1.0,13.0,21.0,0.619,0.0,1.0,0.0,9.0,13.0,0.692,3.0,0.655,38.1,0.619,124.0,133.0,25.6,-1.7,116.7
31.0,10.0,11.0,22.0,0.5,3.0,5.0,0.6,6.0,10.0,0.6,1.0,0.587,33.7,0.568,133.0,139.0,24.2,8.1,111.9
42.0,3.0,11.0,16.0,0.688,1.0,2.0,0.5,19.0,19.0,1.0,4.0,0.862,33.4,0.719,153.0,134.0,36.3,6.7,117.7
39.0,4.0,13.0,22.0,0.591,4.0,4.0,1.0,9.0,9.0,1.0,3.0,0.751,46.8,0.682,140.0,89.0,33.4,24.5,113.8
39.0,4.0,13.0,20.0,0.65,0.0,1.0,0.0,13.0,18.0,0.722,4.0,0.698,38.9,0.65,129.0,119.0,32.8,11.8,118.8
34.0,4.0,12.0,21.0,0.571,0.0,3.0,0.0,10.0,12.0,0.833,1.0,0.647,42.8,0.571,138.0,95.0,32.1,17.6,115.6
36.0,3.0,12.0,19.0,0.632,2.0,5.0,0.4,10.0,10.0,1.0,6.0,0.769,35.3,0.684,133.0,111.0,31.0,8.8,110.6
31.0,7.0,10.0,15.0,0.667,1.0,3.0,0.333,10.0,13.0,0.769,1.0,0.748,33.7,0.7,159.0,128.0,30.7,13.2,117.7
37.0,1.0,11.0,22.0,0.5,0.0,2.0,0.0,15.0,17.0,0.882,5.0,0.628,38.3,0.5,112.0,95.0,27.6,7.4,112.2
12.0,7.0,5.0,7.0,0.714,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.761,32.3,0.714,119.0,79.0,13.4,21.4,112.2
46.0,8.0,13.0,23.0,0.565,1.0,5.0,0.2,19.0,22.0,0.864,3.0,0.704,44.0,0.587,137.0,118.0,41.5,20.9,114.4
28.0,4.0,8.0,19.0,0.421,1.0,4.0,0.25,11.0,13.0,0.846,3.0,0.566,40.5,0.447,114.0,131.0,21.7,4.2,113.0
25.0,3.0,8.0,17.0,0.471,1.0,3.0,0.333,8.0,9.0,0.889,4.0,0.596,35.0,0.5,109.0,114.0,17.2,-0.8,116.7
25.0,1.0,7.0,13.0,0.538,0.0,2.0,0.0,11.0,12.0,0.917,5.0,0.684,33.3,0.538,115.0,117.0,17.5,-4.5,114.0
28.0,5.0,11.0,25.0,0.44,1.0,7.0,0.143,5.0,5.0,1.0,1.0,0.515,41.3,0.46,115.0,129.0,18.9,7.3,111.9
52.0,6.0,20.0,25.0,0.8,0.0,1.0,0.0,12.0,13.0,0.923,3.0,0.846,44.1,0.8,160.0,109.0,48.2,30.0,111.5
21.0,2.0,9.0,13.0,0.692,1.0,2.0,0.5,2.0,4.0,0.5,2.0,0.711,27.1,0.731,119.0,136.0,16.9,3.1,113.3
