PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
29.0,7.0,9.0,20.0,0.45,2.0,4.0,0.5,9.0,13.0,0.692,2.0,0.564,30.9,0.5,122.0,123.0,21.5,5.0,111.5
25.0,7.0,10.0,20.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,2.0,0.563,28.1,0.525,124.0,104.0,21.7,7.9,113.9
36.0,7.0,13.0,27.0,0.481,2.0,9.0,0.222,8.0,9.0,0.889,1.0,0.581,37.5,0.519,124.0,119.0,30.6,11.9,114.2
19.0,7.0,6.0,16.0,0.375,0.0,4.0,0.0,7.0,9.0,0.778,4.0,0.476,30.3,0.375,94.0,125.0,12.6,-2.0,114.2
19.0,6.0,7.0,19.0,0.368,1.0,1.0,1.0,4.0,6.0,0.667,1.0,0.439,22.6,0.395,102.0,132.0,10.9,-7.6,116.8
17.0,5.0,7.0,15.0,0.467,1.0,2.0,0.5,2.0,2.0,1.0,3.0,0.535,23.2,0.5,109.0,125.0,12.5,-1.8,114.1
27.0,5.0,9.0,20.0,0.45,3.0,5.0,0.6,6.0,7.0,0.857,1.0,0.585,26.8,0.525,138.0,138.0,20.2,5.4,114.4
38.0,6.0,13.0,27.0,0.481,3.0,8.0,0.375,9.0,11.0,0.818,5.0,0.597,36.6,0.537,108.0,101.0,27.4,8.8,113.3
52.0,7.0,17.0,25.0,0.68,2.0,6.0,0.333,16.0,18.0,0.889,1.0,0.79,36.7,0.72,171.0,121.0,48.5,28.4,114.8
26.0,9.0,9.0,22.0,0.409,2.0,5.0,0.4,6.0,8.0,0.75,5.0,0.509,32.1,0.455,110.0,109.0,18.7,0.5,110.6
36.0,5.0,13.0,24.0,0.542,0.0,4.0,0.0,10.0,15.0,0.667,2.0,0.588,35.9,0.542,122.0,129.0,28.3,5.1,114.5
25.0,4.0,8.0,19.0,0.421,0.0,1.0,0.0,9.0,11.0,0.818,1.0,0.524,27.3,0.421,121.0,120.0,20.0,2.0,111.2
26.0,6.0,8.0,17.0,0.471,2.0,5.0,0.4,8.0,10.0,0.8,2.0,0.607,26.4,0.529,127.0,122.0,18.1,-0.5,113.0
26.0,7.0,9.0,17.0,0.529,2.0,4.0,0.5,6.0,7.0,0.857,3.0,0.647,25.2,0.588,126.0,129.0,20.5,2.4,117.7
11.0,4.0,4.0,18.0,0.222,0.0,2.0,0.0,3.0,4.0,0.75,3.0,0.278,22.5,0.222,65.0,98.0,2.1,-7.7,111.9
18.0,5.0,4.0,14.0,0.286,1.0,4.0,0.25,9.0,11.0,0.818,5.0,0.478,27.2,0.321,96.0,123.0,11.4,-6.4,114.8
27.0,6.0,8.0,19.0,0.421,2.0,4.0,0.5,9.0,11.0,0.818,4.0,0.566,30.8,0.474,113.0,108.0,19.8,3.3,118.8
28.0,7.0,10.0,16.0,0.625,2.0,6.0,0.333,6.0,9.0,0.667,3.0,0.701,27.0,0.688,141.0,131.0,24.7,5.8,115.3
35.0,3.0,11.0,13.0,0.846,3.0,3.0,1.0,10.0,12.0,0.833,4.0,0.957,26.2,0.962,151.0,120.0,30.0,9.4,115.3
15.0,6.0,5.0,16.0,0.313,0.0,4.0,0.0,5.0,7.0,0.714,3.0,0.393,27.9,0.313,86.0,120.0,7.0,-6.9,116.3
20.0,9.0,7.0,19.0,0.368,0.0,7.0,0.0,6.0,7.0,0.857,1.0,0.453,22.1,0.368,115.0,124.0,17.3,-0.4,114.8
23.0,3.0,8.0,13.0,0.615,1.0,4.0,0.25,6.0,11.0,0.545,4.0,0.645,21.4,0.654,117.0,134.0,17.4,-1.4,111.9
29.0,10.0,14.0,23.0,0.609,0.0,4.0,0.0,1.0,2.0,0.5,6.0,0.607,32.3,0.609,108.0,115.0,21.3,1.2,111.5
24.0,6.0,9.0,21.0,0.429,3.0,6.0,0.5,3.0,6.0,0.5,1.0,0.508,31.0,0.5,123.0,126.0,18.3,2.8,114.8
26.0,7.0,11.0,24.0,0.458,2.0,8.0,0.25,2.0,2.0,1.0,1.0,0.523,32.7,0.5,123.0,98.0,25.4,12.9,116.8
21.0,3.0,8.0,26.0,0.308,1.0,6.0,0.167,4.0,5.0,0.8,0.0,0.372,28.3,0.327,93.0,129.0,9.0,-8.3,114.4
24.0,4.0,9.0,17.0,0.529,1.0,2.0,0.5,5.0,5.0,1.0,1.0,0.625,23.4,0.559,139.0,121.0,16.8,-0.7,118.8
19.0,1.0,7.0,17.0,0.412,1.0,4.0,0.25,4.0,4.0,1.0,3.0,0.506,24.7,0.441,100.0,132.0,7.3,-9.6,113.0
23.0,4.0,10.0,20.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,3.0,0.539,28.9,0.525,108.0,114.0,15.0,-2.9,119.3
19.0,5.0,7.0,17.0,0.412,2.0,6.0,0.333,3.0,4.0,0.75,2.0,0.506,30.0,0.471,107.0,104.0,12.6,4.0,111.2
37.0,7.0,15.0,21.0,0.714,3.0,3.0,1.0,4.0,5.0,0.8,2.0,0.797,26.9,0.786,154.0,100.0,34.0,16.0,120.0
35.0,4.0,12.0,21.0,0.571,5.0,7.0,0.714,6.0,7.0,0.857,3.0,0.727,28.3,0.69,129.0,113.0,28.1,10.8,116.7
28.0,6.0,10.0,19.0,0.526,1.0,3.0,0.333,7.0,10.0,0.7,2.0,0.598,28.7,0.553,129.0,123.0,21.9,5.2,118.9
26.0,6.0,10.0,15.0,0.667,2.0,4.0,0.5,4.0,6.0,0.667,3.0,0.737,21.8,0.733,137.0,119.0,22.7,4.3,114.2
26.0,5.0,9.0,21.0,0.429,1.0,5.0,0.2,7.0,8.0,0.875,1.0,0.53,28.3,0.452,118.0,117.0,17.8,1.6,112.5
29.0,5.0,9.0,19.0,0.474,1.0,2.0,0.5,10.0,13.0,0.769,0.0,0.587,30.4,0.5,126.0,85.0,28.0,19.7,118.9
25.0,5.0,10.0,24.0,0.417,4.0,7.0,0.571,1.0,1.0,1.0,4.0,0.511,36.5,0.5,98.0,126.0,14.1,5.2,110.6
20.0,3.0,7.0,18.0,0.389,1.0,5.0,0.2,5.0,6.0,0.833,1.0,0.484,26.7,0.417,119.0,113.0,14.3,0.4,112.2
15.0,8.0,5.0,10.0,0.5,0.0,1.0,0.0,5.0,5.0,1.0,4.0,0.615,20.8,0.5,115.0,106.0,15.2,3.6,115.6
19.0,4.0,8.0,18.0,0.444,1.0,2.0,0.5,2.0,2.0,1.0,3.0,0.503,26.2,0.472,101.0,128.0,11.7,-3.7,114.2
20.0,5.0,9.0,21.0,0.429,1.0,3.0,0.333,1.0,2.0,0.5,3.0,0.457,25.4,0.452,97.0,117.0,12.4,0.0,114.5
12.0,4.0,6.0,16.0,0.375,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.365,21.3,0.375,82.0,117.0,4.8,-10.9,114.2
25.0,8.0,9.0,19.0,0.474,3.0,5.0,0.6,4.0,8.0,0.5,0.0,0.555,26.9,0.553,145.0,114.0,24.7,9.4,114.2
27.0,6.0,11.0,22.0,0.5,1.0,6.0,0.167,4.0,6.0,0.667,3.0,0.548,32.8,0.523,112.0,109.0,18.6,0.8,113.8
13.0,7.0,5.0,14.0,0.357,1.0,5.0,0.2,2.0,2.0,1.0,1.0,0.437,17.8,0.393,106.0,117.0,14.7,2.2,111.9
31.0,7.0,11.0,17.0,0.647,0.0,2.0,0.0,9.0,11.0,0.818,1.0,0.71,23.7,0.647,153.0,125.0,29.5,10.3,117.7
32.0,9.0,12.0,19.0,0.632,2.0,6.0,0.333,6.0,10.0,0.6,2.0,0.684,27.6,0.684,141.0,104.0,27.5,11.3,118.9
19.0,2.0,7.0,17.0,0.412,1.0,3.0,0.333,4.0,4.0,1.0,3.0,0.506,26.8,0.441,104.0,108.0,12.2,-4.3,115.6
26.0,5.0,10.0,20.0,0.5,0.0,5.0,0.0,6.0,6.0,1.0,3.0,0.574,31.1,0.5,118.0,107.0,20.3,2.1,113.3
14.0,7.0,5.0,15.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,2.0,0.418,20.2,0.367,100.0,134.0,8.4,-5.5,113.3
36.0,7.0,16.0,24.0,0.667,2.0,7.0,0.286,2.0,2.0,1.0,0.0,0.723,27.4,0.708,160.0,112.0,35.0,15.6,115.3
22.0,4.0,8.0,16.0,0.5,0.0,2.0,0.0,6.0,7.0,0.857,2.0,0.577,27.3,0.5,121.0,99.0,21.6,2.2,115.3
28.0,4.0,10.0,17.0,0.588,0.0,1.0,0.0,8.0,8.0,1.0,1.0,0.682,27.3,0.588,142.0,98.0,26.8,15.1,111.5
19.0,2.0,8.0,15.0,0.533,1.0,3.0,0.333,2.0,2.0,1.0,1.0,0.598,25.4,0.567,119.0,120.0,16.2,7.1,111.5
