PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
16.0,4.0,6.0,17.0,0.353,3.0,10.0,0.3,1.0,1.0,1.0,1.0,0.459,28.9,0.441,108.0,91.0,11.9,7.4,112.8
27.0,4.0,9.0,25.0,0.36,6.0,14.0,0.429,3.0,4.0,0.75,5.0,0.504,34.9,0.48,97.0,102.0,13.6,0.7,115.3
22.0,6.0,9.0,20.0,0.45,1.0,9.0,0.111,3.0,3.0,1.0,5.0,0.516,33.2,0.475,96.0,112.0,10.8,-5.8,112.1
15.0,6.0,5.0,12.0,0.417,2.0,5.0,0.4,3.0,3.0,1.0,1.0,0.563,25.6,0.5,129.0,89.0,14.3,10.0,116.7
30.0,6.0,9.0,27.0,0.333,2.0,11.0,0.182,10.0,10.0,1.0,6.0,0.478,42.2,0.37,96.0,107.0,15.7,3.4,113.6
28.0,2.0,10.0,18.0,0.556,4.0,9.0,0.444,4.0,5.0,0.8,4.0,0.693,36.0,0.667,117.0,105.0,18.8,6.7,111.8
36.0,6.0,14.0,30.0,0.467,5.0,12.0,0.417,3.0,4.0,0.75,3.0,0.567,41.0,0.55,125.0,109.0,25.2,13.2,115.3
37.0,7.0,14.0,28.0,0.5,4.0,15.0,0.267,5.0,6.0,0.833,2.0,0.604,43.8,0.571,123.0,132.0,26.3,6.3,109.1
21.0,7.0,8.0,24.0,0.333,2.0,12.0,0.167,3.0,3.0,1.0,3.0,0.415,35.0,0.375,97.0,118.0,10.6,-2.7,112.5
26.0,4.0,11.0,20.0,0.55,3.0,7.0,0.429,1.0,1.0,1.0,0.0,0.636,28.4,0.625,129.0,109.0,22.5,14.2,116.1
22.0,4.0,8.0,19.0,0.421,3.0,10.0,0.3,3.0,5.0,0.6,3.0,0.519,27.9,0.5,101.0,106.0,16.1,4.5,109.1
13.0,3.0,5.0,12.0,0.417,1.0,3.0,0.333,2.0,3.0,0.667,0.0,0.488,27.2,0.458,108.0,84.0,10.1,2.6,110.8
20.0,1.0,6.0,13.0,0.462,2.0,7.0,0.286,6.0,6.0,1.0,6.0,0.639,32.4,0.538,94.0,100.0,11.7,-4.6,110.5
26.0,5.0,11.0,22.0,0.5,3.0,7.0,0.429,1.0,1.0,1.0,3.0,0.579,34.9,0.568,119.0,109.0,16.8,2.2,115.3
18.0,8.0,5.0,20.0,0.25,3.0,10.0,0.3,5.0,6.0,0.833,4.0,0.398,32.1,0.325,96.0,127.0,10.4,-5.5,109.0
16.0,6.0,6.0,21.0,0.286,2.0,7.0,0.286,2.0,2.0,1.0,4.0,0.366,34.9,0.333,78.0,108.0,4.7,-8.5,113.0
30.0,5.0,12.0,20.0,0.6,3.0,8.0,0.375,3.0,3.0,1.0,1.0,0.704,31.7,0.675,141.0,107.0,27.1,14.3,116.9
34.0,6.0,12.0,22.0,0.545,6.0,14.0,0.429,4.0,4.0,1.0,2.0,0.715,34.3,0.682,147.0,135.0,25.1,6.1,106.9
35.0,6.0,12.0,21.0,0.571,4.0,8.0,0.5,7.0,8.0,0.875,7.0,0.714,34.6,0.667,119.0,121.0,23.4,6.0,109.7
36.0,2.0,14.0,23.0,0.609,5.0,12.0,0.417,3.0,3.0,1.0,4.0,0.74,37.7,0.717,126.0,104.0,24.7,4.7,111.7
22.0,6.0,8.0,19.0,0.421,5.0,10.0,0.5,1.0,2.0,0.5,2.0,0.553,31.8,0.553,124.0,103.0,15.6,9.8,110.8
28.0,4.0,10.0,20.0,0.5,4.0,9.0,0.444,4.0,4.0,1.0,3.0,0.643,34.3,0.6,121.0,103.0,19.0,6.4,114.5
27.0,6.0,10.0,15.0,0.667,2.0,7.0,0.286,5.0,6.0,0.833,3.0,0.765,29.4,0.733,137.0,106.0,22.5,9.0,110.1
27.0,4.0,10.0,23.0,0.435,3.0,11.0,0.273,4.0,4.0,1.0,2.0,0.545,36.1,0.5,115.0,121.0,19.1,4.0,112.3
32.0,5.0,12.0,25.0,0.48,4.0,12.0,0.333,4.0,5.0,0.8,5.0,0.588,38.5,0.56,105.0,114.0,18.9,4.6,114.5
21.0,6.0,7.0,20.0,0.35,2.0,10.0,0.2,5.0,8.0,0.625,2.0,0.446,27.7,0.4,106.0,104.0,13.0,2.0,113.7
28.0,7.0,10.0,20.0,0.5,4.0,11.0,0.364,4.0,4.0,1.0,3.0,0.643,27.6,0.6,126.0,118.0,21.3,2.6,111.7
33.0,3.0,11.0,26.0,0.423,1.0,7.0,0.143,10.0,11.0,0.909,3.0,0.535,39.0,0.442,111.0,111.0,21.8,3.8,109.4
39.0,5.0,12.0,21.0,0.571,6.0,11.0,0.545,9.0,10.0,0.9,3.0,0.768,31.4,0.714,146.0,110.0,31.6,15.0,111.7
20.0,9.0,4.0,19.0,0.211,2.0,9.0,0.222,10.0,11.0,0.909,2.0,0.419,29.2,0.263,109.0,120.0,14.8,1.8,106.9
29.0,5.0,11.0,19.0,0.579,5.0,9.0,0.556,2.0,2.0,1.0,5.0,0.729,32.8,0.711,121.0,106.0,22.0,12.4,113.0
36.0,9.0,13.0,27.0,0.481,6.0,12.0,0.5,4.0,4.0,1.0,2.0,0.626,37.4,0.593,133.0,131.0,26.6,9.4,116.1
31.0,4.0,11.0,25.0,0.44,3.0,8.0,0.375,6.0,7.0,0.857,4.0,0.552,37.6,0.5,106.0,129.0,17.2,-3.9,113.8
17.0,4.0,6.0,16.0,0.375,3.0,9.0,0.333,2.0,2.0,1.0,1.0,0.504,26.9,0.469,104.0,120.0,10.9,0.4,109.7
31.0,4.0,11.0,24.0,0.458,4.0,12.0,0.333,5.0,7.0,0.714,1.0,0.572,36.0,0.542,120.0,104.0,22.7,5.2,112.1
13.0,7.0,6.0,18.0,0.333,0.0,8.0,0.0,1.0,1.0,1.0,5.0,0.352,28.0,0.333,70.0,103.0,6.0,-6.5,113.3
27.0,6.0,8.0,10.0,0.8,6.0,7.0,0.857,5.0,5.0,1.0,4.0,1.107,33.5,1.1,160.0,112.0,25.4,27.9,112.8
32.0,6.0,13.0,26.0,0.5,2.0,10.0,0.2,4.0,6.0,0.667,4.0,0.559,38.2,0.538,112.0,97.0,25.6,14.0,110.5
24.0,1.0,6.0,19.0,0.316,3.0,11.0,0.273,9.0,10.0,0.9,4.0,0.513,32.5,0.395,101.0,100.0,14.5,-2.5,112.5
30.0,7.0,9.0,15.0,0.6,5.0,9.0,0.556,7.0,8.0,0.875,2.0,0.81,27.7,0.767,161.0,109.0,26.2,12.0,116.7
37.0,5.0,13.0,24.0,0.542,5.0,11.0,0.455,6.0,7.0,0.857,2.0,0.683,37.5,0.646,135.0,113.0,31.4,19.2,113.3
33.0,5.0,11.0,19.0,0.579,7.0,12.0,0.583,4.0,5.0,0.8,4.0,0.778,32.7,0.763,137.0,124.0,24.0,8.9,109.4
26.0,5.0,8.0,20.0,0.4,6.0,11.0,0.545,4.0,5.0,0.8,2.0,0.586,28.4,0.55,128.0,127.0,18.1,6.5,107.3
37.0,10.0,13.0,27.0,0.481,4.0,14.0,0.286,7.0,11.0,0.636,6.0,0.581,41.3,0.556,113.0,116.0,25.1,2.3,116.7
14.0,2.0,5.0,18.0,0.278,3.0,11.0,0.273,1.0,2.0,0.5,2.0,0.371,27.3,0.361,84.0,130.0,3.2,-5.5,113.0
24.0,10.0,9.0,19.0,0.474,4.0,11.0,0.364,2.0,4.0,0.5,2.0,0.578,28.8,0.579,128.0,112.0,19.1,5.7,112.8
17.0,9.0,5.0,19.0,0.263,2.0,9.0,0.222,5.0,7.0,0.714,3.0,0.385,32.3,0.316,91.0,121.0,8.8,-3.9,109.4
25.0,6.0,11.0,22.0,0.5,1.0,6.0,0.167,2.0,5.0,0.4,3.0,0.517,33.4,0.523,111.0,125.0,16.7,-4.7,115.3
29.0,8.0,10.0,32.0,0.313,5.0,17.0,0.294,4.0,4.0,1.0,4.0,0.43,38.5,0.391,95.0,118.0,14.2,-0.4,111.8
37.0,5.0,12.0,22.0,0.545,9.0,15.0,0.6,4.0,4.0,1.0,4.0,0.779,41.2,0.75,137.0,114.0,25.2,13.7,113.6
36.0,6.0,11.0,21.0,0.524,7.0,12.0,0.583,7.0,7.0,1.0,3.0,0.748,36.0,0.69,146.0,108.0,29.9,15.2,110.5
30.0,3.0,9.0,23.0,0.391,5.0,15.0,0.333,7.0,7.0,1.0,6.0,0.575,40.9,0.5,101.0,129.0,13.3,-5.1,112.8
37.0,1.0,13.0,24.0,0.542,3.0,12.0,0.25,8.0,8.0,1.0,2.0,0.672,36.7,0.604,138.0,135.0,27.5,16.9,106.9
26.0,7.0,10.0,21.0,0.476,4.0,11.0,0.364,2.0,2.0,1.0,6.0,0.594,37.7,0.571,104.0,127.0,15.7,1.6,113.7
12.0,4.0,4.0,13.0,0.308,1.0,4.0,0.25,3.0,3.0,1.0,2.0,0.419,24.8,0.346,86.0,129.0,7.4,-6.1,109.4
33.0,6.0,12.0,21.0,0.571,0.0,4.0,0.0,9.0,12.0,0.75,6.0,0.628,41.6,0.571,116.0,137.0,21.3,0.0,110.1
