PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
6.0,2.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.381,21.4,0.286,76.0,122.0,4.2,-6.1,114.2
29.0,4.0,9.0,23.0,0.391,2.0,4.0,0.5,9.0,10.0,0.9,0.0,0.529,28.6,0.435,130.0,114.0,23.0,7.7,116.3
33.0,4.0,9.0,12.0,0.75,3.0,5.0,0.6,12.0,12.0,1.0,2.0,0.955,23.8,0.875,179.0,99.0,36.8,28.4,116.7
24.0,4.0,10.0,20.0,0.5,0.0,3.0,0.0,4.0,4.0,1.0,3.0,0.551,29.7,0.5,112.0,126.0,18.0,0.4,114.2
30.0,4.0,12.0,24.0,0.5,3.0,5.0,0.6,3.0,3.0,1.0,4.0,0.592,39.1,0.563,113.0,98.0,20.9,3.8,119.3
27.0,1.0,10.0,20.0,0.5,2.0,6.0,0.333,5.0,7.0,0.714,3.0,0.585,32.0,0.55,109.0,126.0,16.4,0.7,113.3
36.0,7.0,13.0,18.0,0.722,4.0,5.0,0.8,6.0,6.0,1.0,2.0,0.872,28.7,0.833,171.0,144.0,35.5,14.9,120.0
30.0,3.0,10.0,18.0,0.556,3.0,4.0,0.75,7.0,7.0,1.0,0.0,0.712,26.0,0.639,157.0,111.0,27.6,12.9,116.7
25.0,3.0,11.0,16.0,0.688,0.0,4.0,0.0,3.0,4.0,0.75,1.0,0.704,24.9,0.688,147.0,112.0,24.6,5.2,113.9
27.0,7.0,10.0,16.0,0.625,2.0,6.0,0.333,5.0,6.0,0.833,0.0,0.724,27.6,0.688,161.0,112.0,25.8,10.5,120.0
32.0,4.0,12.0,20.0,0.6,5.0,10.0,0.5,3.0,3.0,1.0,2.0,0.75,28.2,0.725,139.0,118.0,27.7,9.8,116.3
33.0,5.0,11.0,24.0,0.458,3.0,6.0,0.5,8.0,9.0,0.889,1.0,0.59,31.0,0.521,124.0,97.0,31.1,16.5,112.2
17.0,5.0,7.0,26.0,0.269,1.0,6.0,0.167,2.0,2.0,1.0,1.0,0.316,30.5,0.288,76.0,102.0,9.0,-2.8,111.9
35.0,3.0,11.0,23.0,0.478,1.0,3.0,0.333,12.0,12.0,1.0,2.0,0.619,32.2,0.5,129.0,117.0,28.9,6.3,114.8
24.0,6.0,8.0,17.0,0.471,3.0,4.0,0.75,5.0,6.0,0.833,1.0,0.611,25.7,0.559,134.0,121.0,19.9,5.0,114.1
18.0,4.0,7.0,12.0,0.583,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.654,19.3,0.625,141.0,113.0,18.3,8.6,116.7
33.0,4.0,12.0,17.0,0.706,7.0,9.0,0.778,2.0,2.0,1.0,1.0,0.923,24.0,0.912,173.0,128.0,31.5,18.7,114.4
16.0,4.0,5.0,18.0,0.278,0.0,5.0,0.0,6.0,6.0,1.0,2.0,0.388,28.4,0.278,88.0,107.0,11.0,-5.5,113.0
44.0,4.0,16.0,22.0,0.727,6.0,9.0,0.667,6.0,6.0,1.0,2.0,0.893,24.2,0.864,162.0,132.0,39.8,11.6,116.8
33.0,2.0,12.0,19.0,0.632,3.0,4.0,0.75,6.0,8.0,0.75,2.0,0.733,29.2,0.711,131.0,127.0,24.0,5.4,114.2
23.0,5.0,7.0,19.0,0.368,3.0,6.0,0.5,6.0,6.0,1.0,3.0,0.531,26.2,0.447,104.0,107.0,15.1,2.1,113.8
21.0,0.0,8.0,12.0,0.667,2.0,3.0,0.667,3.0,5.0,0.6,1.0,0.739,20.0,0.75,129.0,105.0,19.1,12.5,114.4
34.0,4.0,9.0,20.0,0.45,3.0,7.0,0.429,13.0,13.0,1.0,3.0,0.661,30.8,0.525,139.0,126.0,27.8,5.5,111.2
24.0,4.0,8.0,15.0,0.533,1.0,1.0,1.0,7.0,9.0,0.778,4.0,0.633,27.3,0.567,116.0,99.0,20.9,4.9,114.0
38.0,2.0,14.0,22.0,0.636,3.0,6.0,0.5,7.0,7.0,1.0,1.0,0.758,33.3,0.705,146.0,108.0,30.0,18.3,114.8
30.0,5.0,10.0,19.0,0.526,3.0,7.0,0.429,7.0,7.0,1.0,2.0,0.679,27.3,0.605,143.0,125.0,26.6,8.1,114.4
24.0,2.0,10.0,20.0,0.5,2.0,7.0,0.286,2.0,2.0,1.0,0.0,0.575,22.3,0.55,134.0,113.0,18.9,3.1,118.8
21.0,5.0,7.0,16.0,0.438,2.0,5.0,0.4,5.0,7.0,0.714,3.0,0.55,25.6,0.5,106.0,106.0,15.3,4.1,114.2
32.0,6.0,13.0,15.0,0.867,3.0,4.0,0.75,3.0,4.0,0.75,2.0,0.955,24.7,0.967,171.0,103.0,34.3,20.4,114.2
12.0,4.0,4.0,16.0,0.25,0.0,6.0,0.0,4.0,6.0,0.667,2.0,0.322,35.0,0.25,74.0,126.0,6.2,-14.6,112.5
22.0,6.0,8.0,13.0,0.615,3.0,5.0,0.6,3.0,3.0,1.0,1.0,0.768,21.5,0.731,154.0,116.0,22.3,7.5,112.2
12.0,0.0,4.0,9.0,0.444,2.0,4.0,0.5,2.0,2.0,1.0,2.0,0.607,27.7,0.556,94.0,98.0,8.2,7.6,111.2
40.0,4.0,15.0,28.0,0.536,4.0,8.0,0.5,6.0,6.0,1.0,2.0,0.653,35.0,0.607,133.0,133.0,30.3,10.1,112.5
25.0,4.0,9.0,17.0,0.529,4.0,7.0,0.571,3.0,4.0,0.75,1.0,0.666,20.9,0.647,133.0,122.0,19.8,1.9,113.9
27.0,4.0,7.0,17.0,0.412,3.0,8.0,0.375,10.0,10.0,1.0,2.0,0.631,33.0,0.5,135.0,124.0,22.2,4.6,118.8
25.0,6.0,11.0,21.0,0.524,0.0,3.0,0.0,3.0,5.0,0.6,4.0,0.539,30.1,0.524,103.0,107.0,17.0,0.5,113.0
