Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Stephen Curry,Point,2022-10-18,GSW,LAL,33.0,7.0,10.0,22.0,0.455,4.0,13.0,0.308,9.0,9.0,1.0,4.0,0.636,34.5,0.545,121.0,89.0,29.0,16.5,113.9
Stephen Curry,Point,2022-10-21,GSW,DEN,34.0,4.0,10.0,22.0,0.455,5.0,11.0,0.455,9.0,9.0,1.0,3.0,0.655,32.8,0.568,122.0,127.0,23.5,3.0,114.2
Stephen Curry,Point,2022-10-23,GSW,SAC,33.0,2.0,11.0,22.0,0.5,7.0,12.0,0.583,4.0,4.0,1.0,2.0,0.694,34.0,0.659,124.0,115.0,22.7,7.6,116.8
Stephen Curry,Point,2022-10-25,GSW,PHO,21.0,8.0,7.0,17.0,0.412,4.0,9.0,0.444,3.0,5.0,0.6,1.0,0.547,29.1,0.529,119.0,130.0,18.4,8.9,113.0
Stephen Curry,Point,2022-10-29,GSW,CHO,31.0,6.0,10.0,22.0,0.455,3.0,13.0,0.231,8.0,8.0,1.0,2.0,0.607,32.0,0.523,121.0,110.0,24.1,5.8,115.3
Stephen Curry,Point,2022-10-30,GSW,DET,32.0,3.0,10.0,24.0,0.417,4.0,14.0,0.286,8.0,9.0,0.889,1.0,0.572,34.0,0.5,122.0,124.0,23.3,6.8,118.9
Stephen Curry,Point,2022-11-01,GSW,MIA,23.0,13.0,7.0,14.0,0.5,4.0,10.0,0.4,5.0,5.0,1.0,5.0,0.71,26.5,0.643,135.0,116.0,25.4,12.9,113.3
Stephen Curry,Point,2022-11-03,GSW,ORL,39.0,9.0,13.0,22.0,0.591,8.0,15.0,0.533,5.0,5.0,1.0,5.0,0.806,31.1,0.773,138.0,128.0,30.2,12.1,114.2
Stephen Curry,Point,2022-11-07,GSW,SAC,47.0,8.0,17.0,24.0,0.708,7.0,12.0,0.583,6.0,7.0,0.857,0.0,0.868,30.7,0.854,176.0,113.0,43.8,26.9,116.8
Stephen Curry,Point,2022-11-11,GSW,CLE,40.0,5.0,15.0,23.0,0.652,6.0,11.0,0.545,4.0,6.0,0.667,2.0,0.78,38.2,0.783,140.0,108.0,31.2,20.5,110.6
