Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Donovan Mitchell,Shooting,2022-10-19,CLE,TOR,31.0,9.0,12.0,21.0,0.571,2.0,8.0,0.25,5.0,6.0,0.833,3.0,0.656,35.6,0.619,126.0,112.0,25.0,11.6,114.0
Donovan Mitchell,Shooting,2022-10-22,CLE,CHI,32.0,8.0,10.0,19.0,0.526,4.0,6.0,0.667,8.0,9.0,0.889,4.0,0.697,34.1,0.632,136.0,100.0,27.6,10.5,112.2
Donovan Mitchell,Shooting,2022-10-23,CLE,WAS,37.0,4.0,12.0,29.0,0.414,5.0,12.0,0.417,8.0,9.0,0.889,6.0,0.561,38.6,0.5,110.0,101.0,23.1,6.7,115.6
Donovan Mitchell,Shooting,2022-10-26,CLE,ORL,14.0,8.0,5.0,19.0,0.263,1.0,7.0,0.143,3.0,4.0,0.75,1.0,0.337,25.0,0.289,93.0,98.0,9.7,-0.3,114.2
Donovan Mitchell,Shooting,2022-10-28,CLE,BOS,41.0,3.0,15.0,25.0,0.6,5.0,9.0,0.556,6.0,6.0,1.0,7.0,0.742,34.3,0.7,121.0,116.0,25.2,4.6,111.5
Donovan Mitchell,Shooting,2022-10-30,CLE,NYK,38.0,12.0,12.0,20.0,0.6,8.0,13.0,0.615,6.0,8.0,0.75,4.0,0.808,31.9,0.8,146.0,108.0,34.1,21.3,114.8
Donovan Mitchell,Shooting,2022-11-06,CLE,LAL,33.0,2.0,10.0,17.0,0.588,1.0,7.0,0.143,12.0,13.0,0.923,3.0,0.726,29.7,0.618,134.0,101.0,26.3,10.6,113.9
Donovan Mitchell,Shooting,2022-11-07,CLE,LAC,30.0,2.0,10.0,15.0,0.667,8.0,11.0,0.727,2.0,3.0,0.667,3.0,0.919,22.0,0.933,141.0,129.0,19.8,5.9,114.5
Donovan Mitchell,Shooting,2022-11-11,CLE,GSW,29.0,9.0,10.0,20.0,0.5,3.0,10.0,0.3,6.0,6.0,1.0,3.0,0.64,29.1,0.575,125.0,105.0,28.0,18.4,114.4
Donovan Mitchell,Shooting,2022-11-16,CLE,MIL,23.0,3.0,7.0,19.0,0.368,3.0,9.0,0.333,6.0,6.0,1.0,2.0,0.531,33.1,0.447,101.0,121.0,14.8,0.3,111.9
Donovan Mitchell,Shooting,2022-11-18,CLE,CHO,34.0,6.0,11.0,22.0,0.5,2.0,9.0,0.222,10.0,11.0,0.909,6.0,0.633,35.0,0.545,112.0,112.0,22.6,1.1,115.3
Donovan Mitchell,Shooting,2022-11-20,CLE,MIA,13.0,5.0,5.0,12.0,0.417,2.0,7.0,0.286,1.0,2.0,0.5,1.0,0.505,22.8,0.5,125.0,92.0,10.4,3.5,113.3
Donovan Mitchell,Shooting,2022-11-21,CLE,ATL,29.0,9.0,11.0,22.0,0.5,4.0,8.0,0.5,3.0,4.0,0.75,3.0,0.61,33.5,0.591,119.0,103.0,24.3,7.4,116.3
Donovan Mitchell,Shooting,2022-11-23,CLE,POR,34.0,1.0,11.0,18.0,0.611,6.0,10.0,0.6,6.0,7.0,0.857,4.0,0.806,38.3,0.778,134.0,108.0,24.3,13.5,118.8
Donovan Mitchell,Shooting,2022-11-25,CLE,MIL,29.0,1.0,11.0,24.0,0.458,5.0,11.0,0.455,2.0,2.0,1.0,2.0,0.583,37.1,0.563,115.0,126.0,17.2,7.1,111.9
Donovan Mitchell,Shooting,2022-11-27,CLE,DET,32.0,1.0,9.0,23.0,0.391,2.0,8.0,0.25,12.0,13.0,0.923,3.0,0.557,37.3,0.435,112.0,102.0,18.9,3.7,118.9
Donovan Mitchell,Shooting,2022-11-28,CLE,TOR,8.0,2.0,3.0,11.0,0.273,1.0,5.0,0.2,1.0,1.0,1.0,0.0,0.35,20.3,0.318,84.0,117.0,2.8,-7.2,114.0
Donovan Mitchell,Shooting,2022-11-30,CLE,PHI,18.0,6.0,5.0,9.0,0.556,5.0,7.0,0.714,3.0,3.0,1.0,2.0,0.872,23.7,0.833,154.0,89.0,19.5,20.2,113.3
Donovan Mitchell,Shooting,2022-12-02,CLE,ORL,34.0,1.0,12.0,21.0,0.571,7.0,11.0,0.636,3.0,3.0,1.0,5.0,0.762,35.6,0.738,117.0,108.0,20.9,7.2,114.2
Donovan Mitchell,Shooting,2022-12-04,CLE,NYK,23.0,5.0,8.0,22.0,0.364,2.0,11.0,0.182,5.0,6.0,0.833,3.0,0.467,30.7,0.409,92.0,100.0,12.0,3.0,114.8
Donovan Mitchell,Shooting,2022-12-06,CLE,LAL,43.0,5.0,17.0,27.0,0.63,4.0,8.0,0.5,5.0,5.0,1.0,2.0,0.736,35.2,0.704,144.0,101.0,38.6,21.7,113.9
Donovan Mitchell,Shooting,2022-12-12,CLE,SAS,28.0,1.0,12.0,24.0,0.5,2.0,7.0,0.286,2.0,2.0,1.0,3.0,0.563,32.0,0.542,115.0,127.0,15.6,-2.6,120.0
Donovan Mitchell,Shooting,2022-12-14,CLE,DAL,34.0,4.0,13.0,20.0,0.65,6.0,9.0,0.667,2.0,2.0,1.0,3.0,0.814,33.0,0.8,136.0,105.0,25.3,13.3,116.7
Donovan Mitchell,Shooting,2022-12-16,CLE,IND,41.0,3.0,14.0,24.0,0.583,8.0,15.0,0.533,5.0,5.0,1.0,2.0,0.782,36.9,0.75,141.0,126.0,30.4,13.6,117.7
