Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Rudy Gobert,Center,2022-10-23,MIN,OKC,15.0,1.0,7.0,9.0,0.778,0.0,1.0,0.0,1.0,3.0,0.333,1.0,0.727,19.6,0.778,136.0,98.0,15.6,5.5,114.2
Rudy Gobert,Center,2022-11-04,MIN,MIL,7.0,0.0,3.0,6.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.509,9.4,0.5,124.0,105.0,9.2,-0.1,111.9
Rudy Gobert,Center,2022-12-09,MIN,UTA,22.0,1.0,8.0,11.0,0.727,0.0,1.0,0.0,6.0,10.0,0.6,3.0,0.714,22.5,0.727,123.0,110.0,17.1,-2.3,116.7
