Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Pascal Siakam,Power,2022-10-19,TOR,CLE,23.0,1.0,9.0,20.0,0.45,1.0,3.0,0.333,4.0,8.0,0.5,4.0,0.489,34.3,0.475,92.0,105.0,12.8,-2.9,110.6
Pascal Siakam,Power,2022-10-21,TOR,BRK,37.0,11.0,15.0,21.0,0.714,2.0,6.0,0.333,5.0,9.0,0.556,3.0,0.741,34.8,0.762,143.0,117.0,34.2,19.5,114.1
Pascal Siakam,Power,2022-10-22,TOR,MIA,23.0,9.0,8.0,19.0,0.421,0.0,2.0,0.0,7.0,8.0,0.875,1.0,0.511,26.7,0.421,119.0,118.0,20.7,3.9,113.3
Pascal Siakam,Power,2022-10-24,TOR,MIA,23.0,6.0,7.0,22.0,0.318,2.0,6.0,0.333,7.0,8.0,0.875,5.0,0.451,32.8,0.364,87.0,89.0,14.9,2.3,113.3
Pascal Siakam,Power,2022-10-26,TOR,PHI,20.0,13.0,7.0,16.0,0.438,4.0,8.0,0.5,2.0,4.0,0.5,1.0,0.563,23.9,0.563,132.0,124.0,20.0,6.7,113.3
Pascal Siakam,Power,2022-10-28,TOR,PHI,26.0,6.0,9.0,15.0,0.6,1.0,3.0,0.333,7.0,9.0,0.778,5.0,0.686,28.3,0.633,118.0,124.0,20.1,6.6,113.3
Pascal Siakam,Power,2022-10-31,TOR,ATL,31.0,6.0,8.0,21.0,0.381,2.0,3.0,0.667,13.0,16.0,0.813,0.0,0.553,33.1,0.429,137.0,109.0,27.5,5.2,116.3
Pascal Siakam,Power,2022-11-02,TOR,SAS,22.0,11.0,10.0,19.0,0.526,1.0,5.0,0.2,1.0,1.0,1.0,3.0,0.566,31.5,0.553,120.0,91.0,20.6,6.1,120.0
Pascal Siakam,Power,2022-11-04,TOR,DAL,18.0,6.0,7.0,14.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,2.0,0.541,24.3,0.5,127.0,118.0,15.9,4.6,116.7
Pascal Siakam,Power,2022-11-28,TOR,CLE,18.0,5.0,7.0,14.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,2.0,0.571,27.8,0.536,113.0,93.0,14.2,4.2,110.6
Pascal Siakam,Power,2022-11-30,TOR,NOP,23.0,4.0,9.0,16.0,0.563,1.0,2.0,0.5,4.0,5.0,0.8,5.0,0.632,29.5,0.594,102.0,117.0,17.6,1.6,112.5
Pascal Siakam,Power,2022-12-02,TOR,BRK,24.0,4.0,7.0,15.0,0.467,1.0,2.0,0.5,9.0,11.0,0.818,0.0,0.605,26.1,0.5,138.0,112.0,19.8,9.5,114.1
Pascal Siakam,Power,2022-12-03,TOR,ORL,26.0,10.0,9.0,15.0,0.6,1.0,4.0,0.25,7.0,7.0,1.0,1.0,0.719,26.9,0.633,161.0,106.0,30.9,21.3,114.2
Pascal Siakam,Power,2022-12-05,TOR,BOS,29.0,7.0,9.0,20.0,0.45,2.0,4.0,0.5,9.0,13.0,0.692,2.0,0.564,30.9,0.5,122.0,123.0,21.5,5.0,111.5
Pascal Siakam,Power,2022-12-07,TOR,LAL,25.0,7.0,10.0,20.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,2.0,0.563,28.1,0.525,124.0,104.0,21.7,7.9,113.9
Pascal Siakam,Power,2022-12-09,TOR,ORL,36.0,7.0,13.0,27.0,0.481,2.0,9.0,0.222,8.0,9.0,0.889,1.0,0.581,37.5,0.519,124.0,119.0,30.6,11.9,114.2
Pascal Siakam,Power,2022-12-11,TOR,ORL,19.0,7.0,6.0,16.0,0.375,0.0,4.0,0.0,7.0,9.0,0.778,4.0,0.476,30.3,0.375,94.0,125.0,12.6,-2.0,114.2
Pascal Siakam,Power,2022-12-14,TOR,SAC,19.0,6.0,7.0,19.0,0.368,1.0,1.0,1.0,4.0,6.0,0.667,1.0,0.439,22.6,0.395,102.0,132.0,10.9,-7.6,116.8
Pascal Siakam,Power,2022-12-16,TOR,BRK,17.0,5.0,7.0,15.0,0.467,1.0,2.0,0.5,2.0,2.0,1.0,3.0,0.535,23.2,0.5,109.0,125.0,12.5,-1.8,114.1
Pascal Siakam,Power,2022-12-18,TOR,GSW,27.0,5.0,9.0,20.0,0.45,3.0,5.0,0.6,6.0,7.0,0.857,1.0,0.585,26.8,0.525,138.0,138.0,20.2,5.4,114.4
Pascal Siakam,Power,2022-12-19,TOR,PHI,38.0,6.0,13.0,27.0,0.481,3.0,8.0,0.375,9.0,11.0,0.818,5.0,0.597,36.6,0.537,108.0,101.0,27.4,8.8,113.3
Pascal Siakam,Power,2022-12-21,TOR,NYK,52.0,7.0,17.0,25.0,0.68,2.0,6.0,0.333,16.0,18.0,0.889,1.0,0.79,36.7,0.72,171.0,121.0,48.5,28.4,114.8
Pascal Siakam,Power,2022-12-23,TOR,CLE,26.0,9.0,9.0,22.0,0.409,2.0,5.0,0.4,6.0,8.0,0.75,5.0,0.509,32.1,0.455,110.0,109.0,18.7,0.5,110.6
Pascal Siakam,Power,2022-12-27,TOR,LAC,36.0,5.0,13.0,24.0,0.542,0.0,4.0,0.0,10.0,15.0,0.667,2.0,0.588,35.9,0.542,122.0,129.0,28.3,5.1,114.5
Pascal Siakam,Power,2022-12-29,TOR,MEM,25.0,4.0,8.0,19.0,0.421,0.0,1.0,0.0,9.0,11.0,0.818,1.0,0.524,27.3,0.421,121.0,120.0,20.0,2.0,111.2
Pascal Siakam,Power,2022-12-30,TOR,PHO,26.0,6.0,8.0,17.0,0.471,2.0,5.0,0.4,8.0,10.0,0.8,2.0,0.607,26.4,0.529,127.0,122.0,18.1,-0.5,113.0
Pascal Siakam,Power,2023-01-02,TOR,IND,26.0,7.0,9.0,17.0,0.529,2.0,4.0,0.5,6.0,7.0,0.857,3.0,0.647,25.2,0.588,126.0,129.0,20.5,2.4,117.7
Pascal Siakam,Power,2023-01-04,TOR,MIL,11.0,4.0,4.0,18.0,0.222,0.0,2.0,0.0,3.0,4.0,0.75,3.0,0.278,22.5,0.222,65.0,98.0,2.1,-7.7,111.9
Pascal Siakam,Power,2023-01-06,TOR,NYK,18.0,5.0,4.0,14.0,0.286,1.0,4.0,0.25,9.0,11.0,0.818,5.0,0.478,27.2,0.321,96.0,123.0,11.4,-6.4,114.8
Pascal Siakam,Power,2023-01-08,TOR,POR,27.0,6.0,8.0,19.0,0.421,2.0,4.0,0.5,9.0,11.0,0.818,4.0,0.566,30.8,0.474,113.0,108.0,19.8,3.3,118.8
Pascal Siakam,Power,2023-01-10,TOR,CHO,28.0,7.0,10.0,16.0,0.625,2.0,6.0,0.333,6.0,9.0,0.667,3.0,0.701,27.0,0.688,141.0,131.0,24.7,5.8,115.3
Pascal Siakam,Power,2023-01-12,TOR,CHO,35.0,3.0,11.0,13.0,0.846,3.0,3.0,1.0,10.0,12.0,0.833,4.0,0.957,26.2,0.962,151.0,120.0,30.0,9.4,115.3
Pascal Siakam,Power,2023-01-14,TOR,ATL,15.0,6.0,5.0,16.0,0.313,0.0,4.0,0.0,5.0,7.0,0.714,3.0,0.393,27.9,0.313,86.0,120.0,7.0,-6.9,116.3
Pascal Siakam,Power,2023-01-16,TOR,NYK,20.0,9.0,7.0,19.0,0.368,0.0,7.0,0.0,6.0,7.0,0.857,1.0,0.453,22.1,0.368,115.0,124.0,17.3,-0.4,114.8
Pascal Siakam,Power,2023-01-17,TOR,MIL,23.0,3.0,8.0,13.0,0.615,1.0,4.0,0.25,6.0,11.0,0.545,4.0,0.645,21.4,0.654,117.0,134.0,17.4,-1.4,111.9
Pascal Siakam,Power,2023-01-21,TOR,BOS,29.0,10.0,14.0,23.0,0.609,0.0,4.0,0.0,1.0,2.0,0.5,6.0,0.607,32.3,0.609,108.0,115.0,21.3,1.2,111.5
Pascal Siakam,Power,2023-01-22,TOR,NYK,24.0,6.0,9.0,21.0,0.429,3.0,6.0,0.5,3.0,6.0,0.5,1.0,0.508,31.0,0.5,123.0,126.0,18.3,2.8,114.8
Pascal Siakam,Power,2023-01-25,TOR,SAC,26.0,7.0,11.0,24.0,0.458,2.0,8.0,0.25,2.0,2.0,1.0,1.0,0.523,32.7,0.5,123.0,98.0,25.4,12.9,116.8
Pascal Siakam,Power,2023-01-27,TOR,GSW,21.0,3.0,8.0,26.0,0.308,1.0,6.0,0.167,4.0,5.0,0.8,0.0,0.372,28.3,0.327,93.0,129.0,9.0,-8.3,114.4
Pascal Siakam,Power,2023-01-28,TOR,POR,24.0,4.0,9.0,17.0,0.529,1.0,2.0,0.5,5.0,5.0,1.0,1.0,0.625,23.4,0.559,139.0,121.0,16.8,-0.7,118.8
Pascal Siakam,Power,2023-01-30,TOR,PHO,19.0,1.0,7.0,17.0,0.412,1.0,4.0,0.25,4.0,4.0,1.0,3.0,0.506,24.7,0.441,100.0,132.0,7.3,-9.6,113.0
Pascal Siakam,Power,2023-02-03,TOR,HOU,23.0,4.0,10.0,20.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,3.0,0.539,28.9,0.525,108.0,114.0,15.0,-2.9,119.3
Pascal Siakam,Power,2023-02-05,TOR,MEM,19.0,5.0,7.0,17.0,0.412,2.0,6.0,0.333,3.0,4.0,0.75,2.0,0.506,30.0,0.471,107.0,104.0,12.6,4.0,111.2
Pascal Siakam,Power,2023-02-08,TOR,SAS,37.0,7.0,15.0,21.0,0.714,3.0,3.0,1.0,4.0,5.0,0.8,2.0,0.797,26.9,0.786,154.0,100.0,34.0,16.0,120.0
Pascal Siakam,Power,2023-02-10,TOR,UTA,35.0,4.0,12.0,21.0,0.571,5.0,7.0,0.714,6.0,7.0,0.857,3.0,0.727,28.3,0.69,129.0,113.0,28.1,10.8,116.7
Pascal Siakam,Power,2023-02-12,TOR,DET,28.0,6.0,10.0,19.0,0.526,1.0,3.0,0.333,7.0,10.0,0.7,2.0,0.598,28.7,0.553,129.0,123.0,21.9,5.2,118.9
Pascal Siakam,Power,2023-02-14,TOR,ORL,26.0,6.0,10.0,15.0,0.667,2.0,4.0,0.5,4.0,6.0,0.667,3.0,0.737,21.8,0.733,137.0,119.0,22.7,4.3,114.2
Pascal Siakam,Power,2023-02-23,TOR,NOP,26.0,5.0,9.0,21.0,0.429,1.0,5.0,0.2,7.0,8.0,0.875,1.0,0.53,28.3,0.452,118.0,117.0,17.8,1.6,112.5
Pascal Siakam,Power,2023-02-25,TOR,DET,29.0,5.0,9.0,19.0,0.474,1.0,2.0,0.5,10.0,13.0,0.769,0.0,0.587,30.4,0.5,126.0,85.0,28.0,19.7,118.9
Pascal Siakam,Power,2023-02-26,TOR,CLE,25.0,5.0,10.0,24.0,0.417,4.0,7.0,0.571,1.0,1.0,1.0,4.0,0.511,36.5,0.5,98.0,126.0,14.1,5.2,110.6
Pascal Siakam,Power,2023-02-28,TOR,CHI,20.0,3.0,7.0,18.0,0.389,1.0,5.0,0.2,5.0,6.0,0.833,1.0,0.484,26.7,0.417,119.0,113.0,14.3,0.4,112.2
Pascal Siakam,Power,2023-03-04,TOR,WAS,15.0,8.0,5.0,10.0,0.5,0.0,1.0,0.0,5.0,5.0,1.0,4.0,0.615,20.8,0.5,115.0,106.0,15.2,3.6,115.6
Pascal Siakam,Power,2023-03-06,TOR,DEN,19.0,4.0,8.0,18.0,0.444,1.0,2.0,0.5,2.0,2.0,1.0,3.0,0.503,26.2,0.472,101.0,128.0,11.7,-3.7,114.2
