Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Trae Young,Point,2022-10-19,ATL,HOU,23.0,13.0,7.0,22.0,0.318,1.0,9.0,0.111,8.0,8.0,1.0,3.0,0.451,33.0,0.341,99.0,110.0,18.7,-1.8,119.3
Trae Young,Point,2022-10-21,ATL,ORL,25.0,13.0,7.0,24.0,0.292,4.0,11.0,0.364,7.0,7.0,1.0,6.0,0.462,37.6,0.375,99.0,105.0,14.9,-1.2,114.2
Trae Young,Point,2022-10-23,ATL,CHO,28.0,9.0,9.0,25.0,0.36,2.0,8.0,0.25,8.0,9.0,0.889,1.0,0.483,36.2,0.4,117.0,132.0,19.7,2.1,115.3
Trae Young,Point,2022-10-26,ATL,DET,35.0,6.0,9.0,21.0,0.429,1.0,7.0,0.143,16.0,17.0,0.941,1.0,0.614,32.9,0.452,136.0,117.0,27.8,5.1,118.9
Trae Young,Point,2022-10-28,ATL,DET,36.0,12.0,12.0,20.0,0.6,4.0,6.0,0.667,8.0,10.0,0.8,1.0,0.738,36.5,0.7,160.0,123.0,34.0,18.5,118.9
Trae Young,Point,2022-10-29,ATL,MIL,42.0,5.0,15.0,32.0,0.469,5.0,10.0,0.5,7.0,7.0,1.0,2.0,0.599,43.4,0.547,126.0,128.0,28.9,10.0,111.9
Trae Young,Point,2022-10-31,ATL,TOR,14.0,10.0,3.0,13.0,0.231,1.0,5.0,0.2,7.0,8.0,0.875,10.0,0.424,34.7,0.269,72.0,140.0,3.7,-14.5,114.0
Trae Young,Point,2022-11-02,ATL,NYK,17.0,7.0,7.0,22.0,0.318,2.0,7.0,0.286,1.0,2.0,0.5,1.0,0.372,34.0,0.364,93.0,101.0,10.7,-0.3,114.8
Trae Young,Point,2022-11-05,ATL,NOP,34.0,10.0,9.0,26.0,0.346,2.0,9.0,0.222,14.0,15.0,0.933,5.0,0.521,37.1,0.385,107.0,113.0,23.2,2.7,112.5
Trae Young,Point,2022-11-10,ATL,PHI,26.0,7.0,7.0,21.0,0.333,2.0,8.0,0.25,10.0,10.0,1.0,6.0,0.512,39.3,0.381,97.0,96.0,15.3,3.0,113.3
