Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Nikola Jokic,Center,2022-11-23,DEN,OKC,39.0,9.0,11.0,15.0,0.733,1.0,3.0,0.333,16.0,18.0,0.889,4.0,0.851,26.9,0.767,160.0,126.0,36.6,13.2,114.2
Nikola Jokic,Center,2022-11-25,DEN,LAC,19.0,6.0,7.0,13.0,0.538,0.0,1.0,0.0,5.0,7.0,0.714,2.0,0.591,25.5,0.538,124.0,107.0,20.3,7.8,114.5
Nikola Jokic,Center,2022-11-28,DEN,HOU,32.0,8.0,11.0,17.0,0.647,1.0,2.0,0.5,9.0,10.0,0.9,3.0,0.748,38.5,0.676,154.0,118.0,31.9,16.9,119.3
Nikola Jokic,Center,2022-11-30,DEN,HOU,17.0,12.0,7.0,9.0,0.778,2.0,3.0,0.667,1.0,1.0,1.0,4.0,0.9,22.8,0.889,148.0,99.0,20.7,17.6,119.3
Nikola Jokic,Center,2022-12-02,DEN,ATL,24.0,8.0,10.0,15.0,0.667,3.0,6.0,0.5,1.0,4.0,0.25,2.0,0.716,24.3,0.767,135.0,121.0,23.5,11.8,116.3
Nikola Jokic,Center,2022-12-04,DEN,NOP,32.0,9.0,13.0,19.0,0.684,1.0,4.0,0.25,5.0,9.0,0.556,4.0,0.697,31.4,0.711,131.0,115.0,32.1,16.9,112.5
Nikola Jokic,Center,2022-12-06,DEN,DAL,19.0,8.0,7.0,13.0,0.538,0.0,3.0,0.0,5.0,6.0,0.833,3.0,0.607,24.5,0.538,119.0,121.0,17.9,4.3,116.7
Nikola Jokic,Center,2022-12-08,DEN,POR,33.0,9.0,14.0,25.0,0.56,1.0,3.0,0.333,4.0,6.0,0.667,6.0,0.597,40.3,0.58,118.0,125.0,25.1,7.4,118.8
Nikola Jokic,Center,2022-12-10,DEN,UTA,31.0,14.0,11.0,20.0,0.55,1.0,4.0,0.25,8.0,10.0,0.8,3.0,0.635,36.8,0.575,134.0,107.0,34.8,21.5,116.7
Nikola Jokic,Center,2022-12-14,DEN,WAS,43.0,8.0,17.0,20.0,0.85,0.0,2.0,0.0,9.0,10.0,0.9,8.0,0.881,40.4,0.85,136.0,105.0,42.9,19.8,115.6
Nikola Jokic,Center,2022-12-16,DEN,LAL,25.0,8.0,8.0,15.0,0.533,1.0,3.0,0.333,8.0,9.0,0.889,5.0,0.659,29.0,0.567,119.0,112.0,24.8,10.7,113.9
Nikola Jokic,Center,2022-12-18,DEN,CHO,40.0,10.0,13.0,26.0,0.5,2.0,4.0,0.5,12.0,17.0,0.706,5.0,0.597,37.9,0.538,122.0,99.0,38.3,15.9,115.3
Nikola Jokic,Center,2022-12-20,DEN,MEM,13.0,13.0,6.0,12.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.523,18.2,0.542,112.0,90.0,18.8,10.9,111.2
Nikola Jokic,Center,2022-12-25,DEN,PHO,41.0,15.0,16.0,25.0,0.64,2.0,4.0,0.5,7.0,9.0,0.778,3.0,0.708,31.5,0.68,148.0,119.0,41.8,20.8,113.0
Nikola Jokic,Center,2022-12-28,DEN,SAC,40.0,6.0,15.0,24.0,0.625,0.0,3.0,0.0,10.0,10.0,1.0,5.0,0.704,45.3,0.625,128.0,127.0,31.4,7.1,116.8
Nikola Jokic,Center,2022-12-30,DEN,MIA,19.0,12.0,8.0,15.0,0.533,2.0,3.0,0.667,1.0,1.0,1.0,3.0,0.615,23.1,0.6,131.0,113.0,21.6,9.2,113.3
Nikola Jokic,Center,2023-01-01,DEN,BOS,30.0,12.0,10.0,13.0,0.769,2.0,2.0,1.0,8.0,8.0,1.0,0.0,0.908,24.5,0.846,194.0,106.0,37.5,28.1,111.5
Nikola Jokic,Center,2023-01-02,DEN,MIN,24.0,9.0,10.0,20.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,5.0,0.551,33.9,0.525,109.0,126.0,17.8,4.9,113.8
Nikola Jokic,Center,2023-01-05,DEN,LAC,12.0,9.0,4.0,8.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,2.0,0.588,22.2,0.5,128.0,91.0,14.7,11.4,114.5
Nikola Jokic,Center,2023-01-06,DEN,CLE,28.0,10.0,10.0,17.0,0.588,3.0,4.0,0.75,5.0,5.0,1.0,4.0,0.729,30.5,0.676,147.0,110.0,29.6,17.0,110.6
Nikola Jokic,Center,2023-01-09,DEN,LAL,14.0,16.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.108,11.4,1.1,161.0,103.0,24.7,16.0,113.9
Nikola Jokic,Center,2023-01-17,DEN,POR,36.0,10.0,13.0,14.0,0.929,1.0,2.0,0.5,9.0,10.0,0.9,4.0,0.978,28.0,0.964,165.0,112.0,39.3,24.4,118.8
Nikola Jokic,Center,2023-01-24,DEN,NOP,25.0,10.0,11.0,15.0,0.733,2.0,4.0,0.5,1.0,2.0,0.5,3.0,0.787,25.7,0.8,143.0,106.0,26.8,17.3,112.5
Nikola Jokic,Center,2023-01-28,DEN,PHI,24.0,9.0,8.0,12.0,0.667,2.0,2.0,1.0,6.0,6.0,1.0,7.0,0.82,26.1,0.75,123.0,131.0,21.5,5.4,113.3
Nikola Jokic,Center,2023-01-31,DEN,NOP,26.0,15.0,10.0,14.0,0.714,1.0,3.0,0.333,5.0,5.0,1.0,5.0,0.802,23.2,0.75,144.0,104.0,32.4,18.5,112.5
Nikola Jokic,Center,2023-02-04,DEN,ATL,14.0,10.0,5.0,8.0,0.625,0.0,1.0,0.0,4.0,5.0,0.8,5.0,0.686,18.4,0.625,122.0,100.0,19.8,5.7,116.3
Nikola Jokic,Center,2023-02-07,DEN,MIN,20.0,16.0,8.0,10.0,0.8,0.0,1.0,0.0,4.0,5.0,0.8,1.0,0.82,20.3,0.8,177.0,103.0,31.3,24.7,113.8
Nikola Jokic,Center,2023-02-09,DEN,ORL,29.0,6.0,10.0,19.0,0.526,3.0,5.0,0.6,6.0,9.0,0.667,7.0,0.632,34.5,0.605,103.0,110.0,21.3,6.2,114.2
Nikola Jokic,Center,2023-02-23,DEN,CLE,24.0,13.0,8.0,13.0,0.615,2.0,2.0,1.0,6.0,6.0,1.0,7.0,0.767,27.5,0.692,135.0,110.0,29.2,17.3,110.6
Nikola Jokic,Center,2023-02-26,DEN,LAC,40.0,10.0,14.0,21.0,0.667,0.0,1.0,0.0,12.0,15.0,0.8,1.0,0.725,29.5,0.667,162.0,111.0,46.2,22.5,114.5
Nikola Jokic,Center,2023-03-06,DEN,TOR,17.0,9.0,5.0,8.0,0.625,1.0,1.0,1.0,6.0,6.0,1.0,4.0,0.799,17.8,0.688,140.0,116.0,21.1,8.1,114.0
Nikola Jokic,Center,2023-03-08,DEN,CHI,18.0,8.0,7.0,16.0,0.438,3.0,9.0,0.333,1.0,4.0,0.25,5.0,0.507,29.5,0.531,92.0,123.0,12.6,1.1,112.2
Nikola Jokic,Center,2023-03-10,DEN,SAS,37.0,11.0,14.0,24.0,0.583,4.0,6.0,0.667,5.0,6.0,0.833,5.0,0.694,35.0,0.667,127.0,120.0,34.8,12.8,120.0
Nikola Jokic,Center,2023-03-12,DEN,BRK,35.0,11.0,14.0,23.0,0.609,0.0,1.0,0.0,7.0,10.0,0.7,3.0,0.639,32.4,0.609,142.0,118.0,39.0,18.7,114.1
Nikola Jokic,Center,2023-03-14,DEN,TOR,28.0,7.0,10.0,13.0,0.769,0.0,1.0,0.0,8.0,8.0,1.0,4.0,0.847,28.0,0.769,143.0,131.0,26.8,9.4,114.0
Nikola Jokic,Center,2023-03-16,DEN,DET,30.0,9.0,14.0,18.0,0.778,0.0,1.0,0.0,2.0,3.0,0.667,1.0,0.776,26.7,0.778,164.0,105.0,33.4,20.8,118.9
Nikola Jokic,Center,2023-03-18,DEN,NYK,24.0,8.0,11.0,18.0,0.611,1.0,5.0,0.2,1.0,1.0,1.0,6.0,0.651,30.7,0.639,108.0,122.0,19.1,4.9,114.8
Nikola Jokic,Center,2023-03-22,DEN,WAS,31.0,7.0,12.0,16.0,0.75,2.0,3.0,0.667,5.0,5.0,1.0,2.0,0.852,28.2,0.813,168.0,109.0,35.7,25.6,115.6
Nikola Jokic,Center,2023-03-25,DEN,MIL,31.0,11.0,10.0,20.0,0.5,1.0,6.0,0.167,10.0,11.0,0.909,3.0,0.624,37.7,0.525,131.0,104.0,27.7,14.5,111.9
Nikola Jokic,Center,2023-04-04,DEN,HOU,14.0,4.0,7.0,13.0,0.538,0.0,2.0,0.0,0.0,1.0,0.0,8.0,0.521,36.3,0.538,73.0,107.0,9.6,-4.2,119.3
Nikola Jokic,Center,2023-04-08,DEN,UTA,6.0,10.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.51,15.5,0.4,99.0,99.0,10.5,1.6,116.7
