Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Ja Morant,Point,2022-10-19,MEM,NYK,34.0,9.0,11.0,24.0,0.458,3.0,6.0,0.5,9.0,11.0,0.818,6.0,0.589,37.2,0.521,115.0,111.0,21.8,7.1,114.8
Ja Morant,Point,2022-10-21,MEM,HOU,49.0,8.0,17.0,26.0,0.654,5.0,6.0,0.833,10.0,13.0,0.769,3.0,0.772,43.5,0.75,154.0,121.0,43.0,28.7,119.3
Ja Morant,Point,2022-10-22,MEM,DAL,20.0,4.0,6.0,12.0,0.5,0.0,2.0,0.0,8.0,8.0,1.0,3.0,0.644,28.3,0.5,116.0,140.0,13.9,-0.7,116.7
Ja Morant,Point,2022-10-24,MEM,BRK,38.0,7.0,12.0,22.0,0.545,4.0,6.0,0.667,10.0,11.0,0.909,2.0,0.708,35.0,0.636,152.0,123.0,34.7,18.5,114.1
Ja Morant,Point,2022-10-27,MEM,SAC,22.0,6.0,8.0,18.0,0.444,1.0,3.0,0.333,5.0,5.0,1.0,3.0,0.545,31.6,0.472,113.0,118.0,15.3,-1.7,116.8
Ja Morant,Point,2022-10-31,MEM,UTA,37.0,4.0,12.0,18.0,0.667,1.0,2.0,0.5,12.0,15.0,0.8,3.0,0.752,33.3,0.694,144.0,123.0,28.9,16.6,116.7
Ja Morant,Point,2022-11-02,MEM,POR,20.0,7.0,7.0,19.0,0.368,0.0,2.0,0.0,6.0,7.0,0.857,8.0,0.453,41.4,0.368,80.0,98.0,10.3,-9.5,118.8
Ja Morant,Point,2022-11-04,MEM,CHO,12.0,11.0,4.0,12.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,5.0,0.436,29.2,0.375,100.0,101.0,8.7,-5.6,115.3
Ja Morant,Point,2022-11-06,MEM,WAS,23.0,6.0,9.0,27.0,0.333,1.0,4.0,0.25,4.0,6.0,0.667,4.0,0.388,44.2,0.352,85.0,102.0,11.6,-2.5,115.6
Ja Morant,Point,2022-11-07,MEM,BOS,30.0,9.0,10.0,24.0,0.417,5.0,12.0,0.417,5.0,9.0,0.556,4.0,0.536,40.2,0.521,104.0,103.0,21.4,9.7,111.5
