Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Bradley Beal,Shooting,2023-03-04,WAS,TOR,21.0,10.0,7.0,22.0,0.318,2.0,3.0,0.667,5.0,6.0,0.833,5.0,0.426,34.5,0.364,100.0,122.0,13.4,-4.8,114.0
Bradley Beal,Shooting,2023-03-05,WAS,MIL,33.0,2.0,15.0,32.0,0.469,0.0,5.0,0.0,3.0,3.0,1.0,2.0,0.495,39.6,0.469,107.0,120.0,18.5,2.1,111.9
Bradley Beal,Shooting,2023-03-07,WAS,DET,32.0,7.0,14.0,21.0,0.667,1.0,2.0,0.5,3.0,5.0,0.6,4.0,0.69,33.6,0.69,130.0,128.0,26.8,3.4,118.9
Bradley Beal,Shooting,2023-03-08,WAS,ATL,24.0,8.0,8.0,19.0,0.421,0.0,2.0,0.0,8.0,9.0,0.889,5.0,0.523,34.0,0.421,103.0,118.0,17.9,-3.3,116.3
Bradley Beal,Shooting,2023-03-10,WAS,ATL,27.0,5.0,11.0,24.0,0.458,1.0,5.0,0.2,4.0,4.0,1.0,2.0,0.524,32.5,0.479,106.0,111.0,19.8,2.9,116.3
Bradley Beal,Shooting,2023-03-12,WAS,PHI,13.0,4.0,5.0,12.0,0.417,0.0,2.0,0.0,3.0,3.0,1.0,2.0,0.488,24.4,0.417,94.0,124.0,8.2,-1.6,113.3
Bradley Beal,Shooting,2023-03-14,WAS,DET,36.0,7.0,13.0,15.0,0.867,4.0,6.0,0.667,6.0,6.0,1.0,3.0,1.02,27.9,1.0,173.0,100.0,35.9,25.3,118.9
Bradley Beal,Shooting,2023-03-17,WAS,CLE,22.0,5.0,8.0,18.0,0.444,1.0,3.0,0.333,5.0,7.0,0.714,3.0,0.522,34.8,0.472,101.0,120.0,15.6,0.7,110.6
Bradley Beal,Shooting,2023-03-18,WAS,SAC,20.0,2.0,8.0,17.0,0.471,2.0,4.0,0.5,2.0,2.0,1.0,4.0,0.559,29.2,0.529,92.0,141.0,8.4,-12.2,116.8
Bradley Beal,Shooting,2023-03-21,WAS,ORL,16.0,7.0,4.0,15.0,0.267,0.0,4.0,0.0,8.0,10.0,0.8,2.0,0.412,30.5,0.267,97.0,128.0,9.1,-9.6,114.2
