Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Jimmy Butler,Small,2022-10-22,MIA,TOR,24.0,5.0,7.0,16.0,0.438,1.0,1.0,1.0,9.0,11.0,0.818,2.0,0.576,30.6,0.469,118.0,119.0,17.1,0.4,114.0
Jimmy Butler,Small,2022-10-24,MIA,TOR,26.0,4.0,8.0,15.0,0.533,2.0,3.0,0.667,8.0,9.0,0.889,1.0,0.686,26.5,0.6,137.0,106.0,22.9,13.7,114.0
Jimmy Butler,Small,2022-10-26,MIA,POR,17.0,5.0,7.0,15.0,0.467,0.0,3.0,0.0,3.0,4.0,0.75,1.0,0.507,27.4,0.467,125.0,104.0,15.7,2.2,118.8
Jimmy Butler,Small,2022-10-27,MIA,GSW,27.0,8.0,8.0,13.0,0.615,4.0,7.0,0.571,7.0,7.0,1.0,2.0,0.84,21.3,0.769,159.0,114.0,32.1,19.3,114.4
Jimmy Butler,Small,2022-10-29,MIA,SAC,13.0,6.0,4.0,11.0,0.364,0.0,1.0,0.0,5.0,7.0,0.714,2.0,0.462,18.8,0.364,102.0,117.0,12.8,-0.3,116.8
Jimmy Butler,Small,2022-11-01,MIA,GSW,23.0,8.0,6.0,17.0,0.353,2.0,7.0,0.286,9.0,9.0,1.0,3.0,0.549,27.9,0.412,120.0,114.0,19.4,2.6,114.4
Jimmy Butler,Small,2022-11-07,MIA,POR,16.0,7.0,5.0,14.0,0.357,0.0,1.0,0.0,6.0,6.0,1.0,2.0,0.481,26.8,0.357,104.0,102.0,17.1,4.4,118.8
Jimmy Butler,Small,2022-11-10,MIA,CHO,35.0,8.0,11.0,19.0,0.579,0.0,1.0,0.0,13.0,15.0,0.867,2.0,0.684,29.8,0.579,141.0,104.0,34.3,14.7,115.3
Jimmy Butler,Small,2022-11-12,MIA,CHO,20.0,8.0,6.0,8.0,0.75,1.0,2.0,0.5,7.0,7.0,1.0,0.0,0.903,14.9,0.813,200.0,112.0,25.5,12.7,115.3
Jimmy Butler,Small,2022-11-14,MIA,PHO,16.0,7.0,5.0,12.0,0.417,1.0,2.0,0.5,5.0,5.0,1.0,0.0,0.563,18.1,0.458,160.0,119.0,20.5,8.1,113.0
Jimmy Butler,Small,2022-11-16,MIA,TOR,13.0,5.0,4.0,8.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,5.0,0.637,19.3,0.5,101.0,127.0,8.0,-6.0,114.0
Jimmy Butler,Small,2022-12-02,MIA,BOS,25.0,3.0,12.0,21.0,0.571,0.0,1.0,0.0,1.0,3.0,0.333,3.0,0.56,30.3,0.571,113.0,103.0,21.2,6.7,111.5
Jimmy Butler,Small,2022-12-05,MIA,MEM,18.0,8.0,6.0,11.0,0.545,1.0,2.0,0.5,5.0,8.0,0.625,5.0,0.62,26.9,0.591,107.0,105.0,14.9,2.6,111.2
Jimmy Butler,Small,2022-12-08,MIA,LAC,26.0,8.0,10.0,12.0,0.833,2.0,2.0,1.0,4.0,5.0,0.8,1.0,0.915,20.6,0.917,179.0,106.0,31.7,21.7,114.5
Jimmy Butler,Small,2022-12-10,MIA,SAS,30.0,4.0,11.0,16.0,0.688,0.0,1.0,0.0,8.0,10.0,0.8,2.0,0.735,32.2,0.688,138.0,122.0,24.2,7.0,120.0
Jimmy Butler,Small,2022-12-12,MIA,IND,20.0,5.0,8.0,16.0,0.5,0.0,1.0,0.0,4.0,7.0,0.571,1.0,0.524,27.5,0.5,108.0,84.0,16.2,8.3,117.7
Jimmy Butler,Small,2022-12-15,MIA,HOU,20.0,7.0,7.0,13.0,0.538,0.0,1.0,0.0,6.0,10.0,0.6,4.0,0.575,25.7,0.538,120.0,105.0,23.3,10.8,119.3
Jimmy Butler,Small,2022-12-17,MIA,SAS,26.0,4.0,9.0,15.0,0.6,1.0,2.0,0.5,7.0,10.0,0.7,0.0,0.67,26.0,0.633,145.0,104.0,24.5,9.5,120.0
Jimmy Butler,Small,2022-12-23,MIA,IND,20.0,3.0,6.0,11.0,0.545,1.0,2.0,0.5,7.0,8.0,0.875,1.0,0.689,24.0,0.591,145.0,114.0,19.6,11.2,117.7
Jimmy Butler,Small,2022-12-28,MIA,LAL,27.0,4.0,11.0,18.0,0.611,0.0,4.0,0.0,5.0,5.0,1.0,0.0,0.668,27.2,0.611,146.0,91.0,29.5,17.8,113.9
Jimmy Butler,Small,2023-01-02,MIA,LAC,9.0,6.0,2.0,8.0,0.25,0.0,2.0,0.0,5.0,8.0,0.625,1.0,0.391,17.6,0.25,105.0,107.0,9.2,0.0,114.5
Jimmy Butler,Small,2023-01-04,MIA,LAL,27.0,4.0,11.0,22.0,0.5,2.0,5.0,0.4,3.0,4.0,0.75,2.0,0.568,31.5,0.545,118.0,111.0,21.8,10.3,113.9
Jimmy Butler,Small,2023-01-08,MIA,BRK,26.0,1.0,9.0,21.0,0.429,1.0,4.0,0.25,7.0,9.0,0.778,2.0,0.521,34.3,0.452,114.0,112.0,19.2,6.3,114.1
Jimmy Butler,Small,2023-01-10,MIA,OKC,35.0,4.0,6.0,17.0,0.353,0.0,1.0,0.0,23.0,23.0,1.0,2.0,0.645,31.9,0.353,143.0,102.0,34.9,17.5,114.2
Jimmy Butler,Small,2023-01-12,MIA,MIL,17.0,2.0,5.0,13.0,0.385,0.0,2.0,0.0,7.0,8.0,0.875,4.0,0.515,26.3,0.385,106.0,114.0,12.6,-3.8,111.9
Jimmy Butler,Small,2023-01-16,MIA,ATL,34.0,3.0,11.0,16.0,0.688,1.0,1.0,1.0,11.0,11.0,1.0,2.0,0.816,28.9,0.719,158.0,122.0,30.9,14.6,116.3
