Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Kyrie Irving,Point,2022-10-19,BRK,NOP,15.0,5.0,6.0,19.0,0.316,0.0,6.0,0.0,3.0,3.0,1.0,2.0,0.369,27.1,0.316,81.0,129.0,7.0,-8.2,112.5
Kyrie Irving,Point,2022-10-21,BRK,TOR,30.0,7.0,11.0,24.0,0.458,5.0,13.0,0.385,3.0,3.0,1.0,2.0,0.592,30.6,0.563,124.0,119.0,20.3,4.8,114.0
Kyrie Irving,Point,2022-10-24,BRK,MEM,37.0,5.0,14.0,24.0,0.583,2.0,6.0,0.333,7.0,8.0,0.875,3.0,0.672,34.6,0.625,131.0,131.0,31.3,10.1,111.2
Kyrie Irving,Point,2022-10-26,BRK,MIL,27.0,1.0,9.0,21.0,0.429,0.0,7.0,0.0,9.0,10.0,0.9,1.0,0.531,28.7,0.429,105.0,106.0,17.3,1.2,111.9
Kyrie Irving,Point,2022-10-27,BRK,DAL,39.0,4.0,14.0,31.0,0.452,5.0,14.0,0.357,6.0,6.0,1.0,3.0,0.58,38.7,0.532,121.0,115.0,30.2,12.2,116.7
Kyrie Irving,Point,2022-10-29,BRK,IND,35.0,6.0,13.0,22.0,0.591,5.0,12.0,0.417,4.0,5.0,0.8,2.0,0.723,31.1,0.705,134.0,145.0,26.8,5.6,117.7
Kyrie Irving,Point,2022-10-31,BRK,IND,28.0,6.0,9.0,19.0,0.474,4.0,11.0,0.364,6.0,6.0,1.0,3.0,0.647,25.7,0.579,122.0,102.0,24.6,5.3,117.7
Kyrie Irving,Point,2022-11-20,BRK,MEM,14.0,0.0,5.0,12.0,0.417,2.0,5.0,0.4,2.0,2.0,1.0,4.0,0.543,28.9,0.5,77.0,106.0,5.6,-11.5,111.2
Kyrie Irving,Point,2022-11-22,BRK,PHI,23.0,2.0,10.0,18.0,0.556,2.0,8.0,0.25,1.0,1.0,1.0,2.0,0.624,31.9,0.611,106.0,126.0,16.8,1.6,113.3
Kyrie Irving,Point,2022-11-23,BRK,TOR,29.0,3.0,11.0,16.0,0.688,5.0,8.0,0.625,2.0,2.0,1.0,1.0,0.859,29.2,0.844,153.0,116.0,22.4,11.3,114.0
Kyrie Irving,Point,2022-11-25,BRK,IND,20.0,4.0,8.0,17.0,0.471,3.0,9.0,0.333,1.0,1.0,1.0,1.0,0.573,21.0,0.559,113.0,127.0,12.7,-2.7,117.7
Kyrie Irving,Point,2022-11-27,BRK,POR,22.0,6.0,8.0,17.0,0.471,4.0,10.0,0.4,2.0,3.0,0.667,0.0,0.6,24.9,0.588,131.0,114.0,17.8,3.3,118.8
Kyrie Irving,Point,2022-11-30,BRK,WAS,27.0,5.0,9.0,21.0,0.429,2.0,6.0,0.333,7.0,8.0,0.875,2.0,0.551,31.9,0.476,108.0,112.0,18.5,2.4,115.6
