PTS,OPP DRTG
6.0,113.8
5.0,112.2
11.0,118.8
15.0,116.1
19.0,118.0
12.0,119.8
18.0,119.6
12.0,111.6
17.0,112.2
9.0,116.3
20.0,118.0
13.0,116.3
14.0,118.0
20.0,113.4
14.0,111.3
27.0,116.1
13.0,112.7
21.0,118.0
19.0,118.0
10.0,113.4
23.0,120.4
24.0,115.2
17.0,118.8
26.0,118.8
24.0,112.7
14.0,112.7
13.0,115.4
6.0,114.6
22.0,114.6
22.0,111.6
12.0,115.3
24.0,119.6
21.0,118.8
18.0,112.1
17.0,111.3
