Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Jayson Tatum,Small,2023-10-25,BOS,NYK,34.0,4.0,13.0,22.0,0.591,3.0,8.0,0.375,5.0,6.0,0.833,4.0,0.69,35.1,0.659,122.0,102.0,27.0,10.7,113.4
Jayson Tatum,Small,2023-10-27,BOS,MIA,22.0,5.0,9.0,22.0,0.409,3.0,10.0,0.3,1.0,3.0,0.333,2.0,0.472,24.8,0.477,105.0,113.0,12.7,-1.3,112.2
Jayson Tatum,Small,2023-10-30,BOS,WAS,33.0,3.0,14.0,21.0,0.667,4.0,9.0,0.444,1.0,1.0,1.0,2.0,0.77,33.4,0.762,142.0,110.0,25.0,12.8,119.6
Jayson Tatum,Small,2023-11-01,BOS,IND,30.0,4.0,9.0,15.0,0.6,3.0,5.0,0.6,9.0,10.0,0.9,2.0,0.773,32.7,0.7,158.0,99.0,27.5,14.4,118.0
Jayson Tatum,Small,2023-11-04,BOS,BRK,32.0,1.0,10.0,20.0,0.5,6.0,10.0,0.6,6.0,6.0,1.0,3.0,0.707,26.7,0.65,128.0,117.0,23.0,4.5,116.1
Jayson Tatum,Small,2023-11-06,BOS,MIN,32.0,2.0,12.0,22.0,0.545,2.0,8.0,0.25,6.0,8.0,0.75,6.0,0.627,31.6,0.591,101.0,98.0,21.7,8.0,109.0
Jayson Tatum,Small,2023-11-08,BOS,PHI,16.0,6.0,6.0,14.0,0.429,2.0,6.0,0.333,2.0,3.0,0.667,2.0,0.522,20.1,0.5,104.0,96.0,17.5,6.7,113.8
Jayson Tatum,Small,2023-11-10,BOS,BRK,23.0,3.0,6.0,17.0,0.353,4.0,11.0,0.364,7.0,9.0,0.778,2.0,0.549,29.2,0.471,115.0,115.0,15.8,0.6,116.1
Jayson Tatum,Small,2023-11-11,BOS,TOR,27.0,4.0,10.0,18.0,0.556,3.0,9.0,0.333,4.0,6.0,0.667,1.0,0.654,29.4,0.639,127.0,98.0,20.8,7.3,118.8
Jayson Tatum,Small,2023-11-13,BOS,NYK,35.0,7.0,13.0,23.0,0.565,5.0,12.0,0.417,4.0,5.0,0.8,3.0,0.694,35.3,0.674,135.0,116.0,26.8,11.7,113.4
Jayson Tatum,Small,2023-11-15,BOS,PHI,29.0,6.0,10.0,23.0,0.435,4.0,10.0,0.4,5.0,6.0,0.833,3.0,0.566,33.9,0.522,120.0,117.0,22.5,6.1,113.8
Jayson Tatum,Small,2023-11-19,BOS,MEM,20.0,5.0,7.0,13.0,0.538,1.0,1.0,1.0,5.0,6.0,0.833,8.0,0.639,30.7,0.577,95.0,108.0,12.4,-1.7,114.3
Jayson Tatum,Small,2023-11-20,BOS,CHO,45.0,6.0,15.0,28.0,0.536,7.0,15.0,0.467,8.0,10.0,0.8,3.0,0.694,34.9,0.661,134.0,110.0,36.7,17.6,119.8
Jayson Tatum,Small,2023-11-22,BOS,MIL,23.0,4.0,7.0,17.0,0.412,2.0,9.0,0.222,7.0,9.0,0.778,2.0,0.549,28.7,0.471,108.0,111.0,17.1,-0.1,115.8
Jayson Tatum,Small,2023-11-24,BOS,ORL,26.0,3.0,7.0,16.0,0.438,0.0,3.0,0.0,12.0,13.0,0.923,2.0,0.599,27.5,0.438,116.0,114.0,19.6,4.8,111.3
Jayson Tatum,Small,2023-11-26,BOS,ATL,34.0,4.0,11.0,25.0,0.44,5.0,13.0,0.385,7.0,10.0,0.7,6.0,0.578,37.8,0.54,107.0,104.0,20.8,5.0,119.4
Jayson Tatum,Small,2023-11-28,BOS,CHI,21.0,4.0,8.0,16.0,0.5,2.0,8.0,0.25,3.0,3.0,1.0,4.0,0.606,25.9,0.563,109.0,106.0,13.5,-4.3,116.3
Jayson Tatum,Small,2023-12-01,BOS,PHI,21.0,4.0,6.0,9.0,0.667,2.0,5.0,0.4,7.0,9.0,0.778,7.0,0.81,30.9,0.778,107.0,113.0,15.5,1.9,113.8
Jayson Tatum,Small,2023-12-04,BOS,IND,32.0,6.0,13.0,26.0,0.5,2.0,8.0,0.25,4.0,7.0,0.571,2.0,0.55,33.5,0.538,116.0,120.0,24.2,6.5,118.0
Jayson Tatum,Small,2023-12-08,BOS,NYK,25.0,5.0,8.0,18.0,0.444,3.0,9.0,0.333,6.0,8.0,0.75,0.0,0.581,25.0,0.528,132.0,127.0,19.9,1.7,113.4
Jayson Tatum,Small,2023-12-12,BOS,CLE,25.0,5.0,7.0,19.0,0.368,2.0,9.0,0.222,9.0,9.0,1.0,4.0,0.544,29.4,0.421,110.0,118.0,17.2,-3.3,112.7
Jayson Tatum,Small,2023-12-14,BOS,CLE,27.0,3.0,9.0,22.0,0.409,3.0,10.0,0.3,6.0,8.0,0.75,3.0,0.529,35.2,0.477,112.0,111.0,19.7,2.6,112.7
Jayson Tatum,Small,2023-12-15,BOS,ORL,30.0,4.0,11.0,22.0,0.5,2.0,9.0,0.222,6.0,9.0,0.667,2.0,0.578,31.2,0.545,115.0,118.0,19.2,-3.8,111.3
Jayson Tatum,Small,2023-12-17,BOS,ORL,23.0,3.0,8.0,21.0,0.381,4.0,6.0,0.667,3.0,4.0,0.75,1.0,0.505,32.8,0.476,115.0,103.0,15.3,5.0,111.3
Jayson Tatum,Small,2023-12-19,BOS,GSW,15.0,7.0,5.0,17.0,0.294,2.0,9.0,0.222,3.0,3.0,1.0,0.0,0.409,18.3,0.353,117.0,124.0,15.6,2.0,115.2
Jayson Tatum,Small,2023-12-23,BOS,LAC,30.0,2.0,9.0,16.0,0.563,5.0,10.0,0.5,7.0,9.0,0.778,2.0,0.752,30.1,0.719,144.0,114.0,23.2,8.6,115.4
Jayson Tatum,Small,2023-12-25,BOS,LAL,25.0,7.0,6.0,15.0,0.4,1.0,6.0,0.167,12.0,13.0,0.923,1.0,0.603,22.7,0.433,137.0,121.0,23.5,3.8,115.3
Jayson Tatum,Small,2023-12-28,BOS,DET,31.0,10.0,11.0,31.0,0.355,2.0,11.0,0.182,7.0,8.0,0.875,3.0,0.449,37.6,0.387,103.0,106.0,23.6,4.2,118.8
Jayson Tatum,Small,2024-01-02,BOS,OKC,30.0,8.0,10.0,21.0,0.476,2.0,5.0,0.4,8.0,10.0,0.8,4.0,0.591,31.6,0.524,126.0,132.0,25.8,5.3,112.1
Jayson Tatum,Small,2024-01-05,BOS,UTA,30.0,5.0,6.0,12.0,0.5,5.0,8.0,0.625,13.0,14.0,0.929,1.0,0.826,31.7,0.708,166.0,83.0,30.1,28.0,120.4
Jayson Tatum,Small,2024-01-06,BOS,IND,38.0,6.0,14.0,23.0,0.609,8.0,13.0,0.615,2.0,4.0,0.5,4.0,0.767,31.8,0.783,137.0,100.0,30.6,17.7,118.0
Jayson Tatum,Small,2024-01-10,BOS,MIN,45.0,2.0,13.0,26.0,0.5,6.0,11.0,0.545,13.0,14.0,0.929,1.0,0.7,37.3,0.615,138.0,119.0,33.0,12.1,109.0
Jayson Tatum,Small,2024-01-11,BOS,MIL,7.0,3.0,2.0,6.0,0.333,0.0,1.0,0.0,3.0,4.0,0.75,1.0,0.451,24.2,0.333,93.0,145.0,3.8,-7.3,115.8
Jayson Tatum,Small,2024-01-13,BOS,HOU,27.0,5.0,9.0,17.0,0.529,4.0,7.0,0.571,5.0,7.0,0.714,2.0,0.672,30.7,0.647,136.0,104.0,23.1,9.6,113.4
Jayson Tatum,Small,2024-01-15,BOS,TOR,19.0,6.0,7.0,19.0,0.368,1.0,6.0,0.167,4.0,4.0,1.0,1.0,0.458,26.6,0.395,100.0,91.0,16.8,4.7,118.8
Jayson Tatum,Small,2024-01-17,BOS,SAS,24.0,2.0,9.0,21.0,0.429,3.0,8.0,0.375,3.0,5.0,0.6,2.0,0.517,34.7,0.5,104.0,106.0,12.2,-3.2,116.4
Jayson Tatum,Small,2024-01-19,BOS,DEN,22.0,5.0,9.0,24.0,0.375,1.0,8.0,0.125,3.0,3.0,1.0,0.0,0.434,32.1,0.396,107.0,121.0,16.1,2.8,113.0
Jayson Tatum,Small,2024-01-21,BOS,HOU,18.0,3.0,4.0,17.0,0.235,1.0,6.0,0.167,9.0,12.0,0.75,2.0,0.404,27.2,0.265,93.0,107.0,10.1,-6.8,113.4
Jayson Tatum,Small,2024-01-22,BOS,DAL,39.0,5.0,11.0,21.0,0.524,2.0,8.0,0.25,15.0,19.0,0.789,0.0,0.664,32.1,0.571,140.0,101.0,36.7,15.5,115.4
Jayson Tatum,Small,2024-01-25,BOS,MIA,26.0,4.0,7.0,15.0,0.467,3.0,7.0,0.429,9.0,10.0,0.9,1.0,0.67,30.5,0.567,145.0,122.0,22.1,-0.9,112.2
Jayson Tatum,Small,2024-01-27,BOS,LAC,21.0,1.0,8.0,18.0,0.444,2.0,4.0,0.5,3.0,3.0,1.0,3.0,0.543,30.2,0.5,102.0,115.0,13.7,2.6,115.4
Jayson Tatum,Small,2024-01-29,BOS,NOP,28.0,8.0,10.0,18.0,0.556,2.0,8.0,0.25,6.0,7.0,0.857,7.0,0.664,34.3,0.611,109.0,106.0,23.9,7.4,112.9
Jayson Tatum,Small,2024-01-30,BOS,IND,30.0,7.0,12.0,19.0,0.632,4.0,9.0,0.444,2.0,3.0,0.667,2.0,0.738,25.9,0.737,142.0,124.0,27.7,10.6,118.0
Jayson Tatum,Small,2024-02-01,BOS,LAL,23.0,3.0,8.0,21.0,0.381,5.0,10.0,0.5,2.0,2.0,1.0,2.0,0.526,27.2,0.5,106.0,119.0,15.0,1.4,115.3
Jayson Tatum,Small,2024-02-04,BOS,MEM,34.0,7.0,12.0,22.0,0.545,6.0,12.0,0.5,4.0,4.0,1.0,2.0,0.715,34.3,0.682,149.0,93.0,29.7,19.0,114.3
Jayson Tatum,Small,2024-02-07,BOS,ATL,20.0,7.0,8.0,21.0,0.381,2.0,13.0,0.154,2.0,2.0,1.0,3.0,0.457,30.0,0.429,94.0,112.0,12.9,-5.4,119.4
