Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Stephen Curry,Point,2024-03-06,GSW,MIL,29.0,5.0,10.0,18.0,0.556,6.0,10.0,0.6,3.0,4.0,0.75,2.0,0.734,31.4,0.722,138.0,98.0,24.3,9.2,115.8
Stephen Curry,Point,2024-03-07,GSW,CHI,15.0,1.0,5.0,18.0,0.278,3.0,12.0,0.25,2.0,2.0,1.0,2.0,0.397,29.0,0.361,79.0,126.0,3.6,-12.8,116.3
Stephen Curry,Point,2024-03-16,GSW,LAL,31.0,5.0,12.0,24.0,0.5,3.0,10.0,0.3,4.0,5.0,0.8,1.0,0.592,34.9,0.563,127.0,121.0,25.3,6.8,115.3
Stephen Curry,Point,2024-03-18,GSW,NYK,27.0,5.0,8.0,20.0,0.4,4.0,13.0,0.308,7.0,7.0,1.0,2.0,0.585,33.2,0.5,122.0,132.0,18.8,2.6,113.4
Stephen Curry,Point,2024-03-22,GSW,IND,25.0,5.0,9.0,24.0,0.375,6.0,18.0,0.333,1.0,1.0,1.0,1.0,0.511,27.6,0.5,124.0,123.0,18.8,7.2,118.0
Stephen Curry,Point,2024-03-24,GSW,MIN,31.0,3.0,9.0,21.0,0.429,5.0,11.0,0.455,8.0,8.0,1.0,2.0,0.632,39.3,0.548,119.0,121.0,20.8,9.3,109.0
Stephen Curry,Point,2024-03-27,GSW,ORL,17.0,10.0,6.0,18.0,0.333,3.0,8.0,0.375,2.0,2.0,1.0,2.0,0.45,26.6,0.417,108.0,106.0,12.2,3.1,111.3
Stephen Curry,Point,2024-03-29,GSW,CHO,23.0,4.0,9.0,18.0,0.5,4.0,11.0,0.364,1.0,1.0,1.0,0.0,0.624,26.2,0.611,133.0,111.0,17.7,5.6,119.8
Stephen Curry,Point,2024-03-31,GSW,SAS,33.0,8.0,12.0,23.0,0.522,7.0,15.0,0.467,2.0,2.0,1.0,4.0,0.691,36.5,0.674,124.0,129.0,23.2,7.9,116.4
Stephen Curry,Point,2024-04-04,GSW,HOU,29.0,6.0,9.0,14.0,0.643,2.0,6.0,0.333,9.0,9.0,1.0,3.0,0.807,30.1,0.714,157.0,118.0,25.0,8.6,113.4
Stephen Curry,Point,2024-04-05,GSW,DAL,28.0,5.0,9.0,23.0,0.391,5.0,14.0,0.357,5.0,6.0,0.833,2.0,0.546,32.3,0.5,113.0,111.0,19.0,6.1,115.4
Stephen Curry,Point,2024-04-09,GSW,LAL,23.0,8.0,7.0,9.0,0.778,6.0,6.0,1.0,3.0,4.0,0.75,1.0,1.069,16.8,1.111,193.0,116.0,27.4,17.7,115.3
Stephen Curry,Point,2024-04-11,GSW,POR,22.0,8.0,8.0,22.0,0.364,5.0,16.0,0.313,1.0,1.0,1.0,2.0,0.49,31.7,0.477,108.0,100.0,17.9,5.8,117.5
Stephen Curry,Point,2024-04-12,GSW,NOP,33.0,5.0,12.0,23.0,0.522,7.0,13.0,0.538,2.0,2.0,1.0,7.0,0.691,41.1,0.674,104.0,118.0,19.6,7.5,112.9
