Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Damian Lillard,Point,2023-10-26,MIL,PHI,39.0,4.0,9.0,20.0,0.45,4.0,12.0,0.333,17.0,17.0,1.0,0.0,0.71,32.0,0.55,154.0,120.0,33.0,11.8,113.8
Damian Lillard,Point,2023-10-30,MIL,MIA,25.0,4.0,7.0,14.0,0.5,2.0,7.0,0.286,9.0,11.0,0.818,4.0,0.663,27.4,0.571,119.0,116.0,18.1,0.9,112.2
Damian Lillard,Point,2023-11-01,MIL,TOR,15.0,6.0,4.0,9.0,0.444,1.0,4.0,0.25,6.0,7.0,0.857,2.0,0.621,21.1,0.5,124.0,142.0,12.3,-3.6,118.8
Damian Lillard,Point,2023-11-03,MIL,NYK,30.0,4.0,7.0,15.0,0.467,4.0,7.0,0.571,12.0,12.0,1.0,4.0,0.74,29.8,0.6,128.0,111.0,24.0,8.6,113.4
Damian Lillard,Point,2023-11-06,MIL,BRK,21.0,7.0,5.0,15.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,1.0,0.541,24.6,0.4,131.0,124.0,19.2,1.5,116.1
Damian Lillard,Point,2023-11-08,MIL,DET,34.0,3.0,10.0,25.0,0.4,2.0,12.0,0.167,12.0,13.0,0.923,1.0,0.553,39.5,0.44,112.0,108.0,24.4,4.6,118.8
Damian Lillard,Point,2023-11-13,MIL,CHI,12.0,5.0,3.0,17.0,0.176,1.0,9.0,0.111,5.0,5.0,1.0,5.0,0.313,31.3,0.206,75.0,123.0,1.5,-15.6,116.3
Damian Lillard,Point,2023-11-15,MIL,TOR,37.0,13.0,9.0,18.0,0.5,4.0,10.0,0.4,15.0,16.0,0.938,4.0,0.739,42.3,0.611,150.0,115.0,35.5,17.7,118.8
Damian Lillard,Point,2023-11-17,MIL,CHO,27.0,5.0,9.0,18.0,0.5,5.0,10.0,0.5,4.0,4.0,1.0,2.0,0.683,31.6,0.639,127.0,97.0,21.2,5.4,119.8
Damian Lillard,Point,2023-11-18,MIL,DAL,27.0,12.0,7.0,18.0,0.389,4.0,11.0,0.364,9.0,10.0,0.9,1.0,0.603,27.3,0.5,135.0,123.0,25.3,5.0,115.4
Damian Lillard,Point,2023-11-20,MIL,WAS,22.0,7.0,5.0,14.0,0.357,3.0,6.0,0.5,9.0,11.0,0.818,1.0,0.584,24.2,0.464,147.0,131.0,18.8,-0.9,119.6
Damian Lillard,Point,2023-11-22,MIL,BOS,27.0,5.0,11.0,24.0,0.458,3.0,10.0,0.3,2.0,2.0,1.0,3.0,0.543,30.2,0.521,106.0,116.0,17.8,2.9,111.6
Damian Lillard,Point,2023-11-24,MIL,WAS,31.0,10.0,11.0,18.0,0.611,2.0,5.0,0.4,7.0,8.0,0.875,1.0,0.72,25.4,0.667,153.0,129.0,30.2,8.8,119.6
Damian Lillard,Point,2023-11-26,MIL,POR,31.0,4.0,7.0,21.0,0.333,4.0,12.0,0.333,13.0,14.0,0.929,3.0,0.571,32.4,0.429,126.0,107.0,21.6,4.8,117.5
Damian Lillard,Point,2023-11-28,MIL,MIA,32.0,9.0,9.0,18.0,0.5,4.0,9.0,0.444,10.0,10.0,1.0,1.0,0.714,27.6,0.611,157.0,130.0,29.9,10.3,112.2
Damian Lillard,Point,2023-11-30,MIL,CHI,18.0,13.0,7.0,16.0,0.438,1.0,6.0,0.167,3.0,4.0,0.75,7.0,0.507,24.9,0.469,97.0,109.0,15.5,-0.5,116.3
Damian Lillard,Point,2023-12-02,MIL,ATL,25.0,9.0,10.0,16.0,0.625,3.0,6.0,0.5,2.0,2.0,1.0,4.0,0.741,23.6,0.719,133.0,120.0,22.1,2.6,119.4
Damian Lillard,Point,2023-12-05,MIL,NYK,28.0,7.0,8.0,13.0,0.615,5.0,7.0,0.714,7.0,8.0,0.875,3.0,0.847,24.8,0.808,159.0,126.0,25.0,7.4,113.4
Damian Lillard,Point,2023-12-07,MIL,IND,24.0,7.0,7.0,20.0,0.35,4.0,9.0,0.444,6.0,6.0,1.0,3.0,0.53,24.6,0.45,111.0,121.0,17.7,1.8,118.0
Damian Lillard,Point,2023-12-11,MIL,CHI,14.0,9.0,3.0,17.0,0.176,2.0,9.0,0.222,6.0,7.0,0.857,2.0,0.349,25.2,0.235,89.0,125.0,8.3,-10.4,116.3
Damian Lillard,Point,2023-12-13,MIL,IND,21.0,6.0,6.0,14.0,0.429,2.0,8.0,0.25,7.0,9.0,0.778,4.0,0.585,23.6,0.5,110.0,117.0,14.4,-2.8,118.0
Damian Lillard,Point,2023-12-16,MIL,DET,33.0,5.0,11.0,22.0,0.5,6.0,14.0,0.429,5.0,5.0,1.0,2.0,0.682,36.5,0.636,138.0,113.0,24.2,5.3,118.8
Damian Lillard,Point,2023-12-17,MIL,HOU,39.0,11.0,11.0,19.0,0.579,5.0,8.0,0.625,12.0,13.0,0.923,3.0,0.789,30.4,0.711,162.0,116.0,38.1,23.8,113.4
Damian Lillard,Point,2023-12-19,MIL,SAS,40.0,4.0,14.0,22.0,0.636,7.0,12.0,0.583,5.0,5.0,1.0,1.0,0.826,29.0,0.795,154.0,108.0,35.9,17.1,116.4
Damian Lillard,Point,2023-12-21,MIL,ORL,24.0,8.0,5.0,17.0,0.294,4.0,8.0,0.5,10.0,10.0,1.0,3.0,0.561,28.0,0.412,116.0,115.0,17.8,3.4,111.3
Damian Lillard,Point,2023-12-23,MIL,NYK,19.0,7.0,6.0,16.0,0.375,3.0,7.0,0.429,4.0,5.0,0.8,3.0,0.522,26.4,0.469,118.0,109.0,15.4,1.9,113.4
Damian Lillard,Point,2023-12-25,MIL,NYK,32.0,8.0,10.0,21.0,0.476,4.0,13.0,0.308,8.0,9.0,0.889,4.0,0.641,31.5,0.571,126.0,130.0,23.0,4.6,113.4
Damian Lillard,Point,2023-12-27,MIL,BRK,12.0,4.0,4.0,10.0,0.4,3.0,9.0,0.333,1.0,1.0,1.0,4.0,0.575,21.9,0.55,93.0,127.0,6.3,-13.4,116.1
Damian Lillard,Point,2023-12-29,MIL,CLE,31.0,4.0,9.0,16.0,0.563,2.0,6.0,0.333,11.0,11.0,1.0,2.0,0.744,29.3,0.625,143.0,113.0,23.6,5.0,112.7
Damian Lillard,Point,2024-01-01,MIL,IND,13.0,5.0,3.0,16.0,0.188,1.0,9.0,0.111,6.0,6.0,1.0,1.0,0.349,21.4,0.219,86.0,121.0,6.8,-9.1,118.0
Damian Lillard,Point,2024-01-03,MIL,IND,23.0,5.0,6.0,18.0,0.333,2.0,8.0,0.25,9.0,10.0,0.9,2.0,0.513,27.3,0.389,111.0,130.0,16.7,-2.0,118.0
Damian Lillard,Point,2024-01-04,MIL,SAS,25.0,10.0,10.0,19.0,0.526,1.0,6.0,0.167,4.0,4.0,1.0,0.0,0.602,22.6,0.553,142.0,121.0,24.1,5.0,116.4
Damian Lillard,Point,2024-01-06,MIL,HOU,18.0,8.0,5.0,16.0,0.313,1.0,8.0,0.125,7.0,10.0,0.7,1.0,0.441,25.3,0.344,101.0,115.0,14.4,0.3,113.4
Damian Lillard,Point,2024-01-11,MIL,BOS,21.0,4.0,6.0,12.0,0.5,3.0,8.0,0.375,6.0,6.0,1.0,0.0,0.717,24.0,0.625,165.0,108.0,18.6,6.4,111.6
Damian Lillard,Point,2024-01-13,MIL,GSW,27.0,7.0,9.0,19.0,0.474,2.0,5.0,0.4,7.0,7.0,1.0,1.0,0.611,26.0,0.526,139.0,119.0,24.6,3.5,115.2
Damian Lillard,Point,2024-01-14,MIL,SAC,29.0,8.0,9.0,23.0,0.391,5.0,13.0,0.385,6.0,6.0,1.0,4.0,0.566,31.9,0.5,108.0,131.0,19.3,-3.4,115.2
Damian Lillard,Point,2024-01-17,MIL,CLE,17.0,5.0,7.0,20.0,0.35,1.0,5.0,0.2,2.0,3.0,0.667,1.0,0.399,38.5,0.375,90.0,134.0,10.5,-0.5,112.7
Damian Lillard,Point,2024-01-20,MIL,DET,45.0,11.0,12.0,22.0,0.545,5.0,11.0,0.455,16.0,16.0,1.0,1.0,0.775,33.2,0.659,164.0,130.0,42.7,15.0,118.8
Damian Lillard,Point,2024-01-22,MIL,DET,17.0,8.0,4.0,15.0,0.267,2.0,10.0,0.2,7.0,8.0,0.875,2.0,0.459,22.4,0.333,104.0,112.0,13.8,-2.7,118.8
Damian Lillard,Point,2024-01-24,MIL,CLE,28.0,4.0,8.0,21.0,0.381,2.0,9.0,0.222,10.0,11.0,0.909,2.0,0.542,34.1,0.429,113.0,115.0,18.8,-0.3,112.7
Damian Lillard,Point,2024-01-26,MIL,CLE,22.0,3.0,7.0,24.0,0.292,2.0,10.0,0.2,6.0,6.0,1.0,4.0,0.413,33.3,0.333,84.0,115.0,8.7,-5.4,112.7
Damian Lillard,Point,2024-01-27,MIL,NOP,26.0,9.0,7.0,14.0,0.5,3.0,7.0,0.429,9.0,10.0,0.9,0.0,0.707,27.9,0.607,161.0,109.0,28.3,14.7,112.9
Damian Lillard,Point,2024-01-29,MIL,DEN,18.0,5.0,5.0,13.0,0.385,2.0,4.0,0.5,6.0,6.0,1.0,4.0,0.575,24.9,0.462,106.0,120.0,12.0,-1.4,113.0
Damian Lillard,Point,2024-01-31,MIL,POR,25.0,7.0,9.0,23.0,0.391,3.0,13.0,0.231,4.0,4.0,1.0,4.0,0.505,30.7,0.457,105.0,125.0,16.2,-3.0,117.5
Damian Lillard,Point,2024-02-03,MIL,DAL,30.0,8.0,10.0,11.0,0.909,5.0,5.0,1.0,5.0,6.0,0.833,6.0,1.1,22.4,1.136,143.0,120.0,25.9,8.1,115.4
