Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Russell Westbrook,Point,2023-10-29,LAC,SAS,19.0,3.0,8.0,13.0,0.615,3.0,5.0,0.6,0.0,3.0,0.0,2.0,0.663,25.3,0.731,121.0,79.0,15.3,6.9,116.4
Russell Westbrook,Point,2023-10-31,LAC,ORL,18.0,7.0,8.0,16.0,0.5,0.0,4.0,0.0,2.0,2.0,1.0,3.0,0.533,25.2,0.5,106.0,87.0,17.8,7.5,111.3
Russell Westbrook,Point,2023-11-01,LAC,LAL,24.0,8.0,9.0,21.0,0.429,3.0,6.0,0.5,3.0,5.0,0.6,6.0,0.517,28.6,0.5,101.0,114.0,18.6,2.5,115.3
Russell Westbrook,Point,2023-11-10,LAC,DAL,14.0,2.0,5.0,11.0,0.455,0.0,1.0,0.0,4.0,5.0,0.8,2.0,0.53,30.3,0.455,115.0,133.0,12.2,3.2,115.4
Russell Westbrook,Point,2023-11-12,LAC,MEM,12.0,5.0,5.0,13.0,0.385,1.0,4.0,0.25,1.0,2.0,0.5,4.0,0.432,25.6,0.423,81.0,97.0,8.9,-2.0,114.3
Russell Westbrook,Point,2023-11-17,LAC,HOU,8.0,2.0,2.0,9.0,0.222,2.0,6.0,0.333,2.0,4.0,0.5,2.0,0.372,32.6,0.333,72.0,107.0,1.6,-10.9,113.4
Russell Westbrook,Point,2023-11-20,LAC,SAS,10.0,6.0,4.0,11.0,0.364,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.392,21.3,0.364,103.0,97.0,10.5,0.9,116.4
Russell Westbrook,Point,2023-11-22,LAC,SAS,8.0,7.0,3.0,8.0,0.375,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.45,20.1,0.375,88.0,98.0,7.1,-2.1,116.4
Russell Westbrook,Point,2023-11-24,LAC,NOP,3.0,2.0,1.0,8.0,0.125,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.169,27.8,0.125,57.0,116.0,0.3,-14.7,112.9
Russell Westbrook,Point,2023-11-25,LAC,DAL,14.0,7.0,6.0,9.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,2.0,0.678,20.7,0.667,138.0,98.0,15.8,13.3,115.4
Russell Westbrook,Point,2023-11-29,LAC,SAC,9.0,8.0,2.0,6.0,0.333,0.0,1.0,0.0,5.0,6.0,0.833,1.0,0.521,22.6,0.333,133.0,117.0,11.9,7.5,115.2
Russell Westbrook,Point,2023-11-30,LAC,GSW,14.0,6.0,5.0,13.0,0.385,0.0,3.0,0.0,4.0,6.0,0.667,0.0,0.448,25.9,0.385,128.0,132.0,15.6,6.1,115.2
Russell Westbrook,Point,2023-12-02,LAC,GSW,8.0,2.0,2.0,5.0,0.4,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.592,16.0,0.6,124.0,108.0,8.4,5.8,115.2
Russell Westbrook,Point,2023-12-06,LAC,DEN,9.0,1.0,4.0,8.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.507,27.4,0.5,115.0,103.0,9.3,7.1,113.0
Russell Westbrook,Point,2023-12-11,LAC,POR,12.0,6.0,5.0,7.0,0.714,1.0,2.0,0.5,1.0,2.0,0.5,4.0,0.761,32.7,0.786,116.0,136.0,10.2,4.0,117.5
Russell Westbrook,Point,2023-12-16,LAC,NYK,10.0,4.0,4.0,7.0,0.571,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.571,25.1,0.571,149.0,118.0,12.3,8.1,113.4
Russell Westbrook,Point,2023-12-21,LAC,OKC,15.0,4.0,7.0,12.0,0.583,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.603,24.9,0.583,104.0,139.0,11.5,-6.8,112.1
Russell Westbrook,Point,2023-12-23,LAC,BOS,12.0,5.0,4.0,11.0,0.364,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.47,30.4,0.364,110.0,149.0,9.8,-1.9,111.6
Russell Westbrook,Point,2023-12-26,LAC,CHO,14.0,6.0,5.0,8.0,0.625,2.0,2.0,1.0,2.0,3.0,0.667,2.0,0.751,18.1,0.75,139.0,95.0,17.8,12.7,119.8
Russell Westbrook,Point,2024-01-03,LAC,PHO,6.0,2.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.381,25.2,0.286,95.0,123.0,5.2,-9.1,114.6
