Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Karl-Anthony Towns,Center,2023-10-25,MIN,TOR,19.0,3.0,8.0,25.0,0.32,2.0,10.0,0.2,1.0,1.0,1.0,4.0,0.373,31.8,0.36,76.0,93.0,8.6,-1.0,118.8
Karl-Anthony Towns,Center,2023-10-28,MIN,MIA,12.0,2.0,5.0,12.0,0.417,1.0,4.0,0.25,1.0,2.0,0.5,1.0,0.466,20.8,0.458,91.0,91.0,8.4,-3.0,112.2
Karl-Anthony Towns,Center,2023-10-30,MIN,ATL,16.0,3.0,7.0,17.0,0.412,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.459,21.7,0.441,111.0,132.0,13.0,-3.6,119.4
Karl-Anthony Towns,Center,2023-11-01,MIN,DEN,21.0,4.0,7.0,19.0,0.368,1.0,4.0,0.25,6.0,6.0,1.0,1.0,0.485,32.7,0.395,110.0,88.0,16.7,5.9,113.0
Karl-Anthony Towns,Center,2023-11-04,MIN,UTA,25.0,1.0,7.0,14.0,0.5,2.0,6.0,0.333,9.0,10.0,0.9,2.0,0.679,29.2,0.571,131.0,97.0,18.8,2.4,120.4
Karl-Anthony Towns,Center,2023-11-08,MIN,NOP,23.0,0.0,9.0,12.0,0.75,4.0,5.0,0.8,1.0,2.0,0.5,3.0,0.893,25.3,0.917,120.0,104.0,14.0,1.8,112.9
Karl-Anthony Towns,Center,2023-11-10,MIN,SAS,29.0,2.0,11.0,21.0,0.524,3.0,7.0,0.429,4.0,4.0,1.0,3.0,0.637,30.9,0.595,119.0,107.0,20.7,5.0,116.4
Karl-Anthony Towns,Center,2023-11-12,MIN,GSW,21.0,3.0,8.0,14.0,0.571,2.0,3.0,0.667,3.0,3.0,1.0,1.0,0.685,19.2,0.643,138.0,100.0,22.8,9.0,115.2
Karl-Anthony Towns,Center,2023-11-14,MIN,GSW,33.0,2.0,12.0,26.0,0.462,5.0,12.0,0.417,4.0,4.0,1.0,5.0,0.594,34.5,0.558,101.0,99.0,21.3,4.2,115.2
Karl-Anthony Towns,Center,2023-11-15,MIN,PHO,25.0,2.0,10.0,17.0,0.588,0.0,4.0,0.0,5.0,5.0,1.0,1.0,0.651,28.2,0.588,140.0,149.0,18.8,1.5,114.6
Karl-Anthony Towns,Center,2023-11-18,MIN,NOP,29.0,9.0,10.0,11.0,0.909,2.0,2.0,1.0,7.0,8.0,0.875,0.0,0.999,19.8,1.0,209.0,123.0,33.2,23.0,112.9
Karl-Anthony Towns,Center,2023-11-20,MIN,NYK,20.0,4.0,6.0,10.0,0.6,2.0,3.0,0.667,6.0,7.0,0.857,3.0,0.765,20.2,0.7,126.0,97.0,18.3,8.9,113.4
Karl-Anthony Towns,Center,2023-11-22,MIN,PHI,23.0,3.0,9.0,19.0,0.474,1.0,2.0,0.5,4.0,5.0,0.8,4.0,0.542,30.0,0.5,96.0,93.0,15.7,0.3,113.8
Karl-Anthony Towns,Center,2023-11-24,MIN,SAC,27.0,4.0,9.0,15.0,0.6,4.0,5.0,0.8,5.0,5.0,1.0,4.0,0.785,23.6,0.733,128.0,124.0,21.4,5.4,115.2
Karl-Anthony Towns,Center,2023-11-26,MIN,MEM,18.0,2.0,7.0,11.0,0.636,1.0,3.0,0.333,3.0,3.0,1.0,4.0,0.731,28.7,0.682,107.0,91.0,12.6,1.6,114.3
Karl-Anthony Towns,Center,2023-11-28,MIN,OKC,13.0,3.0,2.0,8.0,0.25,1.0,3.0,0.333,8.0,8.0,1.0,6.0,0.564,23.8,0.313,87.0,106.0,5.7,-5.4,112.1
Karl-Anthony Towns,Center,2023-11-30,MIN,UTA,32.0,4.0,12.0,22.0,0.545,4.0,7.0,0.571,4.0,5.0,0.8,4.0,0.661,35.1,0.636,116.0,93.0,26.2,10.8,120.4
Karl-Anthony Towns,Center,2023-12-06,MIN,SAS,14.0,2.0,5.0,6.0,0.833,2.0,3.0,0.667,2.0,3.0,0.667,6.0,0.956,18.1,1.0,96.0,93.0,10.1,0.2,116.4
Karl-Anthony Towns,Center,2023-12-08,MIN,MEM,24.0,5.0,7.0,14.0,0.5,2.0,4.0,0.5,8.0,9.0,0.889,1.0,0.668,27.5,0.571,156.0,111.0,21.4,9.5,114.3
Karl-Anthony Towns,Center,2023-12-11,MIN,NOP,17.0,1.0,5.0,11.0,0.455,1.0,3.0,0.333,6.0,7.0,0.857,1.0,0.604,20.1,0.5,127.0,121.0,13.0,-1.6,112.9
Karl-Anthony Towns,Center,2023-12-14,MIN,DAL,21.0,2.0,8.0,14.0,0.571,1.0,3.0,0.333,4.0,5.0,0.8,3.0,0.648,26.0,0.607,123.0,104.0,19.1,3.2,115.4
Karl-Anthony Towns,Center,2023-12-16,MIN,IND,40.0,4.0,15.0,25.0,0.6,2.0,3.0,0.667,8.0,8.0,1.0,3.0,0.701,40.1,0.64,138.0,104.0,37.5,13.5,118.0
Karl-Anthony Towns,Center,2023-12-18,MIN,MIA,18.0,2.0,7.0,14.0,0.5,1.0,4.0,0.25,3.0,3.0,1.0,1.0,0.587,23.3,0.536,129.0,116.0,15.2,-0.4,112.2
Karl-Anthony Towns,Center,2023-12-20,MIN,PHI,23.0,2.0,9.0,14.0,0.643,1.0,2.0,0.5,4.0,5.0,0.8,4.0,0.71,23.3,0.679,120.0,127.0,17.3,0.7,113.8
Karl-Anthony Towns,Center,2023-12-21,MIN,LAL,21.0,4.0,7.0,17.0,0.412,2.0,6.0,0.333,5.0,6.0,0.833,0.0,0.535,25.1,0.471,120.0,114.0,15.9,-0.1,115.3
Karl-Anthony Towns,Center,2023-12-26,MIN,OKC,16.0,1.0,5.0,10.0,0.5,0.0,2.0,0.0,6.0,6.0,1.0,5.0,0.633,26.8,0.5,98.0,139.0,8.5,-8.6,112.1
Karl-Anthony Towns,Center,2023-12-28,MIN,DAL,10.0,3.0,3.0,12.0,0.25,2.0,6.0,0.333,2.0,4.0,0.5,5.0,0.363,29.9,0.333,72.0,114.0,0.3,-18.3,115.4
Karl-Anthony Towns,Center,2023-12-30,MIN,LAL,9.0,2.0,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,5.0,0.571,20.3,0.5,82.0,110.0,3.2,-9.5,115.3
Karl-Anthony Towns,Center,2024-01-01,MIN,NYK,29.0,3.0,10.0,18.0,0.556,3.0,5.0,0.6,6.0,6.0,1.0,3.0,0.703,35.0,0.639,124.0,120.0,19.7,7.1,113.4
Karl-Anthony Towns,Center,2024-01-03,MIN,NOP,22.0,2.0,8.0,19.0,0.421,0.0,4.0,0.0,6.0,7.0,0.857,1.0,0.498,29.2,0.421,106.0,134.0,13.7,-5.3,112.9
Karl-Anthony Towns,Center,2024-01-05,MIN,HOU,22.0,6.0,8.0,17.0,0.471,1.0,4.0,0.25,5.0,5.0,1.0,4.0,0.573,32.1,0.5,111.0,99.0,16.6,1.3,113.4
Karl-Anthony Towns,Center,2024-01-07,MIN,DAL,24.0,1.0,8.0,16.0,0.5,3.0,9.0,0.333,5.0,6.0,0.833,3.0,0.644,32.6,0.594,119.0,116.0,14.8,5.8,115.4
Karl-Anthony Towns,Center,2024-01-09,MIN,ORL,28.0,5.0,11.0,19.0,0.579,5.0,5.0,1.0,1.0,1.0,1.0,2.0,0.72,28.7,0.711,126.0,90.0,25.0,15.8,111.3
Karl-Anthony Towns,Center,2024-01-10,MIN,BOS,25.0,6.0,8.0,17.0,0.471,2.0,7.0,0.286,7.0,7.0,1.0,1.0,0.623,22.3,0.529,133.0,120.0,23.4,7.6,111.6
Karl-Anthony Towns,Center,2024-01-12,MIN,POR,23.0,1.0,7.0,8.0,0.875,3.0,3.0,1.0,6.0,7.0,0.857,0.0,1.038,18.2,1.063,205.0,92.0,24.5,17.7,117.5
