Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Kevin Durant,Small,2023-10-24,PHO,GSW,18.0,3.0,7.0,22.0,0.318,1.0,2.0,0.5,3.0,5.0,0.6,2.0,0.372,28.1,0.341,89.0,102.0,9.1,-4.7,115.2
Kevin Durant,Small,2023-10-26,PHO,LAL,39.0,2.0,14.0,28.0,0.5,1.0,5.0,0.2,10.0,13.0,0.769,8.0,0.578,45.8,0.518,96.0,96.0,21.4,3.2,115.3
Kevin Durant,Small,2023-10-28,PHO,UTA,26.0,7.0,8.0,11.0,0.727,1.0,4.0,0.25,9.0,9.0,1.0,2.0,0.869,25.5,0.773,162.0,107.0,26.9,15.5,120.4
Kevin Durant,Small,2023-10-31,PHO,SAS,26.0,7.0,12.0,19.0,0.632,1.0,3.0,0.333,1.0,2.0,0.5,5.0,0.654,29.5,0.658,111.0,115.0,19.6,0.3,116.4
Kevin Durant,Small,2023-11-02,PHO,SAS,28.0,1.0,10.0,15.0,0.667,3.0,5.0,0.6,5.0,9.0,0.556,3.0,0.738,27.3,0.767,120.0,132.0,19.6,-0.9,116.4
Kevin Durant,Small,2023-11-04,PHO,PHI,31.0,3.0,9.0,20.0,0.45,1.0,4.0,0.25,12.0,14.0,0.857,5.0,0.593,36.4,0.475,108.0,116.0,21.7,3.3,113.8
Kevin Durant,Small,2023-11-05,PHO,DET,41.0,5.0,14.0,27.0,0.519,1.0,3.0,0.333,12.0,12.0,1.0,3.0,0.635,41.9,0.537,133.0,109.0,31.4,9.2,118.8
Kevin Durant,Small,2023-11-08,PHO,CHI,25.0,9.0,7.0,16.0,0.438,2.0,5.0,0.4,9.0,9.0,1.0,6.0,0.626,26.6,0.5,116.0,107.0,21.3,3.4,116.3
Kevin Durant,Small,2023-11-10,PHO,LAL,38.0,5.0,13.0,27.0,0.481,4.0,6.0,0.667,8.0,10.0,0.8,4.0,0.605,37.0,0.556,121.0,126.0,24.5,4.1,115.3
Kevin Durant,Small,2023-11-12,PHO,OKC,28.0,4.0,7.0,18.0,0.389,3.0,5.0,0.6,11.0,11.0,1.0,3.0,0.613,30.1,0.472,127.0,115.0,22.7,12.0,112.1
Kevin Durant,Small,2023-11-15,PHO,MIN,31.0,6.0,11.0,15.0,0.733,2.0,2.0,1.0,7.0,7.0,1.0,2.0,0.857,27.1,0.8,161.0,124.0,28.4,10.5,109.0
Kevin Durant,Small,2023-11-17,PHO,UTA,38.0,9.0,15.0,22.0,0.682,6.0,8.0,0.75,2.0,2.0,1.0,1.0,0.83,32.6,0.818,158.0,133.0,36.2,19.5,120.4
Kevin Durant,Small,2023-11-19,PHO,UTA,39.0,10.0,14.0,27.0,0.519,4.0,9.0,0.444,7.0,7.0,1.0,7.0,0.648,35.6,0.593,116.0,116.0,30.7,5.7,120.4
Kevin Durant,Small,2023-11-21,PHO,POR,31.0,9.0,13.0,21.0,0.619,2.0,2.0,1.0,3.0,3.0,1.0,3.0,0.694,32.2,0.667,140.0,125.0,25.1,6.3,117.5
Kevin Durant,Small,2023-11-22,PHO,GSW,32.0,2.0,7.0,14.0,0.5,3.0,4.0,0.75,15.0,15.0,1.0,6.0,0.777,32.8,0.607,123.0,112.0,23.4,4.9,115.2
Kevin Durant,Small,2023-11-29,PHO,TOR,30.0,6.0,11.0,30.0,0.367,2.0,8.0,0.25,6.0,6.0,1.0,1.0,0.46,40.2,0.4,103.0,118.0,18.4,4.0,118.8
Kevin Durant,Small,2023-12-01,PHO,DEN,30.0,11.0,8.0,25.0,0.32,1.0,3.0,0.333,13.0,13.0,1.0,1.0,0.488,39.2,0.34,118.0,118.0,25.9,9.2,113.0
Kevin Durant,Small,2023-12-02,PHO,MEM,27.0,5.0,10.0,14.0,0.714,2.0,3.0,0.667,5.0,7.0,0.714,2.0,0.79,23.6,0.786,144.0,111.0,23.8,12.4,114.3
Kevin Durant,Small,2023-12-05,PHO,LAL,31.0,4.0,12.0,17.0,0.706,4.0,7.0,0.571,3.0,4.0,0.75,5.0,0.826,28.3,0.824,124.0,114.0,22.1,6.4,115.3
Kevin Durant,Small,2023-12-13,PHO,BRK,27.0,4.0,9.0,18.0,0.5,1.0,5.0,0.2,8.0,10.0,0.8,2.0,0.603,28.6,0.528,126.0,123.0,21.4,3.9,116.1
Kevin Durant,Small,2023-12-15,PHO,NYK,29.0,6.0,10.0,21.0,0.476,4.0,9.0,0.444,5.0,7.0,0.714,0.0,0.602,29.4,0.571,134.0,149.0,22.2,4.6,113.4
Kevin Durant,Small,2023-12-17,PHO,WAS,28.0,5.0,11.0,24.0,0.458,0.0,2.0,0.0,6.0,9.0,0.667,2.0,0.501,34.3,0.458,108.0,109.0,19.9,2.7,119.6
Kevin Durant,Small,2023-12-19,PHO,POR,40.0,5.0,16.0,28.0,0.571,1.0,3.0,0.333,7.0,8.0,0.875,5.0,0.635,39.2,0.589,116.0,113.0,27.7,9.7,117.5
Kevin Durant,Small,2023-12-22,PHO,SAC,28.0,2.0,9.0,14.0,0.643,2.0,3.0,0.667,8.0,9.0,0.889,7.0,0.78,30.5,0.714,112.0,124.0,18.9,4.0,115.2
Kevin Durant,Small,2023-12-25,PHO,DAL,16.0,7.0,4.0,11.0,0.364,1.0,3.0,0.333,7.0,7.0,1.0,6.0,0.568,19.5,0.409,100.0,131.0,11.5,-4.6,115.4
