Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Lebron James,Small,2023-10-24,LAL,DEN,21.0,5.0,10.0,16.0,0.625,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.639,24.8,0.656,141.0,122.0,20.3,11.7,113.0
Lebron James,Small,2023-10-26,LAL,PHO,21.0,9.0,7.0,14.0,0.5,1.0,5.0,0.2,6.0,8.0,0.75,5.0,0.599,27.4,0.536,105.0,92.0,20.3,10.0,114.6
Lebron James,Small,2023-10-29,LAL,SAC,27.0,8.0,11.0,19.0,0.579,3.0,8.0,0.375,2.0,6.0,0.333,8.0,0.624,32.2,0.658,94.0,114.0,17.8,0.1,115.2
Lebron James,Small,2023-10-30,LAL,ORL,19.0,4.0,7.0,17.0,0.412,2.0,6.0,0.333,3.0,4.0,0.75,5.0,0.506,33.8,0.471,83.0,102.0,11.9,-1.9,111.3
Lebron James,Small,2023-11-01,LAL,LAC,35.0,7.0,13.0,19.0,0.684,4.0,8.0,0.5,5.0,10.0,0.5,4.0,0.748,28.5,0.789,129.0,111.0,30.6,10.5,115.4
Lebron James,Small,2023-11-04,LAL,ORL,24.0,5.0,8.0,15.0,0.533,2.0,5.0,0.4,6.0,7.0,0.857,3.0,0.664,26.1,0.6,125.0,111.0,22.5,9.9,111.3
Lebron James,Small,2023-11-06,LAL,MIA,30.0,3.0,13.0,23.0,0.565,0.0,4.0,0.0,4.0,4.0,1.0,5.0,0.606,36.7,0.565,99.0,107.0,18.9,-0.2,112.2
Lebron James,Small,2023-11-08,LAL,HOU,18.0,2.0,7.0,13.0,0.538,0.0,2.0,0.0,4.0,5.0,0.8,3.0,0.592,30.7,0.538,101.0,134.0,11.5,-5.1,113.4
Lebron James,Small,2023-11-10,LAL,PHO,32.0,6.0,11.0,17.0,0.647,3.0,4.0,0.75,7.0,11.0,0.636,4.0,0.733,31.0,0.735,128.0,116.0,28.1,9.3,114.6
Lebron James,Small,2023-11-14,LAL,MEM,16.0,6.0,6.0,11.0,0.545,3.0,6.0,0.5,1.0,2.0,0.5,4.0,0.673,30.7,0.682,119.0,98.0,13.8,2.3,114.3
Lebron James,Small,2023-11-15,LAL,SAC,28.0,12.0,9.0,15.0,0.6,3.0,7.0,0.429,7.0,8.0,0.875,6.0,0.756,29.2,0.7,130.0,109.0,31.2,17.4,115.2
Lebron James,Small,2023-11-17,LAL,POR,35.0,9.0,13.0,22.0,0.591,5.0,9.0,0.556,4.0,6.0,0.667,3.0,0.71,35.4,0.705,135.0,100.0,29.6,17.6,117.5
Lebron James,Small,2023-11-19,LAL,HOU,37.0,8.0,14.0,19.0,0.737,2.0,5.0,0.4,7.0,9.0,0.778,2.0,0.806,26.8,0.789,154.0,104.0,37.3,21.1,113.4
Lebron James,Small,2023-11-21,LAL,UTA,17.0,9.0,6.0,10.0,0.6,3.0,5.0,0.6,2.0,2.0,1.0,2.0,0.781,23.2,0.75,149.0,99.0,19.2,14.0,120.4
Lebron James,Small,2023-11-22,LAL,DAL,26.0,7.0,9.0,19.0,0.474,4.0,9.0,0.444,4.0,7.0,0.571,3.0,0.589,32.3,0.579,114.0,112.0,20.5,8.8,115.4
Lebron James,Small,2023-11-25,LAL,CLE,22.0,6.0,8.0,23.0,0.348,1.0,9.0,0.111,5.0,7.0,0.714,4.0,0.422,34.6,0.37,88.0,106.0,13.7,-4.0,112.7
Lebron James,Small,2023-11-27,LAL,PHI,18.0,5.0,8.0,12.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.699,21.3,0.708,133.0,150.0,16.6,8.8,113.8
Lebron James,Small,2023-11-29,LAL,DET,25.0,3.0,9.0,19.0,0.474,2.0,6.0,0.333,5.0,5.0,1.0,1.0,0.59,31.8,0.526,125.0,107.0,19.6,0.9,118.8
Lebron James,Small,2023-11-30,LAL,OKC,21.0,6.0,7.0,12.0,0.583,4.0,8.0,0.5,3.0,4.0,0.75,5.0,0.763,23.8,0.75,116.0,128.0,19.9,6.7,112.1
Lebron James,Small,2023-12-02,LAL,HOU,16.0,7.0,7.0,17.0,0.412,0.0,4.0,0.0,2.0,5.0,0.4,5.0,0.417,29.9,0.412,77.0,101.0,8.5,-5.7,113.4
Lebron James,Small,2023-12-05,LAL,PHO,31.0,11.0,12.0,25.0,0.48,2.0,4.0,0.5,5.0,6.0,0.833,2.0,0.561,29.0,0.52,129.0,100.0,31.0,20.4,114.6
Lebron James,Small,2023-12-07,LAL,NOP,30.0,8.0,9.0,12.0,0.75,4.0,4.0,1.0,8.0,8.0,1.0,0.0,0.966,29.3,0.917,206.0,91.0,31.9,34.4,112.9
Lebron James,Small,2023-12-12,LAL,DAL,33.0,9.0,14.0,27.0,0.519,3.0,8.0,0.375,2.0,3.0,0.667,4.0,0.583,33.9,0.574,119.0,124.0,28.1,7.7,115.4
Lebron James,Small,2023-12-15,LAL,SAS,23.0,14.0,7.0,17.0,0.412,2.0,6.0,0.333,7.0,10.0,0.7,2.0,0.537,29.1,0.471,125.0,129.0,25.0,7.3,116.4
Lebron James,Small,2023-12-18,LAL,NYK,25.0,11.0,10.0,23.0,0.435,2.0,8.0,0.25,3.0,4.0,0.75,2.0,0.505,28.6,0.478,110.0,111.0,22.5,6.9,113.4
Lebron James,Small,2023-12-20,LAL,CHI,25.0,9.0,10.0,18.0,0.556,1.0,3.0,0.333,4.0,4.0,1.0,5.0,0.633,28.3,0.583,113.0,119.0,23.9,6.8,116.3
Lebron James,Small,2023-12-23,LAL,OKC,40.0,7.0,13.0,20.0,0.65,5.0,5.0,1.0,9.0,9.0,1.0,3.0,0.835,31.8,0.775,152.0,118.0,39.4,19.3,112.1
Lebron James,Small,2023-12-25,LAL,BOS,16.0,8.0,5.0,14.0,0.357,1.0,2.0,0.5,5.0,6.0,0.833,3.0,0.481,23.0,0.393,105.0,129.0,12.7,-2.0,111.6
Lebron James,Small,2023-12-28,LAL,CHO,17.0,11.0,7.0,13.0,0.538,2.0,5.0,0.4,1.0,1.0,1.0,3.0,0.632,28.0,0.615,121.0,112.0,16.6,4.3,119.8
Lebron James,Small,2023-12-30,LAL,MIN,26.0,6.0,10.0,21.0,0.476,1.0,4.0,0.25,5.0,7.0,0.714,1.0,0.54,27.7,0.5,112.0,107.0,21.5,8.0,109.0
Lebron James,Small,2023-12-31,LAL,NOP,34.0,8.0,12.0,24.0,0.5,3.0,7.0,0.429,7.0,8.0,0.875,4.0,0.618,38.9,0.563,113.0,136.0,24.6,3.6,112.9
Lebron James,Small,2024-01-05,LAL,MEM,32.0,7.0,11.0,24.0,0.458,4.0,9.0,0.444,6.0,10.0,0.6,4.0,0.563,36.4,0.542,108.0,120.0,26.2,6.8,114.3
Lebron James,Small,2024-01-07,LAL,LAC,25.0,7.0,11.0,19.0,0.579,1.0,3.0,0.333,2.0,3.0,0.667,4.0,0.615,28.3,0.605,115.0,108.0,19.6,3.8,115.4
Lebron James,Small,2024-01-09,LAL,TOR,22.0,12.0,8.0,17.0,0.471,2.0,5.0,0.4,4.0,6.0,0.667,3.0,0.56,27.6,0.529,119.0,123.0,21.1,2.8,118.8
Lebron James,Small,2024-01-11,LAL,PHO,10.0,9.0,3.0,11.0,0.273,0.0,4.0,0.0,4.0,7.0,0.571,4.0,0.355,32.8,0.273,83.0,125.0,6.7,-8.2,114.6
Lebron James,Small,2024-01-15,LAL,OKC,25.0,6.0,12.0,20.0,0.6,1.0,2.0,0.5,0.0,1.0,0.0,5.0,0.612,28.8,0.625,101.0,114.0,16.3,-2.1,112.1
Lebron James,Small,2024-01-17,LAL,DAL,25.0,8.0,10.0,19.0,0.526,3.0,7.0,0.429,2.0,2.0,1.0,3.0,0.629,29.8,0.605,121.0,108.0,21.7,6.9,115.4
Lebron James,Small,2024-01-19,LAL,BRK,24.0,5.0,9.0,22.0,0.409,2.0,5.0,0.4,4.0,5.0,0.8,4.0,0.496,35.0,0.455,101.0,134.0,16.2,-3.9,116.1
Lebron James,Small,2024-01-21,LAL,POR,28.0,5.0,8.0,16.0,0.5,3.0,8.0,0.375,9.0,10.0,0.9,3.0,0.686,32.7,0.594,132.0,117.0,20.8,1.3,117.5
Lebron James,Small,2024-01-25,LAL,CHI,25.0,12.0,10.0,19.0,0.526,3.0,4.0,0.75,2.0,2.0,1.0,5.0,0.629,31.0,0.605,121.0,130.0,21.5,0.6,116.3
Lebron James,Small,2024-01-27,LAL,GSW,36.0,12.0,14.0,25.0,0.56,2.0,4.0,0.5,6.0,6.0,1.0,3.0,0.651,26.8,0.6,128.0,111.0,35.1,8.5,115.2
Lebron James,Small,2024-01-29,LAL,HOU,23.0,10.0,9.0,15.0,0.6,2.0,5.0,0.4,3.0,8.0,0.375,1.0,0.621,22.3,0.667,130.0,125.0,22.0,5.4,113.4
Lebron James,Small,2024-01-30,LAL,ATL,20.0,8.0,7.0,17.0,0.412,2.0,6.0,0.333,4.0,9.0,0.444,3.0,0.477,27.9,0.471,103.0,130.0,16.3,-2.7,119.4
Lebron James,Small,2024-02-03,LAL,NYK,24.0,5.0,10.0,19.0,0.526,2.0,5.0,0.4,2.0,2.0,1.0,1.0,0.604,25.7,0.579,119.0,114.0,21.4,4.3,113.4
Lebron James,Small,2024-02-05,LAL,CHO,26.0,7.0,12.0,22.0,0.545,0.0,5.0,0.0,2.0,3.0,0.667,4.0,0.557,29.3,0.545,103.0,113.0,18.0,-4.6,119.8
Lebron James,Small,2024-02-08,LAL,DEN,25.0,7.0,9.0,20.0,0.45,2.0,6.0,0.333,5.0,5.0,1.0,2.0,0.563,31.1,0.5,116.0,121.0,22.3,6.0,113.0
Lebron James,Small,2024-02-09,LAL,NOP,21.0,14.0,6.0,13.0,0.462,2.0,2.0,1.0,7.0,8.0,0.875,2.0,0.636,21.7,0.538,142.0,122.0,24.2,9.5,112.9
Lebron James,Small,2024-02-13,LAL,DET,25.0,8.0,9.0,15.0,0.6,3.0,6.0,0.5,4.0,4.0,1.0,4.0,0.746,28.9,0.7,126.0,117.0,20.0,4.2,118.8
Lebron James,Small,2024-02-23,LAL,SAS,30.0,9.0,13.0,22.0,0.591,2.0,3.0,0.667,2.0,2.0,1.0,2.0,0.656,30.3,0.636,135.0,116.0,27.6,11.6,116.4
Lebron James,Small,2024-02-25,LAL,PHO,28.0,12.0,12.0,19.0,0.632,3.0,6.0,0.5,1.0,4.0,0.25,3.0,0.674,30.0,0.711,131.0,121.0,27.7,13.9,114.6
Lebron James,Small,2024-02-28,LAL,LAC,34.0,8.0,13.0,21.0,0.619,7.0,12.0,0.583,1.0,1.0,1.0,3.0,0.793,30.1,0.786,145.0,117.0,29.9,16.8,115.4
Lebron James,Small,2024-02-29,LAL,WAS,31.0,9.0,12.0,24.0,0.5,2.0,5.0,0.4,5.0,7.0,0.714,4.0,0.572,34.7,0.542,109.0,118.0,23.0,3.2,119.6
Lebron James,Small,2024-03-02,LAL,DEN,26.0,9.0,12.0,20.0,0.6,2.0,5.0,0.4,0.0,2.0,0.0,3.0,0.623,30.6,0.65,115.0,127.0,23.1,7.3,113.0
Lebron James,Small,2024-03-04,LAL,OKC,19.0,8.0,7.0,14.0,0.5,1.0,3.0,0.333,4.0,5.0,0.8,3.0,0.586,26.8,0.536,125.0,104.0,18.5,4.4,112.1
Lebron James,Small,2024-03-06,LAL,SAC,31.0,13.0,10.0,16.0,0.625,1.0,4.0,0.25,10.0,10.0,1.0,3.0,0.76,29.3,0.656,150.0,126.0,32.4,13.5,115.2
Lebron James,Small,2024-03-10,LAL,MIN,29.0,9.0,10.0,16.0,0.625,2.0,4.0,0.5,7.0,9.0,0.778,4.0,0.726,26.5,0.688,135.0,113.0,25.3,7.6,109.0
Lebron James,Small,2024-03-13,LAL,SAC,18.0,9.0,6.0,16.0,0.375,2.0,8.0,0.25,4.0,6.0,0.667,5.0,0.483,27.8,0.438,96.0,122.0,14.8,-2.8,115.2
Lebron James,Small,2024-03-16,LAL,GSW,40.0,9.0,15.0,23.0,0.652,3.0,5.0,0.6,7.0,8.0,0.875,4.0,0.754,35.7,0.717,140.0,131.0,36.7,16.4,115.2
Lebron James,Small,2024-03-18,LAL,ATL,25.0,10.0,10.0,14.0,0.714,2.0,5.0,0.4,3.0,3.0,1.0,2.0,0.816,27.2,0.786,153.0,106.0,26.3,13.3,119.4
Lebron James,Small,2024-03-22,LAL,PHI,20.0,6.0,7.0,15.0,0.467,1.0,3.0,0.333,5.0,7.0,0.714,8.0,0.553,30.5,0.5,87.0,97.0,10.4,-3.2,113.8
