Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Jimmy Butler,Small,2024-02-23,MIA,NOP,23.0,6.0,7.0,12.0,0.583,1.0,1.0,1.0,8.0,12.0,0.667,3.0,0.666,33.7,0.625,129.0,86.0,24.2,19.6,112.9
Jimmy Butler,Small,2024-02-27,MIA,POR,22.0,9.0,7.0,12.0,0.583,1.0,2.0,0.5,7.0,9.0,0.778,1.0,0.689,24.7,0.625,152.0,96.0,26.7,18.3,117.5
Jimmy Butler,Small,2024-02-29,MIA,DEN,21.0,3.0,7.0,17.0,0.412,1.0,4.0,0.25,6.0,9.0,0.667,0.0,0.501,23.2,0.441,116.0,111.0,16.7,2.7,113.0
Jimmy Butler,Small,2024-03-02,MIA,UTA,37.0,7.0,12.0,19.0,0.632,3.0,3.0,1.0,10.0,11.0,0.909,2.0,0.776,33.0,0.711,151.0,131.0,33.6,13.6,120.4
Jimmy Butler,Small,2024-03-05,MIA,DET,26.0,8.0,7.0,13.0,0.538,1.0,3.0,0.333,11.0,12.0,0.917,2.0,0.711,25.5,0.577,148.0,116.0,27.1,9.0,118.8
Jimmy Butler,Small,2024-03-07,MIA,DAL,14.0,5.0,6.0,12.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,6.0,0.543,24.2,0.542,80.0,119.0,7.5,-7.7,115.4
Jimmy Butler,Small,2024-03-08,MIA,OKC,20.0,8.0,8.0,16.0,0.5,0.0,3.0,0.0,4.0,6.0,0.667,1.0,0.536,25.5,0.5,122.0,119.0,19.2,3.7,112.1
Jimmy Butler,Small,2024-03-10,MIA,WAS,23.0,4.0,9.0,20.0,0.45,0.0,4.0,0.0,5.0,6.0,0.833,2.0,0.508,28.0,0.45,110.0,115.0,15.2,-1.3,119.6
Jimmy Butler,Small,2024-03-13,MIA,DEN,15.0,2.0,6.0,16.0,0.375,1.0,2.0,0.5,2.0,2.0,1.0,1.0,0.444,25.0,0.406,98.0,117.0,9.2,-2.0,113.0
Jimmy Butler,Small,2024-03-15,MIA,DET,14.0,3.0,5.0,11.0,0.455,0.0,1.0,0.0,4.0,5.0,0.8,1.0,0.53,20.1,0.455,111.0,101.0,11.8,-1.8,118.8
Jimmy Butler,Small,2024-03-20,MIA,CLE,30.0,5.0,11.0,19.0,0.579,2.0,4.0,0.5,6.0,7.0,0.857,2.0,0.679,31.8,0.632,134.0,110.0,27.4,14.3,112.7
Jimmy Butler,Small,2024-03-22,MIA,NOP,17.0,5.0,5.0,12.0,0.417,0.0,3.0,0.0,7.0,7.0,1.0,0.0,0.564,20.6,0.417,129.0,129.0,16.7,3.3,112.9
Jimmy Butler,Small,2024-03-24,MIA,CLE,15.0,6.0,3.0,6.0,0.5,1.0,2.0,0.5,8.0,9.0,0.889,2.0,0.753,23.0,0.583,146.0,94.0,14.5,7.0,112.7
Jimmy Butler,Small,2024-03-29,MIA,POR,8.0,8.0,2.0,4.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,0.0,0.752,9.5,0.625,186.0,85.0,13.4,5.5,117.5
Jimmy Butler,Small,2024-04-02,MIA,NYK,17.0,6.0,5.0,12.0,0.417,1.0,3.0,0.333,6.0,6.0,1.0,4.0,0.581,23.1,0.458,113.0,114.0,11.5,-4.2,113.4
Jimmy Butler,Small,2024-04-04,MIA,PHI,20.0,5.0,7.0,17.0,0.412,1.0,4.0,0.25,5.0,5.0,1.0,1.0,0.521,21.0,0.441,123.0,120.0,15.4,-0.5,113.8
Jimmy Butler,Small,2024-04-05,MIA,HOU,22.0,3.0,6.0,14.0,0.429,2.0,6.0,0.333,8.0,8.0,1.0,2.0,0.628,30.3,0.5,121.0,112.0,16.2,2.0,113.4
Jimmy Butler,Small,2024-04-07,MIA,IND,27.0,8.0,7.0,16.0,0.438,1.0,3.0,0.333,12.0,12.0,1.0,0.0,0.634,25.0,0.469,148.0,123.0,27.7,11.7,118.0
Jimmy Butler,Small,2024-04-09,MIA,ATL,25.0,9.0,7.0,14.0,0.5,1.0,3.0,0.333,10.0,13.0,0.769,3.0,0.634,26.0,0.536,126.0,95.0,25.1,7.7,119.4
Jimmy Butler,Small,2024-04-12,MIA,TOR,14.0,7.0,5.0,7.0,0.714,2.0,2.0,1.0,2.0,4.0,0.5,0.0,0.799,14.3,0.857,174.0,115.0,16.5,5.8,118.8
