Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Luka Doncic,Point,2023-10-25,DAL,SAS,33.0,10.0,13.0,25.0,0.52,3.0,11.0,0.273,4.0,7.0,0.571,4.0,0.588,37.1,0.58,119.0,105.0,28.4,12.2,116.4
Luka Doncic,Point,2023-10-27,DAL,BRK,49.0,7.0,16.0,25.0,0.64,9.0,14.0,0.643,8.0,10.0,0.8,0.0,0.833,34.9,0.82,173.0,120.0,45.0,29.1,116.1
Luka Doncic,Point,2023-10-30,DAL,MEM,35.0,12.0,11.0,22.0,0.5,6.0,12.0,0.5,7.0,10.0,0.7,6.0,0.663,35.5,0.636,124.0,104.0,28.9,7.8,114.3
Luka Doncic,Point,2023-11-01,DAL,CHI,18.0,10.0,5.0,16.0,0.313,1.0,8.0,0.125,7.0,9.0,0.778,6.0,0.451,29.3,0.344,97.0,109.0,13.0,-4.0,116.3
Luka Doncic,Point,2023-11-03,DAL,DEN,34.0,8.0,11.0,24.0,0.458,6.0,11.0,0.545,6.0,7.0,0.857,9.0,0.628,41.7,0.583,106.0,131.0,21.9,0.8,113.0
Luka Doncic,Point,2023-11-05,DAL,CHO,23.0,9.0,8.0,19.0,0.421,1.0,9.0,0.111,6.0,7.0,0.857,4.0,0.521,29.9,0.447,107.0,112.0,18.3,-1.0,119.8
Luka Doncic,Point,2023-11-06,DAL,ORL,29.0,6.0,9.0,17.0,0.529,5.0,10.0,0.5,6.0,6.0,1.0,6.0,0.738,32.3,0.676,118.0,101.0,21.0,8.1,111.3
Luka Doncic,Point,2023-11-08,DAL,TOR,31.0,8.0,11.0,26.0,0.423,2.0,10.0,0.2,7.0,10.0,0.7,4.0,0.51,38.2,0.462,103.0,112.0,23.2,3.8,118.8
Luka Doncic,Point,2023-11-10,DAL,LAC,44.0,6.0,17.0,21.0,0.81,6.0,9.0,0.667,4.0,4.0,1.0,1.0,0.967,30.7,0.952,189.0,125.0,41.7,29.4,115.4
Luka Doncic,Point,2023-11-12,DAL,NOP,30.0,9.0,11.0,18.0,0.611,4.0,9.0,0.444,4.0,5.0,0.8,2.0,0.743,32.5,0.722,145.0,118.0,27.9,16.8,112.9
Luka Doncic,Point,2023-11-14,DAL,NOP,16.0,2.0,5.0,16.0,0.313,3.0,5.0,0.6,3.0,5.0,0.6,8.0,0.44,39.5,0.406,69.0,134.0,0.4,-16.9,112.9
Luka Doncic,Point,2023-11-15,DAL,WAS,26.0,10.0,7.0,18.0,0.389,4.0,11.0,0.364,8.0,12.0,0.667,3.0,0.558,33.9,0.5,118.0,117.0,20.3,2.2,119.6
Luka Doncic,Point,2023-11-18,DAL,MIL,35.0,9.0,15.0,26.0,0.577,4.0,9.0,0.444,1.0,4.0,0.25,3.0,0.63,35.0,0.654,125.0,128.0,27.6,10.7,115.8
Luka Doncic,Point,2023-11-19,DAL,SAC,25.0,7.0,7.0,19.0,0.368,3.0,7.0,0.429,8.0,10.0,0.8,2.0,0.534,35.1,0.447,117.0,122.0,23.0,10.3,115.2
Luka Doncic,Point,2023-11-22,DAL,LAL,30.0,8.0,10.0,26.0,0.385,3.0,12.0,0.25,7.0,8.0,0.875,0.0,0.508,34.2,0.442,118.0,102.0,25.8,12.5,115.3
Luka Doncic,Point,2023-11-25,DAL,LAC,30.0,4.0,12.0,27.0,0.444,1.0,8.0,0.125,5.0,5.0,1.0,4.0,0.514,39.4,0.463,96.0,114.0,17.4,7.1,115.4
Luka Doncic,Point,2023-11-28,DAL,HOU,41.0,9.0,15.0,29.0,0.517,3.0,10.0,0.3,8.0,9.0,0.889,0.0,0.622,38.3,0.569,139.0,114.0,36.1,17.2,113.4
Luka Doncic,Point,2023-12-02,DAL,OKC,36.0,18.0,11.0,22.0,0.5,5.0,13.0,0.385,9.0,14.0,0.643,7.0,0.639,31.3,0.614,129.0,117.0,36.5,14.3,112.1
Luka Doncic,Point,2023-12-06,DAL,UTA,40.0,11.0,14.0,25.0,0.56,6.0,12.0,0.5,6.0,8.0,0.75,4.0,0.701,42.0,0.68,138.0,95.0,35.0,15.7,120.4
Luka Doncic,Point,2023-12-08,DAL,POR,32.0,10.0,11.0,28.0,0.393,3.0,14.0,0.214,7.0,8.0,0.875,5.0,0.508,36.8,0.446,105.0,111.0,21.5,0.2,117.5
Luka Doncic,Point,2023-12-11,DAL,MEM,35.0,6.0,9.0,21.0,0.429,5.0,10.0,0.5,12.0,13.0,0.923,3.0,0.655,29.2,0.548,132.0,111.0,29.3,5.9,114.3
Luka Doncic,Point,2023-12-12,DAL,LAL,33.0,17.0,12.0,28.0,0.429,3.0,10.0,0.3,6.0,6.0,1.0,4.0,0.539,35.4,0.482,128.0,130.0,28.9,4.2,115.3
Luka Doncic,Point,2023-12-14,DAL,MIN,39.0,13.0,15.0,27.0,0.556,2.0,7.0,0.286,7.0,7.0,1.0,8.0,0.648,43.9,0.593,113.0,117.0,30.6,13.2,109.0
