PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
23.0,12.0,8.0,20.0,0.4,0.0,4.0,0.0,7.0,7.0,1.0,1.0,0.498,30.3,0.4,121.0,114.0,22.8,5.8,112.1
33.0,12.0,12.0,21.0,0.571,3.0,5.0,0.6,6.0,9.0,0.667,4.0,0.661,37.7,0.643,126.0,106.0,29.7,13.3,116.7
26.0,2.0,11.0,17.0,0.647,1.0,3.0,0.333,3.0,4.0,0.75,5.0,0.693,30.8,0.676,104.0,105.0,16.0,0.0,116.7
15.0,1.0,6.0,12.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,5.0,0.563,24.2,0.542,84.0,126.0,4.3,-9.3,109.1
22.0,2.0,9.0,19.0,0.474,1.0,5.0,0.2,3.0,3.0,1.0,3.0,0.541,28.6,0.5,102.0,131.0,10.1,-7.1,112.3
10.0,8.0,4.0,7.0,0.571,0.0,2.0,0.0,2.0,3.0,0.667,2.0,0.601,17.8,0.571,127.0,83.0,14.4,8.0,110.5
18.0,4.0,8.0,18.0,0.444,1.0,3.0,0.333,1.0,1.0,1.0,3.0,0.488,27.3,0.472,96.0,130.0,8.0,-6.1,109.0
12.0,8.0,6.0,21.0,0.286,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.28,26.8,0.286,89.0,134.0,6.4,-8.5,109.4
28.0,7.0,9.0,17.0,0.529,0.0,2.0,0.0,10.0,11.0,0.909,1.0,0.641,28.4,0.529,144.0,112.0,24.3,10.9,107.3
19.0,8.0,8.0,18.0,0.444,0.0,2.0,0.0,3.0,6.0,0.5,3.0,0.46,30.6,0.444,103.0,92.0,14.1,0.2,113.3
33.0,6.0,15.0,19.0,0.789,2.0,3.0,0.667,1.0,2.0,0.5,3.0,0.83,32.0,0.842,143.0,101.0,27.2,13.5,115.3
29.0,6.0,11.0,16.0,0.688,1.0,3.0,0.333,6.0,6.0,1.0,5.0,0.778,33.0,0.719,130.0,89.0,25.1,14.5,110.5
38.0,9.0,12.0,24.0,0.5,3.0,7.0,0.429,11.0,13.0,0.846,5.0,0.639,35.7,0.563,122.0,128.0,27.1,6.9,112.1
26.0,5.0,10.0,17.0,0.588,0.0,2.0,0.0,6.0,7.0,0.857,1.0,0.647,36.4,0.588,137.0,118.0,22.3,11.9,113.3
19.0,6.0,4.0,12.0,0.333,0.0,2.0,0.0,11.0,13.0,0.846,1.0,0.536,29.6,0.333,128.0,114.0,17.0,0.4,116.9
29.0,7.0,10.0,17.0,0.588,0.0,2.0,0.0,9.0,9.0,1.0,5.0,0.692,34.2,0.588,119.0,106.0,24.6,8.1,113.3
15.0,4.0,3.0,11.0,0.273,1.0,2.0,0.5,8.0,8.0,1.0,6.0,0.517,24.8,0.318,89.0,128.0,6.9,-9.1,110.1
17.0,8.0,5.0,15.0,0.333,1.0,3.0,0.333,6.0,8.0,0.75,2.0,0.459,25.8,0.367,110.0,119.0,12.2,-4.8,115.3
