PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
6.0,9.0,1.0,6.0,0.167,0.0,2.0,0.0,4.0,4.0,1.0,3.0,0.387,16.0,0.167,91.0,107.0,7.2,-2.2,116.7
16.0,9.0,5.0,10.0,0.5,4.0,5.0,0.8,2.0,2.0,1.0,2.0,0.735,14.6,0.7,144.0,105.0,16.8,5.8,114.4
7.0,9.0,1.0,7.0,0.143,0.0,1.0,0.0,5.0,6.0,0.833,3.0,0.363,17.6,0.143,101.0,118.0,7.9,-7.3,112.5
10.0,15.0,3.0,7.0,0.429,0.0,4.0,0.0,4.0,5.0,0.8,0.0,0.543,13.1,0.429,160.0,127.0,16.3,3.9,119.3
15.0,12.0,5.0,12.0,0.417,1.0,5.0,0.2,4.0,6.0,0.667,1.0,0.512,20.6,0.458,130.0,103.0,20.2,6.7,113.8
7.0,11.0,1.0,4.0,0.25,1.0,3.0,0.333,4.0,4.0,1.0,0.0,0.608,7.5,0.375,178.0,113.0,14.8,6.8,118.8
15.0,4.0,3.0,7.0,0.429,2.0,4.0,0.5,7.0,7.0,1.0,1.0,0.744,20.2,0.571,152.0,92.0,13.8,5.4,118.8
24.0,7.0,7.0,14.0,0.5,6.0,9.0,0.667,4.0,4.0,1.0,3.0,0.761,24.5,0.714,137.0,129.0,20.1,4.5,112.5
6.0,11.0,3.0,10.0,0.3,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.287,16.6,0.3,89.0,126.0,4.4,-10.6,112.5
16.0,7.0,5.0,17.0,0.294,2.0,10.0,0.2,4.0,4.0,1.0,4.0,0.426,24.1,0.353,87.0,112.0,11.1,-3.4,119.3
15.0,13.0,6.0,13.0,0.462,2.0,6.0,0.333,1.0,2.0,0.5,1.0,0.54,17.9,0.538,135.0,99.0,21.2,10.1,114.5
18.0,8.0,6.0,11.0,0.545,5.0,7.0,0.714,1.0,2.0,0.5,2.0,0.758,17.7,0.773,142.0,122.0,17.6,6.2,112.5
28.0,8.0,9.0,18.0,0.5,3.0,5.0,0.6,7.0,8.0,0.875,0.0,0.651,29.4,0.583,162.0,110.0,26.2,11.0,113.9
12.0,11.0,3.0,11.0,0.273,1.0,3.0,0.333,5.0,7.0,0.714,3.0,0.426,20.7,0.318,109.0,118.0,12.2,0.2,115.6
17.0,16.0,6.0,17.0,0.353,0.0,3.0,0.0,5.0,10.0,0.5,0.0,0.397,23.6,0.353,121.0,121.0,19.0,1.8,114.2
20.0,6.0,8.0,15.0,0.533,3.0,6.0,0.5,1.0,2.0,0.5,4.0,0.63,28.7,0.633,107.0,134.0,15.3,4.2,115.6
20.0,12.0,6.0,12.0,0.5,3.0,6.0,0.5,5.0,6.0,0.833,6.0,0.683,26.6,0.625,120.0,120.0,18.5,3.7,114.0
11.0,2.0,4.0,11.0,0.364,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.463,19.3,0.409,101.0,115.0,8.1,-1.0,114.8
25.0,8.0,9.0,17.0,0.529,3.0,5.0,0.6,4.0,4.0,1.0,1.0,0.666,23.2,0.618,134.0,98.0,23.3,11.6,110.6
22.0,11.0,8.0,18.0,0.444,3.0,9.0,0.333,3.0,3.0,1.0,5.0,0.569,26.5,0.528,105.0,100.0,20.4,6.9,111.2
31.0,11.0,12.0,20.0,0.6,1.0,4.0,0.25,6.0,6.0,1.0,1.0,0.685,25.9,0.625,150.0,109.0,32.6,14.0,120.0
19.0,9.0,5.0,11.0,0.455,4.0,7.0,0.571,5.0,5.0,1.0,3.0,0.72,20.7,0.636,137.0,119.0,18.0,6.2,114.0
3.0,3.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,2.0,0.5,2.0,0.218,13.9,0.167,50.0,133.0,-0.6,-16.1,116.3
15.0,8.0,6.0,15.0,0.4,1.0,5.0,0.2,2.0,3.0,0.667,0.0,0.46,20.5,0.433,113.0,96.0,14.4,2.8,111.5
2.0,14.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,4.0,0.127,16.7,0.0,88.0,105.0,5.3,-8.0,118.9
9.0,12.0,3.0,10.0,0.3,1.0,3.0,0.333,2.0,2.0,1.0,2.0,0.414,15.4,0.35,112.0,98.0,15.0,7.9,114.1
15.0,8.0,5.0,13.0,0.385,0.0,2.0,0.0,5.0,5.0,1.0,1.0,0.493,21.8,0.385,113.0,112.0,18.4,5.2,116.3
19.0,9.0,7.0,18.0,0.389,1.0,3.0,0.333,4.0,4.0,1.0,3.0,0.481,30.8,0.417,115.0,110.0,15.5,3.0,117.7
17.0,19.0,7.0,15.0,0.467,1.0,5.0,0.2,2.0,2.0,1.0,4.0,0.535,23.8,0.5,120.0,114.0,22.1,5.6,116.8
5.0,11.0,2.0,8.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,2.0,0.268,15.1,0.25,91.0,112.0,10.4,0.5,114.5
16.0,6.0,6.0,10.0,0.6,1.0,2.0,0.5,3.0,5.0,0.6,0.0,0.656,15.9,0.65,153.0,124.0,14.2,0.9,114.2
18.0,7.0,7.0,18.0,0.389,2.0,5.0,0.4,2.0,3.0,0.667,4.0,0.466,24.1,0.444,96.0,111.0,10.0,-2.4,111.9
11.0,7.0,4.0,9.0,0.444,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.557,13.2,0.556,141.0,129.0,12.8,2.0,116.7
18.0,9.0,6.0,8.0,0.75,4.0,5.0,0.8,2.0,2.0,1.0,1.0,1.014,17.1,1.0,195.0,88.0,24.5,25.1,114.2
16.0,16.0,6.0,13.0,0.462,2.0,9.0,0.222,2.0,2.0,1.0,3.0,0.576,18.6,0.538,127.0,125.0,19.5,2.5,116.8
11.0,11.0,5.0,13.0,0.385,0.0,4.0,0.0,1.0,2.0,0.5,2.0,0.396,21.1,0.385,104.0,126.0,11.3,-1.3,114.4
11.0,8.0,5.0,11.0,0.455,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.481,16.0,0.455,111.0,114.0,11.5,0.8,111.9
16.0,7.0,7.0,11.0,0.636,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.673,19.3,0.636,132.0,113.0,17.0,5.7,114.2
14.0,13.0,5.0,15.0,0.333,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.441,20.9,0.4,119.0,111.0,18.3,6.5,114.2
15.0,13.0,5.0,12.0,0.417,1.0,5.0,0.2,4.0,4.0,1.0,1.0,0.545,19.5,0.458,144.0,140.0,19.3,4.1,116.8
13.0,7.0,4.0,7.0,0.571,2.0,3.0,0.667,3.0,3.0,1.0,1.0,0.781,16.1,0.714,164.0,114.0,15.7,8.5,113.3
19.0,6.0,7.0,15.0,0.467,1.0,5.0,0.2,4.0,4.0,1.0,0.0,0.567,20.0,0.5,134.0,106.0,18.8,7.5,113.8
16.0,8.0,5.0,9.0,0.556,2.0,5.0,0.4,4.0,5.0,0.8,3.0,0.714,19.9,0.667,129.0,123.0,13.8,0.7,114.2
