PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
19.0,10.0,6.0,18.0,0.333,2.0,10.0,0.2,5.0,6.0,0.833,3.0,0.46,26.3,0.389,110.0,117.0,14.1,-1.8,112.5
28.0,7.0,9.0,19.0,0.474,4.0,10.0,0.4,6.0,7.0,0.857,4.0,0.634,32.0,0.579,116.0,121.0,22.5,7.8,112.2
37.0,5.0,11.0,24.0,0.458,2.0,7.0,0.286,13.0,15.0,0.867,2.0,0.605,40.8,0.5,128.0,112.0,31.4,7.5,116.7
30.0,4.0,10.0,17.0,0.588,2.0,6.0,0.333,8.0,9.0,0.889,3.0,0.716,35.2,0.647,129.0,103.0,23.7,7.1,116.8
35.0,3.0,15.0,28.0,0.536,4.0,14.0,0.286,1.0,1.0,1.0,0.0,0.615,41.9,0.607,129.0,105.0,25.9,3.0,115.3
49.0,3.0,15.0,25.0,0.6,8.0,12.0,0.667,11.0,12.0,0.917,1.0,0.809,34.8,0.76,166.0,119.0,42.7,16.3,113.3
14.0,3.0,5.0,18.0,0.278,0.0,7.0,0.0,4.0,6.0,0.667,5.0,0.339,27.8,0.278,70.0,109.0,2.9,-13.3,113.3
29.0,1.0,10.0,19.0,0.526,3.0,6.0,0.5,6.0,6.0,1.0,9.0,0.67,38.3,0.605,94.0,89.0,18.3,2.5,114.1
31.0,3.0,11.0,24.0,0.458,5.0,10.0,0.5,4.0,5.0,0.8,4.0,0.592,33.9,0.563,111.0,110.0,22.0,5.2,114.0
25.0,2.0,9.0,19.0,0.474,3.0,8.0,0.375,4.0,6.0,0.667,3.0,0.578,34.2,0.553,104.0,93.0,15.6,2.2,113.0
18.0,2.0,6.0,21.0,0.286,2.0,9.0,0.222,4.0,7.0,0.571,2.0,0.374,29.0,0.333,76.0,117.0,9.3,-6.1,114.4
20.0,4.0,7.0,20.0,0.35,2.0,8.0,0.25,4.0,4.0,1.0,3.0,0.46,31.7,0.4,89.0,116.0,12.5,-3.3,114.5
44.0,6.0,15.0,29.0,0.517,5.0,10.0,0.5,9.0,10.0,0.9,4.0,0.659,36.1,0.603,126.0,110.0,32.9,13.9,113.9
31.0,3.0,9.0,20.0,0.45,2.0,8.0,0.25,11.0,12.0,0.917,2.0,0.613,30.5,0.5,127.0,117.0,25.2,7.0,114.2
41.0,4.0,13.0,25.0,0.52,4.0,11.0,0.364,11.0,13.0,0.846,2.0,0.667,29.9,0.6,143.0,117.0,33.3,14.5,117.7
30.0,5.0,10.0,22.0,0.455,1.0,6.0,0.167,9.0,11.0,0.818,3.0,0.559,33.4,0.477,119.0,111.0,21.3,3.5,113.8
41.0,5.0,14.0,22.0,0.636,3.0,7.0,0.429,10.0,10.0,1.0,1.0,0.777,34.2,0.705,155.0,111.0,37.6,15.5,111.9
38.0,4.0,12.0,25.0,0.48,6.0,16.0,0.375,8.0,8.0,1.0,2.0,0.666,38.7,0.6,126.0,101.0,29.4,11.3,119.3
29.0,1.0,10.0,26.0,0.385,3.0,11.0,0.273,6.0,10.0,0.6,2.0,0.477,39.0,0.442,98.0,111.0,15.5,-2.1,114.5
25.0,6.0,7.0,16.0,0.438,0.0,4.0,0.0,11.0,14.0,0.786,5.0,0.564,32.8,0.438,103.0,123.0,18.3,0.8,114.2
27.0,2.0,9.0,17.0,0.529,2.0,7.0,0.286,7.0,7.0,1.0,4.0,0.672,32.1,0.588,114.0,142.0,17.5,-2.6,114.2
29.0,10.0,8.0,22.0,0.364,2.0,8.0,0.25,11.0,12.0,0.917,2.0,0.532,36.5,0.409,126.0,91.0,28.0,11.4,116.7
34.0,2.0,13.0,26.0,0.5,5.0,10.0,0.5,3.0,5.0,0.6,2.0,0.603,34.4,0.596,109.0,115.0,19.6,0.3,120.0
32.0,7.0,10.0,21.0,0.476,4.0,11.0,0.364,8.0,8.0,1.0,1.0,0.653,30.8,0.571,135.0,106.0,27.8,15.0,112.2
31.0,4.0,10.0,22.0,0.455,3.0,8.0,0.375,8.0,10.0,0.8,0.0,0.587,31.8,0.523,136.0,118.0,25.6,6.4,112.5
20.0,5.0,7.0,22.0,0.318,2.0,10.0,0.2,4.0,4.0,1.0,3.0,0.421,31.4,0.364,93.0,105.0,10.7,-4.6,114.1
33.0,6.0,12.0,27.0,0.444,4.0,14.0,0.286,5.0,5.0,1.0,1.0,0.565,35.6,0.519,127.0,115.0,26.7,7.7,115.3
51.0,5.0,15.0,23.0,0.652,7.0,12.0,0.583,14.0,14.0,1.0,4.0,0.874,36.4,0.804,159.0,128.0,42.3,17.9,115.3
34.0,6.0,9.0,27.0,0.333,4.0,13.0,0.308,12.0,12.0,1.0,7.0,0.527,31.3,0.407,103.0,97.0,24.6,6.4,114.4
26.0,7.0,9.0,19.0,0.474,4.0,10.0,0.4,4.0,6.0,0.667,3.0,0.601,29.7,0.579,116.0,120.0,19.4,7.1,114.2
31.0,7.0,9.0,18.0,0.5,2.0,5.0,0.4,11.0,14.0,0.786,7.0,0.642,36.7,0.556,105.0,99.0,21.3,4.3,113.3
35.0,4.0,12.0,26.0,0.462,2.0,7.0,0.286,9.0,9.0,1.0,3.0,0.584,32.9,0.5,119.0,111.0,26.9,8.7,114.8
30.0,4.0,8.0,25.0,0.32,3.0,10.0,0.3,11.0,12.0,0.917,6.0,0.495,35.9,0.38,94.0,111.0,17.7,-3.9,113.9
20.0,5.0,3.0,15.0,0.2,3.0,10.0,0.3,11.0,12.0,0.917,2.0,0.493,27.5,0.3,99.0,112.0,12.4,0.7,113.0
34.0,6.0,11.0,24.0,0.458,3.0,9.0,0.333,9.0,10.0,0.9,3.0,0.599,37.1,0.521,123.0,105.0,25.6,6.9,118.9
12.0,9.0,5.0,15.0,0.333,1.0,5.0,0.2,1.0,3.0,0.333,4.0,0.368,27.9,0.367,90.0,109.0,8.7,-3.6,113.3
41.0,4.0,13.0,21.0,0.619,5.0,10.0,0.5,10.0,12.0,0.833,4.0,0.78,35.3,0.738,131.0,111.0,32.3,9.6,115.3
16.0,3.0,3.0,16.0,0.188,1.0,8.0,0.125,9.0,12.0,0.75,3.0,0.376,28.0,0.219,85.0,108.0,9.4,-6.7,111.2
38.0,7.0,15.0,24.0,0.625,6.0,10.0,0.6,2.0,2.0,1.0,4.0,0.764,37.9,0.75,134.0,116.0,29.6,11.2,118.9
31.0,7.0,9.0,25.0,0.36,3.0,12.0,0.25,10.0,11.0,0.909,4.0,0.519,34.3,0.42,122.0,128.0,24.7,0.9,117.7
18.0,6.0,7.0,17.0,0.412,3.0,8.0,0.375,1.0,2.0,0.5,5.0,0.503,29.2,0.5,98.0,114.0,13.1,0.8,113.3
14.0,9.0,6.0,18.0,0.333,1.0,9.0,0.111,1.0,1.0,1.0,4.0,0.38,29.0,0.361,84.0,119.0,9.6,-1.1,114.8
41.0,8.0,13.0,21.0,0.619,4.0,6.0,0.667,11.0,14.0,0.786,3.0,0.755,39.4,0.714,146.0,121.0,36.6,18.5,110.6
22.0,5.0,10.0,23.0,0.435,0.0,7.0,0.0,2.0,2.0,1.0,4.0,0.461,31.2,0.435,89.0,107.0,15.3,-2.1,114.1
40.0,6.0,12.0,30.0,0.4,6.0,17.0,0.353,10.0,12.0,0.833,2.0,0.567,32.5,0.5,124.0,117.0,28.5,8.1,114.8
30.0,2.0,11.0,17.0,0.647,6.0,10.0,0.6,2.0,4.0,0.5,3.0,0.8,31.8,0.824,125.0,94.0,23.6,14.6,118.8
34.0,6.0,12.0,25.0,0.48,5.0,14.0,0.357,5.0,6.0,0.833,1.0,0.615,35.8,0.58,124.0,117.0,27.3,5.0,116.3
22.0,6.0,8.0,22.0,0.364,2.0,10.0,0.2,4.0,4.0,1.0,4.0,0.463,29.7,0.409,93.0,117.0,13.0,-3.0,119.3
22.0,2.0,4.0,16.0,0.25,0.0,8.0,0.0,14.0,16.0,0.875,2.0,0.477,30.7,0.25,100.0,99.0,15.7,-0.3,113.8
34.0,4.0,8.0,20.0,0.4,2.0,11.0,0.182,16.0,18.0,0.889,5.0,0.609,36.6,0.45,121.0,106.0,26.4,4.3,118.8
15.0,6.0,4.0,12.0,0.333,3.0,8.0,0.375,4.0,6.0,0.667,2.0,0.512,20.4,0.458,105.0,129.0,10.0,-4.5,116.7
36.0,4.0,14.0,25.0,0.56,2.0,7.0,0.286,6.0,11.0,0.545,1.0,0.603,39.2,0.6,125.0,114.0,28.7,6.6,116.8
34.0,2.0,13.0,24.0,0.542,3.0,9.0,0.333,5.0,6.0,0.833,6.0,0.638,41.9,0.604,100.0,91.0,20.3,2.9,117.7
28.0,5.0,11.0,19.0,0.579,2.0,7.0,0.286,4.0,4.0,1.0,3.0,0.674,32.6,0.632,119.0,126.0,21.4,4.7,115.6
40.0,1.0,12.0,18.0,0.667,8.0,10.0,0.8,8.0,8.0,1.0,0.0,0.929,31.2,0.889,185.0,102.0,35.3,22.8,111.9
39.0,3.0,12.0,17.0,0.706,5.0,8.0,0.625,10.0,11.0,0.909,0.0,0.893,25.1,0.853,182.0,101.0,38.7,22.1,116.7
19.0,6.0,7.0,20.0,0.35,2.0,8.0,0.25,3.0,5.0,0.6,2.0,0.428,29.0,0.4,98.0,111.0,13.6,2.7,113.3
21.0,4.0,7.0,12.0,0.583,0.0,5.0,0.0,7.0,9.0,0.778,3.0,0.658,41.8,0.583,125.0,114.0,14.9,1.1,114.0
