PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
19.0,3.0,8.0,13.0,0.615,3.0,5.0,0.6,0.0,3.0,0.0,2.0,0.663,25.3,0.731,121.0,79.0,15.3,6.9,116.4
18.0,7.0,8.0,16.0,0.5,0.0,4.0,0.0,2.0,2.0,1.0,3.0,0.533,25.2,0.5,106.0,87.0,17.8,7.5,111.3
24.0,8.0,9.0,21.0,0.429,3.0,6.0,0.5,3.0,5.0,0.6,6.0,0.517,28.6,0.5,101.0,114.0,18.6,2.5,115.3
14.0,2.0,5.0,11.0,0.455,0.0,1.0,0.0,4.0,5.0,0.8,2.0,0.53,30.3,0.455,115.0,133.0,12.2,3.2,115.4
12.0,5.0,5.0,13.0,0.385,1.0,4.0,0.25,1.0,2.0,0.5,4.0,0.432,25.6,0.423,81.0,97.0,8.9,-2.0,114.3
8.0,2.0,2.0,9.0,0.222,2.0,6.0,0.333,2.0,4.0,0.5,2.0,0.372,32.6,0.333,72.0,107.0,1.6,-10.9,113.4
10.0,6.0,4.0,11.0,0.364,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.392,21.3,0.364,103.0,97.0,10.5,0.9,116.4
8.0,7.0,3.0,8.0,0.375,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.45,20.1,0.375,88.0,98.0,7.1,-2.1,116.4
3.0,2.0,1.0,8.0,0.125,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.169,27.8,0.125,57.0,116.0,0.3,-14.7,112.9
14.0,7.0,6.0,9.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,2.0,0.678,20.7,0.667,138.0,98.0,15.8,13.3,115.4
9.0,8.0,2.0,6.0,0.333,0.0,1.0,0.0,5.0,6.0,0.833,1.0,0.521,22.6,0.333,133.0,117.0,11.9,7.5,115.2
14.0,6.0,5.0,13.0,0.385,0.0,3.0,0.0,4.0,6.0,0.667,0.0,0.448,25.9,0.385,128.0,132.0,15.6,6.1,115.2
8.0,2.0,2.0,5.0,0.4,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.592,16.0,0.6,124.0,108.0,8.4,5.8,115.2
9.0,1.0,4.0,8.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.507,27.4,0.5,115.0,103.0,9.3,7.1,113.0
12.0,6.0,5.0,7.0,0.714,1.0,2.0,0.5,1.0,2.0,0.5,4.0,0.761,32.7,0.786,116.0,136.0,10.2,4.0,117.5
10.0,4.0,4.0,7.0,0.571,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.571,25.1,0.571,149.0,118.0,12.3,8.1,113.4
15.0,4.0,7.0,12.0,0.583,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.603,24.9,0.583,104.0,139.0,11.5,-6.8,112.1
12.0,5.0,4.0,11.0,0.364,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.47,30.4,0.364,110.0,149.0,9.8,-1.9,111.6
14.0,6.0,5.0,8.0,0.625,2.0,2.0,1.0,2.0,3.0,0.667,2.0,0.751,18.1,0.75,139.0,95.0,17.8,12.7,119.8
6.0,2.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.381,25.2,0.286,95.0,123.0,5.2,-9.1,114.6
8.0,5.0,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,4.0,0.581,22.8,0.583,98.0,93.0,9.0,7.6,112.9
9.0,7.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.615,24.9,0.5,156.0,109.0,12.5,15.7,114.6
12.0,2.0,5.0,11.0,0.455,1.0,3.0,0.333,1.0,3.0,0.333,1.0,0.487,36.4,0.5,106.0,134.0,6.5,-9.4,114.3
12.0,13.0,3.0,8.0,0.375,2.0,2.0,1.0,4.0,5.0,0.8,3.0,0.588,21.4,0.5,134.0,115.0,17.3,13.4,109.0
