PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
28.0,1.0,12.0,18.0,0.667,2.0,5.0,0.4,2.0,2.0,1.0,3.0,0.742,33.1,0.722,133.0,128.0,19.1,1.5,118.0
30.0,5.0,12.0,22.0,0.545,1.0,6.0,0.167,5.0,5.0,1.0,0.0,0.62,31.0,0.568,142.0,119.0,28.8,8.1,115.4
24.0,5.0,10.0,19.0,0.526,2.0,5.0,0.4,2.0,3.0,0.667,2.0,0.591,31.4,0.579,121.0,102.0,22.7,8.7,112.2
30.0,3.0,9.0,16.0,0.563,4.0,6.0,0.667,8.0,8.0,1.0,2.0,0.768,25.2,0.688,154.0,128.0,28.7,8.5,114.6
19.0,2.0,7.0,15.0,0.467,2.0,4.0,0.5,3.0,4.0,0.75,2.0,0.567,29.0,0.533,111.0,98.0,15.1,3.5,112.9
15.0,2.0,6.0,17.0,0.353,2.0,7.0,0.286,1.0,2.0,0.5,3.0,0.419,25.5,0.412,80.0,101.0,8.7,-1.2,115.3
29.0,7.0,10.0,18.0,0.556,2.0,4.0,0.5,7.0,7.0,1.0,0.0,0.688,25.4,0.611,158.0,126.0,28.2,9.9,118.8
26.0,4.0,9.0,19.0,0.474,2.0,3.0,0.667,6.0,6.0,1.0,1.0,0.601,28.5,0.526,121.0,116.0,21.2,5.1,109.0
16.0,6.0,6.0,10.0,0.6,3.0,4.0,0.75,1.0,2.0,0.5,3.0,0.735,17.1,0.75,131.0,131.0,15.1,2.6,112.1
21.0,4.0,6.0,15.0,0.4,2.0,3.0,0.667,7.0,8.0,0.875,2.0,0.567,24.9,0.467,117.0,118.0,14.8,-2.1,116.1
25.0,10.0,11.0,16.0,0.688,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.722,22.7,0.688,149.0,110.0,30.0,11.5,115.3
26.0,2.0,10.0,15.0,0.667,3.0,5.0,0.6,3.0,3.0,1.0,2.0,0.797,25.9,0.767,141.0,92.0,24.4,19.6,111.6
30.0,3.0,13.0,25.0,0.52,2.0,7.0,0.286,2.0,2.0,1.0,1.0,0.58,33.5,0.56,115.0,120.0,23.6,5.5,112.7
31.0,4.0,14.0,25.0,0.56,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.599,35.3,0.58,140.0,99.0,30.5,17.7,119.6
33.0,3.0,12.0,17.0,0.706,6.0,8.0,0.75,3.0,3.0,1.0,0.0,0.901,25.9,0.882,179.0,131.0,29.1,13.0,118.8
25.0,4.0,8.0,16.0,0.5,3.0,6.0,0.5,6.0,6.0,1.0,3.0,0.671,29.3,0.594,127.0,95.0,23.9,13.3,112.2
36.0,5.0,13.0,20.0,0.65,5.0,8.0,0.625,5.0,5.0,1.0,1.0,0.811,27.3,0.775,163.0,146.0,31.6,7.9,119.4
15.0,4.0,4.0,10.0,0.4,1.0,3.0,0.333,6.0,8.0,0.75,3.0,0.555,22.0,0.45,106.0,115.0,13.5,3.4,112.9
24.0,5.0,7.0,18.0,0.389,3.0,7.0,0.429,7.0,7.0,1.0,3.0,0.569,31.4,0.472,104.0,105.0,17.1,1.9,118.8
18.0,1.0,8.0,17.0,0.471,1.0,3.0,0.333,1.0,1.0,1.0,3.0,0.516,30.1,0.5,97.0,132.0,10.0,-3.3,109.0
20.0,2.0,9.0,12.0,0.75,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.776,20.8,0.75,131.0,130.0,15.7,2.9,112.1
24.0,4.0,10.0,18.0,0.556,2.0,6.0,0.333,2.0,2.0,1.0,6.0,0.636,29.5,0.611,106.0,94.0,18.3,8.2,114.3
20.0,3.0,7.0,18.0,0.389,0.0,3.0,0.0,6.0,7.0,0.857,3.0,0.474,30.4,0.389,95.0,117.0,16.0,-0.2,115.2
26.0,6.0,11.0,19.0,0.579,3.0,6.0,0.5,1.0,2.0,0.5,1.0,0.654,23.6,0.658,134.0,123.0,23.4,7.5,115.3
27.0,4.0,9.0,20.0,0.45,2.0,8.0,0.25,7.0,7.0,1.0,1.0,0.585,34.8,0.5,132.0,111.0,23.6,3.5,119.6
32.0,1.0,12.0,26.0,0.462,1.0,4.0,0.25,7.0,8.0,0.875,2.0,0.542,38.9,0.481,103.0,96.0,21.1,9.4,109.0
16.0,5.0,6.0,19.0,0.316,2.0,8.0,0.25,2.0,3.0,0.667,1.0,0.394,25.4,0.368,86.0,109.0,12.3,0.3,115.8
28.0,7.0,11.0,18.0,0.611,1.0,4.0,0.25,5.0,5.0,1.0,0.0,0.693,24.7,0.639,158.0,125.0,28.5,11.5,113.4
19.0,4.0,8.0,15.0,0.533,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.582,21.9,0.533,119.0,113.0,16.3,-0.2,116.3
6.0,2.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.615,19.3,0.625,137.0,134.0,5.6,5.9,109.0
27.0,3.0,12.0,17.0,0.706,2.0,5.0,0.4,1.0,2.0,0.5,3.0,0.755,31.1,0.765,131.0,124.0,22.6,2.2,116.3
23.0,2.0,8.0,15.0,0.533,1.0,3.0,0.333,6.0,6.0,1.0,1.0,0.652,23.7,0.567,131.0,124.0,19.6,2.9,112.9
28.0,2.0,8.0,17.0,0.471,3.0,8.0,0.375,9.0,10.0,0.9,3.0,0.654,31.3,0.559,118.0,125.0,19.6,4.9,119.4
24.0,2.0,9.0,16.0,0.563,1.0,3.0,0.333,5.0,6.0,0.833,2.0,0.644,34.1,0.594,121.0,103.0,21.0,5.7,117.5
22.0,3.0,9.0,15.0,0.6,2.0,4.0,0.5,2.0,3.0,0.667,3.0,0.674,29.9,0.667,118.0,123.0,16.7,-1.3,117.5
20.0,3.0,7.0,16.0,0.438,1.0,6.0,0.167,5.0,5.0,1.0,2.0,0.549,29.9,0.469,113.0,134.0,14.5,-2.4,113.8
26.0,3.0,11.0,18.0,0.611,1.0,2.0,0.5,3.0,3.0,1.0,3.0,0.673,27.4,0.639,124.0,144.0,19.5,0.7,118.0
17.0,3.0,7.0,19.0,0.368,0.0,3.0,0.0,3.0,4.0,0.75,1.0,0.409,28.0,0.368,97.0,112.0,14.1,-1.6,113.8
29.0,5.0,12.0,21.0,0.571,3.0,6.0,0.5,2.0,2.0,1.0,3.0,0.663,29.8,0.643,129.0,93.0,27.1,18.1,111.3
23.0,2.0,10.0,19.0,0.526,2.0,5.0,0.4,1.0,2.0,0.5,2.0,0.578,28.9,0.579,109.0,132.0,13.8,-9.3,119.8
