PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
32.0,6.0,12.0,27.0,0.444,6.0,12.0,0.5,2.0,4.0,0.5,5.0,0.556,37.4,0.556,104.0,99.0,20.0,8.8,115.8
28.0,12.0,11.0,21.0,0.524,2.0,10.0,0.2,4.0,6.0,0.667,2.0,0.592,28.8,0.571,131.0,109.0,26.4,11.7,115.4
45.0,8.0,14.0,25.0,0.56,6.0,13.0,0.462,11.0,12.0,0.917,2.0,0.743,40.5,0.68,153.0,125.0,40.8,20.0,118.8
25.0,7.0,10.0,19.0,0.526,3.0,9.0,0.333,2.0,4.0,0.5,4.0,0.602,33.0,0.605,109.0,109.0,15.8,0.6,114.3
31.0,7.0,12.0,20.0,0.6,4.0,9.0,0.444,3.0,3.0,1.0,2.0,0.727,28.3,0.7,141.0,97.0,30.9,18.9,116.4
29.0,5.0,11.0,20.0,0.55,5.0,11.0,0.455,2.0,2.0,1.0,0.0,0.694,29.5,0.675,142.0,114.0,25.1,6.9,115.2
40.0,5.0,14.0,25.0,0.56,5.0,10.0,0.5,7.0,7.0,1.0,5.0,0.712,37.8,0.66,121.0,104.0,29.6,10.9,119.6
27.0,4.0,10.0,18.0,0.556,4.0,10.0,0.4,3.0,3.0,1.0,4.0,0.699,36.3,0.667,119.0,90.0,23.4,13.3,116.1
15.0,6.0,5.0,11.0,0.455,3.0,6.0,0.5,2.0,2.0,1.0,3.0,0.631,21.1,0.591,119.0,100.0,14.0,5.5,118.8
36.0,6.0,9.0,20.0,0.45,4.0,9.0,0.444,14.0,17.0,0.824,3.0,0.655,34.6,0.55,133.0,127.0,29.4,9.4,113.8
30.0,7.0,8.0,21.0,0.381,2.0,8.0,0.25,12.0,13.0,0.923,0.0,0.561,32.9,0.429,125.0,110.0,26.4,8.5,116.3
16.0,5.0,4.0,10.0,0.4,3.0,6.0,0.5,5.0,5.0,1.0,3.0,0.656,19.2,0.55,111.0,108.0,11.3,-4.3,119.6
31.0,6.0,11.0,20.0,0.55,7.0,11.0,0.636,2.0,3.0,0.667,7.0,0.727,33.3,0.725,106.0,123.0,19.8,1.5,115.4
19.0,3.0,5.0,13.0,0.385,4.0,9.0,0.444,5.0,7.0,0.714,5.0,0.591,22.1,0.538,88.0,121.0,7.7,-10.4,116.3
13.0,2.0,4.0,13.0,0.308,3.0,8.0,0.375,2.0,2.0,1.0,2.0,0.468,28.0,0.423,86.0,120.0,6.8,-5.2,113.4
12.0,8.0,4.0,13.0,0.308,1.0,7.0,0.143,3.0,3.0,1.0,1.0,0.419,22.6,0.346,108.0,121.0,11.6,-2.6,113.8
13.0,6.0,3.0,12.0,0.25,2.0,6.0,0.333,5.0,5.0,1.0,2.0,0.458,23.7,0.333,95.0,140.0,8.2,-5.7,113.0
24.0,2.0,8.0,17.0,0.471,2.0,7.0,0.286,6.0,6.0,1.0,1.0,0.611,24.6,0.529,118.0,121.0,19.6,4.7,114.6
10.0,7.0,4.0,13.0,0.308,2.0,9.0,0.222,0.0,2.0,0.0,5.0,0.36,21.0,0.385,70.0,111.0,6.7,-3.9,115.3
29.0,8.0,9.0,17.0,0.529,5.0,10.0,0.5,6.0,7.0,0.857,3.0,0.722,30.6,0.676,137.0,103.0,27.4,17.0,114.3
33.0,5.0,12.0,27.0,0.444,4.0,10.0,0.4,5.0,5.0,1.0,1.0,0.565,33.8,0.519,125.0,113.0,26.6,8.2,118.0
